title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
"Sampling Prediction-Matching Examples in Neural Networks: A
  Probabilistic Programming Approach","Though neural network models demonstrate impressive performance, we do not
understand exactly how these black-box models make individual predictions. This
drawback has led to substantial research devoted to understand these models in
areas such as robustness, interpretability, and generalization ability. In this
paper, we consider the problem of exploring the prediction level sets of a
classifier using probabilistic programming. We define a prediction level set to
be the set of examples for which the predictor has the same specified
prediction confidence with respect to some arbitrary data distribution.
Notably, our sampling-based method does not require the classifier to be
differentiable, making it compatible with arbitrary classifiers. As a specific
instantiation, if we take the classifier to be a neural network and the data
distribution to be that of the training data, we can obtain examples that will
result in specified predictions by the neural network. We demonstrate this
technique with experiments on a synthetic dataset and MNIST. Such level sets in
classification may facilitate human understanding of classification behaviors.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Julie Shah,"Serena Booth, Ankit Shah, Yilun Zhou, Julie Shah",4,http://arxiv.org/pdf/2001.03076v1,http://arxiv.org/abs/2001.03076v1,2020-01-09
Deep Network Approximation for Smooth Functions,"This paper establishes optimal approximation error characterization of deep
ReLU networks for smooth functions in terms of both width and depth
simultaneously. To that end, we first prove that multivariate polynomials can
be approximated by deep ReLU networks of width $\mathcal{O}(N)$ and depth
$\mathcal{O}(L)$ with an approximation error $\mathcal{O}(N^{-L})$. Through
local Taylor expansions and their deep ReLU network approximations, we show
that deep ReLU networks of width $\mathcal{O}(N\ln N)$ and depth
$\mathcal{O}(L\ln L)$ can approximate $f\in C^s([0,1]^d)$ with a nearly optimal
approximation rate $\mathcal{O}(\|f\|_{C^s([0,1]^d)}N^{-2s/d}L^{-2s/d})$. Our
estimate is non-asymptotic in the sense that it is valid for arbitrary width
and depth specified by $N\in\mathbb{N}^+$ and $L\in\mathbb{N}^+$, respectively.",cs.LG,"cs.NA, cs.LG, math.NA, stat.ML",4,Machine Learning,"Numerical Analysis, Machine Learning, Numerical Analysis, Machine Learning",Shijun Zhang,"Jianfeng Lu, Zuowei Shen, Haizhao Yang, Shijun Zhang",4,http://arxiv.org/pdf/2001.03040v1,http://arxiv.org/abs/2001.03040v1,2020-01-09
Killing Stubborn Mutants with Symbolic Execution,"We introduce SeMu, a Dynamic Symbolic Execution technique that generates test
inputs capable of killing stubborn mutants (killable mutants that remain
undetected after a reasonable amount of testing). SeMu aims at mutant
propagation (triggering erroneous states to the program output) by
incrementally searching for divergent program behaviours between the original
and the mutant versions. We model the mutant killing problem as a symbolic
execution search within a specific area in the programs' symbolic tree. In this
framework, the search area is defined and controlled by parameters that allow
scalable and cost-effective mutant killing. We integrate SeMu in KLEE and
experimented with Coreutils (a benchmark frequently used in symbolic execution
studies). Our results show that our modelling plays an important role in mutant
killing. Perhaps more importantly, our results also show that, within a
two-hour time limit, SeMu kills 37% of the stubborn mutants, where KLEE kills
none and where the mutant infection strategy (strategy suggested by previous
research) kills 17%.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Yves Le Traon,"Thierry Titcheu Chekam, Mike Papadakis, Maxime Cordy, Yves Le Traon",4,http://arxiv.org/pdf/2001.02941v1,http://arxiv.org/abs/2001.02941v1,2020-01-09
Minimax Optimal Conditional Independence Testing,"We consider the problem of conditional independence testing of $X$ and $Y$
given $Z$ where $X,Y$ and $Z$ are three real random variables and $Z$ is
continuous. We focus on two main cases -- when $X$ and $Y$ are both discrete,
and when $X$ and $Y$ are both continuous. In view of recent results on
conditional independence testing (Shah and Peters 2018), one cannot hope to
design non-trivial tests, which control the type I error for all absolutely
continuous conditionally independent distributions, while still ensuring power
against interesting alternatives. Consequently, we identify various, natural
smoothness assumptions on the conditional distributions of $X,Y|Z=z$ as $z$
varies in the support of $Z$, and study the hardness of conditional
independence testing under these smoothness assumptions. We derive matching
lower and upper bounds on the critical radius of separation between the null
and alternative hypotheses in the total variation metric. The tests we consider
are easily implementable and rely on binning the support of the continuous
variable $Z$. To complement these results, we provide a new proof of the
hardness result of Shah and Peters and show that in the absence of smoothness
assumptions conditional independence testing remains difficult even when $X,Y$
are discrete variables of finite (and not scaling with the sample-size)
support.",math.ST,"math.ST, stat.TH",2,Statistics Theory,"Statistics Theory, Statistics Theory",Larry Wasserman,"Matey Neykov, Sivaraman Balakrishnan, Larry Wasserman",3,http://arxiv.org/pdf/2001.03039v1,http://arxiv.org/abs/2001.03039v1,2020-01-09
"Transformer ratio enhancement at wakefield excitation in blowout regime
  in plasma by electron bunch with semi-gaussian charge distribution","Using 2d3v code LCODE, the numerical simulation of nonlinear wakefield
excitation in plasma by shaped relativistic electron bunch with charge
distribution, which increases according to Gaussian charge distribution up to
the maximum value, and then decreases sharply to zero, has been performed.
Transformer ratio, as the ratio of the maximum accelerating field to the
maximum decelerating field inside the bunch, and accelerating the wakefield
have been investigated taking into account nonlinearity of the wakefield. The
dependence of the transformer ratio and the maximum accelerating field on the
length of the bunch was investigated with a constant charge of the bunch. It
was taken into account that the length of the nonlinear wakefield increases
with increasing length of the bunch. It is shown that the transformer ratio
reaches its maximum value for a certain length of the bunch. The maximum value
of the transformer ratio reaches six as due to the profiling of the bunch, and
due to the non-linearity of the wakefield.",physics.plasm-ph,"F.2.1, physics.comp-ph, physics.plasm-ph, 65Z05, physics.acc-ph",5,Plasma Physics,"Computational Physics, Plasma Physics, Accelerator Physics",Ivan Onishchenko,"Denys Bondar, Vasyl Maslov, Irina Levchuk, Ivan Onishchenko",4,http://arxiv.org/pdf/2001.03155v1,http://arxiv.org/abs/2001.03155v1,2020-01-09
"High-precision estimate of the hydrodynamic radius for self-avoiding
  walks","The universal asymptotic amplitude ratio between the gyration radius and the
hydrodynamic radius of self-avoiding walks is estimated by high-resolution
Monte Carlo simulations. By studying chains of length of up to $N = 2^{25}
\approx 34 \times 10^6$ monomers, we find that the ratio takes the value
$R_{\mathrm{G}}/R_{\mathrm{H}} = 1.5803940(45)$, which is several orders of
magnitude more accurate than the previous state of the art. This is facilitated
by a sampling scheme which is quite general, and which allows for the efficient
estimation of averages of a large class of observables. The competing
corrections to scaling for the hydrodynamic radius are clearly discernible. We
also find improved estimates for other universal properties that measure the
chain dimension. In particular, a method of analysis which eliminates the
leading correction to scaling results in a highly accurate estimate for the
Flory exponent of $\nu = 0.58759700(40)$.",cond-mat.stat-mech,"cond-mat.stat-mech, physics.comp-ph",2,Statistical Mechanics,"Statistical Mechanics, Computational Physics",Burkhard Duenweg,"Nathan Clisby, Burkhard Duenweg",2,http://arxiv.org/pdf/2001.03138v1,http://arxiv.org/abs/2001.03138v1,2020-01-09
Role of longitudinal fluctuations in L$1_0$ FePt,"L$1_0$ FePt is a technologically important material for a range of novel data
storage applications. In the ordered FePt structure the normally non-magnetic
Pt ion acquires a magnetic moment, which depends on the local field originating
from the neighboring Fe atoms. In this work a model of FePt is constructed,
where the induced Pt moment is simulated by using combined longitudinal and
rotational spin dynamics. The model is parameterized to include a linear
variation of the moment with the exchange field, so that at the Pt site the
magnetic moment depends on the Fe ordering. The Curie temperature of FePt is
calculated and agrees well with similar models that incorporate the Pt dynamics
through an effective Fe-only Hamiltonian. By computing the dynamic correlation
function the anisotropy field and the Gilbert damping are extracted over a
range of temperatures. The anisotropy exhibits a power-law dependence with
temperature with exponent $n\approx2.1$. This agrees well with what observed
experimentally and it is obtained without including a two-ion anisotropy term
as in other approaches. Our work shows that incorporating longitudinal
fluctuations into spin dynamics calculations is crucial for understanding the
properties of materials with induced moments.",cond-mat.mtrl-sci,"physics.comp-ph, cond-mat.mtrl-sci",2,Materials Science,"Computational Physics, Materials Science",Stefano Sanvito,"Matthew O. A. Ellis, Mario Galante, Stefano Sanvito",3,http://arxiv.org/pdf/2001.03074v1,http://arxiv.org/abs/2001.03074v1,2020-01-09
"Electrocrystallization of Supercooled Water Confined between Graphene
  Layers","A key feature of the crystallization of supercooled water confined in an
applied static electric field is that the structural order here is determined
not only by usual thermodynamic and kinematic factors (degree of supercooling,
difference between chemical potentials for a liquid and a crystal, and
viscosity) but also by the strength and direction of the applied electric
field, size of a system (size effects), and the geometry of bounding surfaces.
In this work, the electrocrystallization of supercooled water confined between
ideally flat parallel graphene sheets at a temperature of $T=268$~K has been
considered in this work. It has been established that structural order is
determined by two characteristic modes. The initial mode correlates with the
orientation of dipolar water molecules by the applied electric field. The
subsequent mode is characterized by the relaxation of a metastable system to a
crystalline phase. The uniform electric field applied perpendicularly to the
graphene sheets suppresses structural ordering, whereas the field applied in
the lateral direction promotes cubic ice $I_c$.",cond-mat.mtrl-sci,"cond-mat.mtrl-sci, cond-mat.mes-hall, physics.chem-ph, physics.comp-ph, cond-mat.soft",5,Materials Science,"Materials Science, Mesoscale and Nanoscale Physics, Chemical Physics, Computational Physics, Soft Condensed Matter",Anatolii V. Mokshin,"Ramil M. Khusnutdinoff, Anatolii V. Mokshin",2,http://arxiv.org/pdf/2001.03060v1,http://arxiv.org/abs/2001.03060v1,2020-01-09
"A Hybrid Volume-Surface-Wire Integral Equation for the Anisotropic
  Forward Problem in Electroencephalography","Solving the electroencephalography (EEG) forward problem is a fundamental
step in a wide range of applications including biomedical imaging techniques
based on inverse source localization. State-of-the-art electromagnetic solvers
resort to a computationally expensive volumetric discretization of the full
head to account for its complex and heterogeneous electric profile. The more
efficient, popular in biomedical imaging circles, but unfortunately
oversimplifying Boundary Element Method (BEM) relies instead on a
piecewise-uniform approximation that severely curbs its application in high
resolution EEGs. This contribution lifts the standard BEM contraints by
treating the local anisotropies with adequate wire and thin volume integral
equations that are tailored to specific structures of the fibrous white matter
and the inhomogeneous skull. The proposed hybrid integral equation formulation
thereby avoids the full volumetric discretization of the head medium and allows
for a realistic and efficient BEM-like solution of the anisotropic EEG forward
problem. The accuracy and flexibility of the proposed formulation is
demonstrated through numerical experiments involving both canonical and
realistic MRI-based head models.",physics.comp-ph,physics.comp-ph,1,Computational Physics,Computational Physics,Francesco P. Andriulli,"Maxime Y. Monin, Lyes Rahmouni, Adrien Merlini, Francesco P. Andriulli",4,http://arxiv.org/pdf/2001.02904v1,http://arxiv.org/abs/2001.02904v1,2020-01-09
Probing the concept of line tension down to the nanoscale,"A novel mechanical approach is developed to explore by means of atom-scale
simulation the concept of line tension at a solid-liquid-vapor contact line as
well as its dependence on temperature, confinement, and solid/fluid
interactions. More precisely, by estimating the stresses exerted along and
normal to a straight contact line formed within a partially wet pore, the line
tension can be estimated while avoiding the pitfalls inherent to the
geometrical scaling methodology based on hemispherical drops. The line tension
for Lennard-Jones fluids is found to follow a generic behavior with temperature
and chemical potential effects that are all included in a simple contact angle
parameterization. Former discrepancies between theoretical modeling and
molecular simulation are resolved, and the line tension concept is shown to be
robust down to molecular confinements. The same qualitative behavior is
observed for water but the line tension at the wetting transition diverges or
converges towards a finite value depending on the range of the solid/fluid
interactions at play.",cond-mat.mes-hall,"physics.chem-ph, physics.comp-ph, cond-mat.mes-hall",3,Mesoscale and Nanoscale Physics,"Chemical Physics, Computational Physics, Mesoscale and Nanoscale Physics",Cyril Picard,"Romain Bey, Benoit Coasne, Cyril Picard",3,http://arxiv.org/pdf/2001.02896v1,http://arxiv.org/abs/2001.02896v1,2020-01-09
"Deconfined quantum criticality in spin-1/2 chains with long-range
  interactions","We study spin-$1/2$ chains with long-range power-law decaying unfrustrated
(bipartite) Heisenberg exchange $J_r \propto r^{-\alpha}$ and multi-spin
interactions $Q$ favoring a valence-bond solid (VBS) ground state. Employing
quantum Monte Carlo techniques and Lanczos diagonalization, we analyze order
parameters and excited-state level crossings to characterize quantum states and
phase transitions in the $(\alpha,Q)$ plane. For weak $Q$ and sufficiently
slowly decaying Heisenberg interactions (small $\alpha$), the system has a
long-range-ordered antiferromagnetic (AFM) ground state, and upon increasing
$\alpha$ there is a continuous transition into a quasi long-range ordered
(QLRO) critical state of the type in the standard Heisenberg chain. For rapidly
decaying long-range interactions, there is transition between QLRO and VBS
ground states of the same kind as in the frustrated $J_1$-$J_2$ Heisenberg
chain. Our most important finding is a direct continuous quantum phase
transition between the AFM and VBS states - a close analogy to the 2D
deconfined quantum-critical point. In previous 1D analogies the ordered phases
both have gapped fractional excitations, and the critical point is a
conventional Luttinger Liquid. In our model the excitations fractionalize upon
transitioning from the AFM state, changing from spin waves to deconfined
spinons. We extract critical exponents at the AFM-VBS transition and use
order-parameter distributions to study emergent symmetries. We find emergent
O($4$) symmetry of the O($3$) AFM and scalar VBS order parameters. Thus, the
order parameter fluctuations exhibit the covariance of a uniaxially deformed
O($4$) sphere (an ""elliptical"" symmetry). This unusual quantum phase transition
does not yet have any known field theory description, and our detailed results
can serve to guide its construction. We discuss possible experimental
realizations.",physics.comp-ph,physics.comp-ph,1,Computational Physics,Computational Physics,Anders W. Sandvik,"Sibin Yang, Dao-Xin Yao, Anders W. Sandvik",3,http://arxiv.org/pdf/2001.02821v1,http://arxiv.org/abs/2001.02821v1,2020-01-09
Deep learning for clustering of continuous gravitational wave candidates,"In searching for continuous gravitational waves over very many ($\approx
10^{17}$) templates , clustering is a powerful tool which increases the search
sensitivity by identifying and bundling together candidates that are due to the
same root cause. We implement a deep learning network that identifies clusters
of signal candidates in the output of continuous gravitational wave searches
and assess its performance.",gr-qc,"astro-ph.IM, physics.data-an, gr-qc",3,General Relativity and Quantum Cosmology,"Instrumentation and Methods for Astrophysics, Data Analysis, Statistics and Probability, General Relativity and Quantum Cosmology",Maria Alessandra Papa,"Banafsheh Beheshtipour, Maria Alessandra Papa",2,http://arxiv.org/pdf/2001.03116v1,http://arxiv.org/abs/2001.03116v1,2020-01-09
Cluster-based network model of an incompressible mixing layer,"We propose an automatable data-driven methodology for robust nonlinear
reduced-order modeling from time-resolved snapshot data. In the kinematical
coarse-graining, the snapshots are clustered into few centroids representable
for the whole ensemble. The dynamics is conceptualized as a directed network
where the centroids represent nodes and the directed edges denote possible
finite-time transitions. The transition probabilities and times are inferred
from the snapshot data. The resulting cluster-based network model constitutes a
deterministic-stochastic grey-box model resolving the coherent-structure
evolution. This model is motivated by limit-cycle dynamics, illustrated for the
chaotic Lorenz attractor and successfully demonstrated for the laminar
two-dimensional mixing layer featuring Kelvin-Helmholtz vortices and vortex
pairing. Cluster-based network modeling opens a promising new avenue with
unique advantages over other model-order reductions based on clustering or
proper orthogonal decomposition.",physics.flu-dyn,"nlin.CD, physics.flu-dyn, physics.data-an",3,Fluid Dynamics,"Chaotic Dynamics, Fluid Dynamics, Data Analysis, Statistics and Probability",Bernd R. Noack,"Hao Li, Daniel Fernex, Jianguo Tan, Marek Morzyński, Bernd R. Noack",5,http://arxiv.org/pdf/2001.02911v1,http://arxiv.org/abs/2001.02911v1,2020-01-09
Impact of environmental changes on the dynamics of temporal networks,"Dynamics of complex social systems has often been described in the framework
of temporal networks, where links are considered to exist only at the moment of
interaction between nodes. Such interaction patterns are not only driven by
internal interaction mechanisms, but also affected by environmental changes. To
investigate the impact of the environmental changes on the dynamics of temporal
networks, we analyze several face-to-face interaction datasets using the
multiscale entropy (MSE) method to find that the observed temporal correlations
can be categorized according to the environmental similarity of datasets such
as classes and break times in schools. By devising and studying a temporal
network model considering a periodically changing environment as well as a
preferential activation mechanism, we numerically show that our model could
successfully reproduce various empirical results by the MSE method in terms of
multiscale temporal correlations. Our results demonstrate that the
environmental changes can play an important role in shaping the dynamics of
temporal networks when the interactions between nodes are influenced by the
environment of the systems.",physics.soc-ph,"physics.data-an, physics.soc-ph",2,Physics and Society,"Data Analysis, Statistics and Probability, Physics and Society",Hawoong Jeong,"Hyewon Kim, Hang-Hyun Jo, Hawoong Jeong",3,http://arxiv.org/pdf/2001.02847v1,http://arxiv.org/abs/2001.02847v1,2020-01-09
"Real-time nanodiamond thermometry probing \textit{in-vivo} thermogenic
  responses","Real-time temperature monitoring inside living organisms provides a direct
measure of their biological activities, such as homeostatic thermoregulation
and energy metabolism. However, it is challenging to reduce the size of
bio-compatible thermometers down to submicrometers despite their potential
applications for the thermal imaging of subtissue structures with single-cell
resolution. Light-emitting nanothermometers that remotely sense temperature via
optical signals exhibit considerable potential in such \textit{in-vivo}
high-spatial-resolution thermometry. Here, using quantum nanothermometers based
on optically accessible electron spins in nanodiamonds (NDs), we demonstrate
\textit{in-vivo} real-time temperature monitoring inside \textit{Caenorhabditis
elegans} (\textit{C. elegans}) worms. We developed a thermometry system that
can measure the temperatures of movable NDs inside live adult worms with a
precision of $\pm 0.22^{\circ}{\rm C}$. Using this system, we determined the
increase in temperature based on the thermogenic responses of the worms during
the chemical stimuli of mitochondrial uncouplers. Our technique demonstrates
sub-micrometer localization of real-time temperature information in living
animals and direct identification of their pharmacological thermogenesis. The
results obtained facilitate the development of a method to probe subcellular
temperature variation inside living organisms and may allow for quantification
of their biological activities based on their energy expenditures.",q-bio.QM,"cond-mat.mes-hall, q-bio.QM, physics.bio-ph, quant-ph",4,Quantitative Methods,"Mesoscale and Nanoscale Physics, Quantitative Methods, Biological Physics, Quantum Physics",Eriko Kage-Nakadai,"Masazumi Fujiwara, Simo Sun, Alexander Dohms, Yushi Nishimura, Ken Suto, Yuka Takezawa, Keisuke Oshimi, Li Zhao, Nikola Sadzak, Yumi Umehara, Yoshio Teki, Naoki Komatsu, Oliver Benson, Yutaka Shikano, Eriko Kage-Nakadai",15,http://arxiv.org/pdf/2001.02844v1,http://arxiv.org/abs/2001.02844v1,2020-01-09
"Rapid Numerical Approximation Method for Integrated Covariance Functions
  Over Irregular Data Regions","In many practical applications, spatial data are often collected at areal
levels (i.e., block data) and the inferences and predictions about the variable
at points or blocks different from those at which it has been observed
typically depend on integrals of the underlying continuous spatial process. In
this paper we describe a method based on Fourier transform by which multiple
integrals of covariance functions over irregular data regions may be
numerically approximated with the same level of accuracy to traditional
methods, but at a greatly reduced computational expense.",stat.CO,stat.CO,1,Computation,Computation,Soutir Bandyopadhyay,"Peter Simonson, Douglas Nychka, Soutir Bandyopadhyay",3,http://arxiv.org/pdf/2001.03140v1,http://arxiv.org/abs/2001.03140v1,2020-01-09
Importance Gaussian Quadrature,"Importance sampling (IS) and numerical integration methods are usually
employed for approximating moments of complicated targeted distributions. In
its basic procedure, the IS methodology randomly draws samples from a proposal
distribution and weights them accordingly, accounting for the mismatch between
the target and proposal. In this work, we present a general framework of
numerical integration techniques inspired by the IS methodology. The framework
can also be seen as an incorporation of deterministic rules into IS methods,
reducing the error of the estimators by several orders of magnitude in several
problems of interest. The proposed approach extends the range of applicability
of the Gaussian quadrature rules. For instance, the IS perspective allows us to
use Gauss-Hermite rules in problems where the integrand is not involving a
Gaussian distribution, and even more, when the integrand can only be evaluated
up to a normalizing constant, as it is usually the case in Bayesian inference.
The novel perspective makes use of recent advances on the multiple IS (MIS) and
adaptive (AIS) literatures, and incorporates it to a wider numerical
integration framework that combines several numerical integration rules that
can be iteratively adapted. We analyze the convergence of the algorithms and
provide some representative examples showing the superiority of the proposed
approach in terms of performance.",stat.CO,stat.CO,1,Computation,Computation,Pau Closas,"Víctor Elvira, Luca Martino, Pau Closas",3,http://arxiv.org/pdf/2001.03090v1,http://arxiv.org/abs/2001.03090v1,2020-01-09
"Semi-automated simultaneous predictor selection for Regression-SARIMA
  models","Deciding which predictors to use plays an integral role in deriving
statistical models in a wide range of applications. Motivated by the challenges
of predicting events across a telecommunications network, we propose a
semi-automated, joint model-fitting and predictor selection procedure for
linear regression models. Our approach can model and account for serial
correlation in the regression residuals, produces sparse and interpretable
models and can be used to jointly select models for a group of related
responses. This is achieved through fitting linear models under constraints on
the number of non-zero coefficients using a generalisation of a recently
developed Mixed Integer Quadratic Optimisation approach. The resultant models
from our approach achieve better predictive performance on the motivating
telecommunications data than methods currently used by industry.",stat.ME,"62M10, stat.ME",2,Methodology,Methodology,Kjeld Jensen,"Aaron Lowther, Paul Fearnhead, Matthew Nunes, Kjeld Jensen",4,http://arxiv.org/pdf/2001.02883v1,http://arxiv.org/abs/2001.02883v1,2020-01-09
"Shallow Encoder Deep Decoder (SEDD) Networks for Image Encryption and
  Decryption","This paper explores a new framework for lossy image encryption and decryption
using a simple shallow encoder neural network E for encryption, and a complex
deep decoder neural network D for decryption. E is kept simple so that encoding
can be done on low power and portable devices and can in principle be any
nonlinear function which outputs an encoded vector. D is trained to decode the
encodings using the dataset of image - encoded vector pairs obtained from E and
happens independently of E. As the encodings come from E which while being a
simple neural network, still has thousands of random parameters and therefore
the encodings would be practically impossible to crack without D. This approach
differs from autoencoders as D is trained completely independently of E,
although the structure may seem similar. Therefore, this paper also explores
empirically if a deep neural network can learn to reconstruct the original data
in any useful form given the output of a neural network or any other nonlinear
function, which can have very useful applications in Cryptanalysis. Experiments
demonstrate the potential of the framework through qualitative and quantitative
evaluation of the decoded images from D along with some limitations.",cs.LG,"cs.LG, stat.ML, cs.CR",3,Machine Learning,"Machine Learning, Machine Learning, Cryptography and Security",Chirag Gupta,Chirag Gupta,1,http://arxiv.org/pdf/2001.03017v1,http://arxiv.org/abs/2001.03017v1,2020-01-09
"Guidelines for enhancing data locality in selected machine learning
  algorithms","To deal with the complexity of the new bigger and more complex generation of
data, machine learning (ML) techniques are probably the first and foremost
used. For ML algorithms to produce results in a reasonable amount of time, they
need to be implemented efficiently. In this paper, we analyze one of the means
to increase the performances of machine learning algorithms which is exploiting
data locality. Data locality and access patterns are often at the heart of
performance issues in computing systems due to the use of certain hardware
techniques to improve performance. Altering the access patterns to increase
locality can dramatically increase performance of a given algorithm. Besides,
repeated data access can be seen as redundancy in data movement. Similarly,
there can also be redundancy in the repetition of calculations. This work also
identifies some of the opportunities for avoiding these redundancies by
directly reusing computation results. We start by motivating why and how a more
efficient implementation can be achieved by exploiting reuse in the memory
hierarchy of modern instruction set processors. Next we document the
possibilities of such reuse in some selected machine learning algorithms.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Thomas J. Ashby,"Imen Chakroun, Tom Vander Aa, Thomas J. Ashby",3,http://arxiv.org/pdf/2001.03000v1,http://arxiv.org/abs/2001.03000v1,2020-01-09
