title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
"Reinforcement Learning-based Autoscaling of Workflows in the Cloud: A
  Survey","Reinforcement Learning (RL) has demonstrated a great potential for
automatically solving decision making problems in complex uncertain
environments. Basically, RL proposes a computational approach that allows
learning through interaction in an environment of stochastic behavior, with
agents taking actions to maximize some cumulative short-term and long-term
rewards. Some of the most impressive results have been shown in Game Theory
where agents exhibited super-human performance in games like Go or Starcraft 2,
which led to its adoption in many other domains including Cloud Computing.
Particularly, workflow autoscaling exploits the Cloud elasticity to optimize
the execution of workflows according to a given optimization criteria. This is
a decision-making problem in which it is necessary to establish when and how to
scale-up/down computational resources; and how to assign them to the upcoming
processing workload. Such actions have to be taken considering some
optimization criteria in the Cloud, a dynamic and uncertain environment.
Motivated by this, many works apply RL to the autoscaling problem in Cloud. In
this work we survey exhaustively those proposals from major venues, and
uniformly compare them based on a set of proposed taxonomies. We also discuss
open problems and provide a prospective of future research in the area.",cs.DC,"cs.LG, C.2.4; I.2.6; I.2.11, stat.ML, cs.DC",4,"Distributed, Parallel, and Cluster Computing","Machine Learning, Machine Learning, Distributed, Parallel, and Cluster Computing",Carlos García Garino,"Yisel Garí, David A. Monge, Elina Pacini, Cristian Mateos, Carlos García Garino",5,http://arxiv.org/pdf/2001.09957v1,http://arxiv.org/abs/2001.09957v1,2020-01-27
"A Precision Medicine Approach to Develop and Internally Validate Optimal
  Exercise and Weight Loss Treatments for Overweight and Obese Adults with Knee
  Osteoarthritis","We proposed a precision medicine approach to determine the optimal treatment
regime for participants in an exercise (E), dietary weight loss (D), and D+E
trial for knee osteoarthritis (KOA) that would have maximized their expected
outcomes. Using data from 343 participants of the Intensive Diet and Exercise
for Arthritis (IDEA) trial, we applied 24 machine-learning models to develop
individualized treatment rules on seven outcomes: SF-36 physical component
score, weight loss, WOMAC pain/function/stiffness scores, compressive force,
and IL-6. The optimal model was selected based on jackknife value function
estimates that indicate improvement in the outcome(s) if future participants
follow the estimated decision rule compared against the optimal single, fixed
treatment model. Multiple outcome random forest was the optimal model for the
WOMAC outcomes. For the other outcomes, list-based models were optimal. For
example, the estimated optimal decision rule for weight loss assigns the D+E
intervention to participants with baseline weight not exceeding 109.35 kg and
waist circumference above 90.25 cm, and assigns D to all other participants
except those with history of a heart attack. If applied to future participants,
the optimal rule for weight loss is estimated to increase average weight loss
to 11.2 kg at 18 months, contrasted with 9.8 kg if all received D+E (p = 0.01).
The precision medicine models supported the overall findings from IDEA that the
D+E intervention was optimal for most participants, but there was evidence that
a subgroup of participants would likely benefit more from diet alone for two
outcomes.",stat.ML,"cs.LG, stat.AP, stat.ML",3,Machine Learning,"Machine Learning, Applications, Machine Learning",Michael R. Kosorok,"Xiaotong Jiang, Amanda E. Nelson, Rebecca J. Cleveland, Daniel P. Beavers, Todd A. Schwartz, Liubov Arbeeva, Carolina Alvarez, Leigh F. Callahan, Stephen Messier, Richard Loeser, Michael R. Kosorok",11,http://arxiv.org/pdf/2001.09930v1,http://arxiv.org/abs/2001.09930v1,2020-01-27
"Predicting Yield Performance of Parents in Plant Breeding: A Neural
  Collaborative Filtering Approach","Experimental corn hybrids are created in plant breeding programs by crossing
two parents, so-called inbred and tester, together. Identification of best
parent combinations for crossing is challenging since the total number of
possible cross combinations of parents is large and it is impractical to test
all possible cross combinations due to limited resources of time and budget. In
the 2020 Syngenta Crop Challenge, Syngenta released several large datasets that
recorded the historical yield performances of around 4% of total cross
combinations of 593 inbreds with 496 testers which were planted in 280
locations between 2016 and 2018 and asked participants to predict the yield
performance of cross combinations of inbreds and testers that have not been
planted based on the historical yield data collected from crossing other
inbreds and testers. In this paper, we present a collaborative filtering method
which is an ensemble of matrix factorization method and neural networks to
solve this problem. Our computational results suggested that the proposed model
significantly outperformed other models such as LASSO, random forest (RF), and
neural networks. Presented method and results were produced within the 2020
Syngenta Crop Challenge.",cs.LG,"cs.LG, stat.AP, stat.ML, q-bio.QM",4,Machine Learning,"Machine Learning, Applications, Machine Learning, Quantitative Methods",Lizhi Wang,"Saeed Khaki, Zahra Khalilzadeh, Lizhi Wang",3,http://arxiv.org/pdf/2001.09902v1,http://arxiv.org/abs/2001.09902v1,2020-01-27
"Estimating heterogeneous treatment effects with right-censored data via
  causal survival forests","There is fast-growing literature on estimating heterogeneous treatment
effects via random forests in observational studies. However, there are few
approaches available for right-censored survival data. In clinical trials,
right-censored survival data are frequently encountered. Quantifying the causal
relationship between a treatment and the survival outcome is of great interest.
Random forests provide a robust, nonparametric approach to statistical
estimation. In addition, recent developments allow forest-based methods to
quantify the uncertainty of the estimated heterogeneous treatment effects. We
propose causal survival forests that directly target on estimating the
treatment effect from an observational study. We establish consistency and
asymptotic normality of the proposed estimators and provide an estimator of the
asymptotic variance that enables valid confidence intervals of the estimated
treatment effect. The performance of our approach is demonstrated via extensive
simulations and data from an HIV study.",stat.ME,"stat.ME, stat.ML, 62N01, cs.LG",4,Methodology,"Methodology, Machine Learning, Machine Learning",Ruoqing Zhu,"Yifan Cui, Michael R. Kosorok, Stefan Wager, Ruoqing Zhu",4,http://arxiv.org/pdf/2001.09887v1,http://arxiv.org/abs/2001.09887v1,2020-01-27
Bayesian nonparametric shared multi-sequence time series segmentation,"In this paper, we introduce a method for segmenting time series data using
tools from Bayesian nonparametrics. We consider the task of temporal
segmentation of a set of time series data into representative stationary
segments. We use Gaussian process (GP) priors to impose our knowledge about the
characteristics of the underlying stationary segments, and use a nonparametric
distribution to partition the sequences into such segments, formulated in terms
of a prior distribution on segment length. Given the segmentation, the model
can be viewed as a variant of a Gaussian mixture model where the mixture
components are described using the covariance function of a GP. We demonstrate
the effectiveness of our model on synthetic data as well as on real time-series
data of heartbeats where the task is to segment the indicative types of beats
and to classify the heartbeat recordings into classes that correspond to
healthy and abnormal heart sounds.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Carl Henrik Ek,"Olga Mikheeva, Ieva Kazlauskaite, Hedvig Kjellström, Carl Henrik Ek",4,http://arxiv.org/pdf/2001.09886v1,http://arxiv.org/abs/2001.09886v1,2020-01-27
Efficient and Stable Graph Scattering Transforms via Pruning,"Graph convolutional networks (GCNs) have well-documented performance in
various graph learning tasks, but their analysis is still at its infancy. Graph
scattering transforms (GSTs) offer training-free deep GCN models that extract
features from graph data, and are amenable to generalization and stability
analyses. The price paid by GSTs is exponential complexity in space and time
that increases with the number of layers. This discourages deployment of GSTs
when a deep architecture is needed. The present work addresses the complexity
limitation of GSTs by introducing an efficient so-termed pruned (p)GST
approach. The resultant pruning algorithm is guided by a
graph-spectrum-inspired criterion, and retains informative scattering features
on-the-fly while bypassing the exponential complexity associated with GSTs.
Stability of the novel pGSTs is also established when the input graph data or
the network structure are perturbed. Furthermore, the sensitivity of pGST to
random and localized signal perturbations is investigated analytically and
experimentally. Numerical tests showcase that pGST performs comparably to the
baseline GST at considerable computational savings. Furthermore, pGST achieves
comparable performance to state-of-the-art GCNs in graph and 3D point cloud
classification tasks. Upon analyzing the pGST pruning patterns, it is shown
that graph data in different domains call for different network architectures,
and that the pruning algorithm may be employed to guide the design choices for
contemporary GCNs.",eess.SP,"cs.LG, cs.SI, eess.SP",3,Signal Processing,"Machine Learning, Social and Information Networks, Signal Processing",Georgios B. Giannakis,"Vassilis N. Ioannidis, Siheng Chen, Georgios B. Giannakis",3,http://arxiv.org/pdf/2001.09882v1,http://arxiv.org/abs/2001.09882v1,2020-01-27
Identification of Non-Linear RF Systems Using Backpropagation,"In this work, we use deep unfolding to view cascaded non-linear RF systems as
model-based neural networks. This view enables the direct use of a wide range
of neural network tools and optimizers to efficiently identify such cascaded
models. We demonstrate the effectiveness of this approach through the example
of digital self-interference cancellation in full-duplex communications where
an IQ imbalance model and a non-linear PA model are cascaded in series. For a
self-interference cancellation performance of approximately 44.5 dB, the number
of model parameters can be reduced by 74% and the number of operations per
sample can be reduced by 79% compared to an expanded linear-in-parameters
polynomial model.",eess.SP,"cs.LG, eess.SP",2,Signal Processing,"Machine Learning, Signal Processing",Alexios Balatsoukas-Stimming,"Andreas Toftegaard Kristensen, Andreas Burg, Alexios Balatsoukas-Stimming",3,http://arxiv.org/pdf/2001.09877v1,http://arxiv.org/abs/2001.09877v1,2020-01-27
"The POLAR Framework: Polar Opposites Enable Interpretability of
  Pre-Trained Word Embeddings","We introduce POLAR - a framework that adds interpretability to pre-trained
word embeddings via the adoption of semantic differentials. Semantic
differentials are a psychometric construct for measuring the semantics of a
word by analysing its position on a scale between two polar opposites (e.g.,
cold -- hot, soft -- hard). The core idea of our approach is to transform
existing, pre-trained word embeddings via semantic differentials to a new
""polar"" space with interpretable dimensions defined by such polar opposites.
Our framework also allows for selecting the most discriminative dimensions from
a set of polar dimensions provided by an oracle, i.e., an external source. We
demonstrate the effectiveness of our framework by deploying it to various
downstream tasks, in which our interpretable word embeddings achieve a
performance that is comparable to the original word embeddings. We also show
that the interpretable dimensions selected by our framework align with human
judgement. Together, these results demonstrate that interpretability can be
added to word embeddings without compromising performance. Our work is relevant
for researchers and engineers interested in interpreting pre-trained word
embeddings.",cs.CL,"cs.LG, stat.ML, cs.CL",3,Computation and Language,"Machine Learning, Machine Learning, Computation and Language",Markus Strohmaier,"Binny Mathew, Sandipan Sikdar, Florian Lemmerich, Markus Strohmaier",4,http://arxiv.org/pdf/2001.09876v1,http://arxiv.org/abs/2001.09876v1,2020-01-27
Exploiting Unsupervised Inputs for Accurate Few-Shot Classification,"In few-shot classification, the aim is to learn models able to discriminate
classes with only a small number of labelled examples. Most of the literature
considers the problem of labelling a single unknown input at a time. Instead,
it can be beneficial to consider a setting where a batch of unlabelled inputs
are treated conjointly and non-independently. In this paper, we propose a
method able to exploit three levels of information: a) feature extractors
pretrained on generic datasets, b) few labelled examples of classes to
discriminate and c) other available unlabelled inputs. If for a), we use
state-of-the-art approaches, we introduce the use of simplified graph
convolutions to perform b) and c) together. Our proposed model reaches
state-of-the-art accuracy with a $6-11\%$ increase compared to available
alternatives on standard few-shot vision classification datasets.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Stéphane Pateux,"Yuqing Hu, Vincent Gripon, Stéphane Pateux",3,http://arxiv.org/pdf/2001.09849v1,http://arxiv.org/abs/2001.09849v1,2020-01-27
Polygames: Improved Zero Learning,"Since DeepMind's AlphaZero, Zero learning quickly became the state-of-the-art
method for many board games. It can be improved using a fully convolutional
structure (no fully connected layer). Using such an architecture plus global
pooling, we can create bots independent of the board size. The training can be
made more robust by keeping track of the best checkpoints during the training
and by training against them. Using these features, we release Polygames, our
framework for Zero learning, with its library of games and its checkpoints. We
won against strong humans at the game of Hex in 19x19, which was often said to
be untractable for zero learning; and in Havannah. We also won several first
places at the TAAI competitions.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Sergey Zagoruyko,"Tristan Cazenave, Yen-Chi Chen, Guan-Wei Chen, Shi-Yu Chen, Xian-Dong Chiu, Julien Dehos, Maria Elsa, Qucheng Gong, Hengyuan Hu, Vasil Khalidov, Cheng-Ling Li, Hsin-I Lin, Yu-Jin Lin, Xavier Martinet, Vegard Mella, Jeremy Rapin, Baptiste Roziere, Gabriel Synnaeve, Fabien Teytaud, Olivier Teytaud, Shi-Cheng Ye, Yi-Jun Ye, Shi-Jim Yen, Sergey Zagoruyko",24,http://arxiv.org/pdf/2001.09832v1,http://arxiv.org/abs/2001.09832v1,2020-01-27
Uncertainty-based Modulation for Lifelong Learning,"The creation of machine learning algorithms for intelligent agents capable of
continuous, lifelong learning is a critical objective for algorithms being
deployed on real-life systems in dynamic environments. Here we present an
algorithm inspired by neuromodulatory mechanisms in the human brain that
integrates and expands upon Stephen Grossberg\'s ground-breaking Adaptive
Resonance Theory proposals. Specifically, it builds on the concept of
uncertainty, and employs a series of neuromodulatory mechanisms to enable
continuous learning, including self-supervised and one-shot learning. Algorithm
components were evaluated in a series of benchmark experiments that demonstrate
stable learning without catastrophic forgetting. We also demonstrate the
critical role of developing these systems in a closed-loop manner where the
environment and the agent\'s behaviors constrain and guide the learning
process. To this end, we integrated the algorithm into an embodied simulated
drone agent. The experiments show that the algorithm is capable of continuous
learning of new tasks and under changed conditions with high classification
accuracy (greater than 94 percent) in a virtual environment, without
catastrophic forgetting. The algorithm accepts high dimensional inputs from any
state-of-the-art detection and feature extraction algorithms, making it a
flexible addition to existing systems. We also describe future development
efforts focused on imbuing the algorithm with mechanisms to seek out new
knowledge as well as employ a broader range of neuromodulatory processes.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Mario Aguilar-Simon,"Andrew Brna, Ryan Brown, Patrick Connolly, Stephen Simons, Renee Shimizu, Mario Aguilar-Simon",6,http://arxiv.org/pdf/2001.09822v1,http://arxiv.org/abs/2001.09822v1,2020-01-27
The Apiza Corpus: API Usage Dialogues with a Simulated Virtual Assistant,"Virtual assistant technology has the potential to make a significant impact
in the field of software engineering. However, few SE-related datasets exist
that would be suitable for the design or training of a virtual assistant. To
help lay the groundwork for a hypothetical virtual assistant for API usage, we
designed and conducted a Wizard-of-Oz study to gather this crucial data. We
hired 30 professional programmers to complete a series of programming tasks by
interacting with a simulated virtual assistant. Unbeknownst to the programmers,
the virtual assistant was actually operated by another human expert. In this
report, we describe our experimental methodology and summarize the results of
the study.",cs.SE,"cs.SE, cs.HC",2,Software Engineering,"Software Engineering, Human-Computer Interaction",Collin McMillan,"Zachary Eberhart, Aakash Bansal, Collin McMillan",3,http://arxiv.org/pdf/2001.09925v1,http://arxiv.org/abs/2001.09925v1,2020-01-27
Verifying Software Vulnerabilities in IoT Cryptographic Protocols,"Internet of Things (IoT) is a system that consists of a large number of smart
devices connected through a network. The number of these devices is increasing
rapidly, which creates a massive and complex network with a vast amount of data
communicated over that network. One way to protect this data in transit, i.e.,
to achieve data confidentiality, is to use lightweight encryption algorithms
for IoT protocols. However, the design and implementation of such protocols is
an error-prone task; flaws in the implementation can lead to devastating
security vulnerabilities. These vulnerabilities can be exploited by an attacker
and affect users' privacy. There exist various techniques to verify software
and detect vulnerabilities. Bounded Model Checking (BMC) and Fuzzing are useful
techniques to check the correctness of a software system concerning its
specifications. Here we describe a framework called Encryption-BMC and Fuzzing
(EBF) using combined BMC and fuzzing techniques. We evaluate the application of
EBF verification framework on a case study, i.e., the S-MQTT protocol, to check
security vulnerabilities in cryptographic protocols for IoT.",cs.CR,"cs.CR, cs.SE",2,Cryptography and Security,"Cryptography and Security, Software Engineering",Mustafa A. Mustafa,"Fatimah Aljaafari, Lucas C. Cordeiro, Mustafa A. Mustafa",3,http://arxiv.org/pdf/2001.09837v1,http://arxiv.org/abs/2001.09837v1,2020-01-27
Ammonia: An Approach for Deriving Project-specific Bug Patterns,"Finding and fixing buggy code is an important and cost-intensive maintenance
task, and static analysis (SA) is one of the methods developers use to perform
it. SA tools warn developers about potential bugs by scanning their source code
for commonly occurring bug patterns, thus giving those developers opportunities
to fix the warnings (potential bugs) before they release the software.
Typically, SA tools scan for general bug patterns that are common to any
software project (such as null pointer dereference), and not for project
specific patterns. However, past research has pointed to this lack of
customizability as a severe limiting issue in SA. Accordingly, in this paper,
we propose an approach called Ammonia, which is based on statically analyzing
changes across the development history of a project, as a means to identify
project-specific bug patterns. Furthermore, the bug patterns identified by our
tool do not relate to just one developer or one specific commit, they reflect
the project as a whole and compliment the warnings from other SA tools that
identify general bug patterns. Herein, we report on the application of our
implemented tool and approach to four Java projects: Ant, Camel, POI, and
Wicket. The results obtained show that our tool could detect 19 project
specific bug patterns across those four projects. Next, through manual
analysis, we determined that six of those change patterns were actual bugs and
submitted pull requests based on those bug patterns. As a result, five of the
pull requests were merged.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Meiyappan Nagappan,"Yoshiki Higo, Shinpei Hayashi, Hideaki Hata, Meiyappan Nagappan",4,http://arxiv.org/pdf/2001.09630v1,http://arxiv.org/abs/2001.09630v1,2020-01-27
"Risk Fluctuation Characteristics of Internet Finance: Combining Industry
  Characteristics with Ecological Value","The Internet plays a key role in society and is vital to economic
development. Due to the pressure of competition, most technology companies,
including Internet finance companies, continue to explore new markets and new
business. Funding subsidies and resource inputs have led to significant
business income tendencies in financial statements. This tendency of business
income is often manifested as part of the business loss or long-term
unprofitability. We propose a risk change indicator (RFR) and compare the risk
indicator of fourteen representative companies. This model combines extreme
risk value with slope, and the combination method is simple and effective. The
results of experiment show the potential of this model. The risk volatility of
technology enterprises including Internet finance enterprises is highly
cyclical, and the risk volatility of emerging Internet fintech companies is
much higher than that of other technology companies.",econ.EM,econ.EM,1,Econometrics,Econometrics,Hefan Shuai,"Runjie Xu, Chuanmin Mi, Nan Ye, Tom Marshall, Yadong Xiao, Hefan Shuai",6,http://arxiv.org/pdf/2001.09798v1,http://arxiv.org/abs/2001.09798v1,2020-01-27
"Estimating Marginal Treatment Effects under Unobserved Group
  Heterogeneity","This paper studies endogenous treatment effect models in which individuals
are classified into unobserved groups based on heterogeneous treatment choice
rules. Such heterogeneity may arise, for example, when multiple treatment
eligibility criteria and different preference patterns exist. Using a finite
mixture approach, we propose a marginal treatment effect (MTE) framework in
which the treatment choice and outcome equations can be heterogeneous across
groups. Under the availability of valid instrumental variables specific to each
group, we show that the MTE for each group can be separately identified using
the local instrumental variable method. Based on our identification result, we
propose a two-step semiparametric procedure for estimating the group-wise MTE
parameters. We first estimate the finite-mixture treatment choice model by a
maximum likelihood method and then estimate the MTEs using a series
approximation method. We prove that the proposed MTE estimator is consistent
and asymptotically normally distributed. We illustrate the usefulness of the
proposed method with an application to economic returns to college education.",econ.EM,"stat.ME, econ.EM",2,Econometrics,"Methodology, Econometrics",Takahide Yanagi,"Tadao Hoshino, Takahide Yanagi",2,http://arxiv.org/pdf/2001.09560v1,http://arxiv.org/abs/2001.09560v1,2020-01-27
"Predictive inference with Fleming--Viot-driven dependent Dirichlet
  processes","We consider predictive inference using a class of temporally dependent
Dirichlet processes driven by Fleming--Viot diffusions, which have a natural
bearing in Bayesian nonparametrics and lend the resulting family of random
probability measures to analytical posterior analysis. Formulating the implied
statistical model as a hidden Markov model, we fully describe the predictive
distribution induced by these Fleming--Viot-driven dependent Dirichlet
processes, for a sequence of observations collected at a certain time given
another set of draws collected at several previous times. This is identified as
a mixture of P\'olya urns, whereby the observations can be values from the
baseline distribution or copies of previous draws collected at the same time as
in the usual P\`olya urn, or can be sampled from a random subset of the data
collected at previous times. We characterise the time-dependent weights of the
mixture which select such subsets and discuss the asymptotic regimes. We
describe the induced partition by means of a Chinese restaurant process
metaphor with a conveyor belt, whereby new customers who do not sit at an
occupied table open a new table by picking a dish either from the baseline
distribution or from a time-varying offer available on the conveyor belt. We
lay out explicit algorithms for exact and approximate posterior sampling of
both observations and partitions, and illustrate our results on predictive
problems with synthetic and real data.",stat.ME,"stat.ME, stat.TH, math.ST, 62F15",4,Methodology,"Methodology, Statistics Theory, Statistics Theory",Matteo Ruggiero,"Filippo Ascolani, Antonio Lijoi, Matteo Ruggiero",3,http://arxiv.org/pdf/2001.09868v1,http://arxiv.org/abs/2001.09868v1,2020-01-27
"Exact rate of convergence of the mean Wasserstein distance between the
  empirical and true Gaussian distribution","We study the Wasserstein distance $W_2$ for Gaussian samples. We establish
the exact rate of convergence $\sqrt{\log\log n/n}$ of the expected value of
the $W_2$ distance between the empirical and true $c.d.f.$'s for the normal
distribution. We also show that the rate of weak convergence is unexpectedly
$1/\sqrt{n}$ in the case of two correlated Gaussian samples.",math.PR,"stat.TH, math.ST, math.PR",3,Probability,"Statistics Theory, Statistics Theory, Probability",Jean-Claude Fort,"Philippe Berthet, Jean-Claude Fort",2,http://arxiv.org/pdf/2001.09817v1,http://arxiv.org/abs/2001.09817v1,2020-01-27
Bayesian Shrinkage Estimation of Negative Multinomial Parameter Vectors,"The negative multinomial distribution is a multivariate generalization of the
negative binomial distribution. In this paper, we consider the problem of
estimating an unknown matrix of probabilities on the basis of observations of
negative multinomial variables under the standardized squared error loss.
First, a general sufficient condition for a shrinkage estimator to dominate the
UMVU estimator is derived and an empirical Bayes estimator satisfying the
condition is constructed. Next, a hierarchical shrinkage prior is introduced,
an associated Bayes estimator is shown to dominate the UMVU estimator under
some conditions, and some remarks about posterior computation are presented.
Finally, shrinkage estimators and the UMVU estimator are compared by
simulation.",math.ST,"stat.ME, stat.TH, math.ST",3,Statistics Theory,"Methodology, Statistics Theory, Statistics Theory",Tatsuya Kubokawa,"Yasuyuki Hamura, Tatsuya Kubokawa",2,http://arxiv.org/pdf/2001.09602v1,http://arxiv.org/abs/2001.09602v1,2020-01-27
"SAAMPLE: A Segregated Accuracy-driven Algorithm for Multiphase
  Pressure-Linked Equations","Existing hybrid Level Set / Front Tracking methods have been developed for
structured meshes and successfully used for efficient and accurate simulations
of complex multiphase flows. This contribution extends the capability of hybrid
Level Set / Front Tracking methods towards handling surface tension driven
multiphase flows using unstructured meshes. Unstructured meshes are
traditionally used in Computational Fluid Dynamics to handle geometrically
complex problems. In order to simulate surface-tension driven multiphase flows
on unstructured meshes, a new SAAMPLE Segregated Accuracy-driven Algorithm for
Multiphase Pressure-Linked Equations is proposed, that increases the robustness
of the unstructured Level Set / Front Tracking (LENT) method. The LENT method
is implemented in the Open- FOAM open source code for Computational Fluid
Dynamics.",physics.comp-ph,"physics.flu-dyn, physics.comp-ph",2,Computational Physics,"Fluid Dynamics, Computational Physics",Tomislav Maric,"Tobias Tolle, Dieter Bothe, Tomislav Maric",3,http://arxiv.org/pdf/2001.09775v1,http://arxiv.org/abs/2001.09775v1,2020-01-27
"First-principles-based calculation of branching ratio for
  5$\boldsymbol{d}$, 4$\boldsymbol{d}$, and 3$\boldsymbol{d}$ transition metal
  systems","A new first-principles computation scheme to calculate `branching ratio' has
been applied to various $5d$, $4d$, and $3d$ transition metal elements and
compounds. This recently suggested method is based on a theory which assumes
the atomic core hole interacting barely with valence electrons. While it
provides an efficient way to calculate the experimentally measurable quantity
without generating spectrum itself, its reliability and applicability should be
carefully examined especially for the light transition metal systems. Here we
select 36 different materials and compare the calculation results with
experimental data. It is found that our scheme well describes 5$d$ and 4$d$
transition metal systems whereas, for 3$d$ materials, the difference between
the calculation and experiment is quite significant. It is attributed to the
neglect of core-valence interaction whose energy scale is comparable with the
spin-orbit coupling of core $p$ orbitals.",cond-mat.str-el,"cond-mat.str-el, physics.comp-ph",2,Strongly Correlated Electrons,"Strongly Correlated Electrons, Computational Physics",Myung Joon Han,"Do Hoon Kiem, Jae-Hoon Sim, Hongkee Yoon, Myung Joon Han",4,http://arxiv.org/pdf/2001.09713v1,http://arxiv.org/abs/2001.09713v1,2020-01-27
Assessment of supervised machine learning methods for fluid flows,"We apply supervised machine learning techniques to a number of regression
problems in fluid dynamics. Four machine learning architectures are examined in
terms of their characteristics, accuracy, computational cost, and robustness
for canonical flow problems. We consider the estimation of force coefficients
and wakes from a limited number of sensors on the surface for flows over a
cylinder and NACA0012 airfoil with a Gurney flap. The influence of the temporal
density of the training data is also examined. Furthermore, we consider the use
of convolutional neural network in the context of super-resolution analysis of
two-dimensional cylinder wake, two-dimensional decaying isotropic turbulence,
and three-dimensional turbulent channel flow. In the concluding remarks, we
summarize on findings from a range of regression type problems considered
herein.",physics.flu-dyn,"physics.flu-dyn, physics.comp-ph",2,Fluid Dynamics,"Fluid Dynamics, Computational Physics",Kunihiko Taira,"Kai Fukami, Koji Fukagata, Kunihiko Taira",3,http://arxiv.org/pdf/2001.09618v1,http://arxiv.org/abs/2001.09618v1,2020-01-27
Ballistic Properties of Highly Stretchable Graphene Kirigami Pyramid,"Graphene kirigami (patterned cuts) can be an effective way to improve some of
the graphene mechanical and electronic properties. In this work, we report the
first study of the mechanical and ballistic behavior of single and multilayered
graphene pyramid kirigami (GKP). We have carriedout fully atomistic reactive
molecular dynamics simulations. GPK presents a unique kinetic energy absorption
due to its topology that creates multi-steps dissipation mechanisms, which
block crack propagation. Our results show that even having significantly less
mass, GKP can outperform graphene structures with similar dimensions in terms
of absorbing kinetic energy.",cond-mat.mtrl-sci,"physics.comp-ph, cond-mat.mes-hall, cond-mat.mtrl-sci",3,Materials Science,"Computational Physics, Mesoscale and Nanoscale Physics, Materials Science",Pedro Alves da Silva Autreto,"Alirio Moura, Douglas S. Galvao, Pedro Alves da Silva Autreto",3,http://arxiv.org/pdf/2001.09546v1,http://arxiv.org/abs/2001.09546v1,2020-01-27
"Machine learning applied to simulations of collisions between rotating,
  differentiated planets","In the late stages of terrestrial planet formation, pairwise collisions
between planetary-sized bodies act as the fundamental agent of planet growth.
These collisions can lead to either growth or disruption of the bodies involved
and are largely responsible for shaping the final characteristics of the
planets. Despite their critical role in planet formation, an accurate treatment
of collisions has yet to be realized. While semi-analytic methods have been
proposed, they remain limited to a narrow set of post-impact properties and
have only achieved relatively low accuracies. However, the rise of machine
learning and access to increased computing power have enabled novel data-driven
approaches. In this work, we show that data-driven emulation techniques are
capable of predicting the outcome of collisions with high accuracy and are
generalizable to any quantifiable post-impact quantity. In particular, we focus
on the dataset requirements, training pipeline, and regression performance for
four distinct data-driven techniques from machine learning (ensemble methods
and neural networks) and uncertainty quantification (Gaussian processes and
polynomial chaos expansion). We compare these methods to existing analytic and
semi-analytic methods. Such data-driven emulators are poised to replace the
methods currently used in N-body simulations. This work is based on a new set
of 10,700 SPH simulations of pairwise collisions between rotating,
differentiated bodies at all possible mutual orientations.",astro-ph.EP,"astro-ph.IM, physics.comp-ph, astro-ph.EP",3,Earth and Planetary Astrophysics,"Instrumentation and Methods for Astrophysics, Computational Physics, Earth and Planetary Astrophysics",Stefano Marelli,"Miles Timpe, Maria Han Veiga, Mischa Knabenhans, Joachim Stadel, Stefano Marelli",5,http://arxiv.org/pdf/2001.09542v1,http://arxiv.org/abs/2001.09542v1,2020-01-27
"Discrimination universally determines reconstruction of multiplex
  networks","Network reconstruction is fundamental to understanding the dynamical
behaviors of the networked systems. Many systems, modeled by multiplex networks
with various types of interactions, display an entirely different dynamical
behavior compared to the corresponding aggregated network. In many cases,
unfortunately, only the aggregated topology and partial observations of the
network layers are available, raising an urgent demand for reconstructing
multiplex networks. We fill this gap by developing a mathematical and
computational tool based on the Expectation-Maximization framework to
reconstruct multiplex layer structures. The reconstruction accuracy depends on
the various factors, such as partial observation and network characteristics,
limiting our ability to predict and allocate observations. Surprisingly, by
using a mean-field approximation, we discovered that a discrimination indicator
that integrates all these factors universally determines the accuracy of
reconstruction. This discovery enables us to design the optimal strategies to
allocate the fixed budget for deriving the partial observations, promoting the
optimal reconstruction of multiplex networks. To further evaluate the
performance of our method, we predict beside structure also dynamical behaviors
on the multiplex networks, including percolation, random walk, and spreading
processes. Finally, applying our method on empirical multiplex networks drawn
from biological, transportation, and social domains, corroborate the
theoretical analysis.",physics.soc-ph,"physics.soc-ph, physics.data-an",2,Physics and Society,"Physics and Society, Data Analysis, Statistics and Probability",Jianxi Gao,"Mincheng Wu, Jiming Chen, Shibo He, Youxian Sun, Shlomo Havlin, Jianxi Gao",6,http://arxiv.org/pdf/2001.09809v1,http://arxiv.org/abs/2001.09809v1,2020-01-27
