title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
Audio-Visual Embodied Navigation,"Moving around in the world is naturally a multisensory experience, but
today's embodied agents are deaf - restricted to solely their visual perception
of the environment. We introduce audio-visual navigation for complex,
acoustically and visually realistic 3D environments. By both seeing and
hearing, the agent must learn to navigate to an audio-based target. We develop
a multi-modal deep reinforcement learning pipeline to train navigation policies
end-to-end from a stream of egocentric audio-visual observations, allowing the
agent to (1) discover elements of the geometry of the physical space indicated
by the reverberating audio and (2) detect and follow sound-emitting targets. We
further introduce audio renderings based on geometrical acoustic simulations
for a set of publicly available 3D assets and instrument AI-Habitat to support
the new sensor, making it possible to insert arbitrary sound sources in an
array of apartment, office, and hotel environments. Our results show that audio
greatly benefits embodied visual navigation in 3D spaces.",cs.CV,"cs.CV, eess.AS, cs.HC, cs.SD",4,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Audio and Speech Processing, Human-Computer Interaction, Sound",Kristen Grauman,"Changan Chen, Unnat Jain, Carl Schissler, Sebastia Vicenc Amengual Gari, Ziad Al-Halah, Vamsi Krishna Ithapu, Philip Robinson, Kristen Grauman",8,http://arxiv.org/pdf/1912.11474v1,http://arxiv.org/abs/1912.11474v1,2019-12-24
Dense RepPoints: Representing Visual Objects with Dense Point Sets,"We present an object representation, called \textbf{Dense RepPoints}, for
flexible and detailed modeling of object appearance and geometry. In contrast
to the coarse geometric localization and feature extraction of bounding boxes,
Dense RepPoints adaptively distributes a dense set of points to semantically
and geometrically significant positions on an object, providing informative
cues for object analysis. Techniques are developed to address challenges
related to supervised training for dense point sets from image segments
annotations and making this extensive representation computationally practical.
In addition, the versatility of this representation is exploited to model
object structure over multiple levels of granularity. Dense RepPoints
significantly improves performance on geometrically-oriented visual
understanding tasks, including a $1.6$ AP gain in object detection on the
challenging COCO benchmark.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Han Hu,"Ze Yang, Yinghao Xu, Han Xue, Zheng Zhang, Raquel Urtasun, Liwei Wang, Stephen Lin, Han Hu",8,http://arxiv.org/pdf/1912.11473v1,http://arxiv.org/abs/1912.11473v1,2019-12-24
"FHDR: HDR Image Reconstruction from a Single LDR Image using Feedback
  Network","High dynamic range (HDR) image generation from a single exposure low dynamic
range (LDR) image has been made possible due to the recent advances in Deep
Learning. Various feed-forward Convolutional Neural Networks (CNNs) have been
proposed for learning LDR to HDR representations. To better utilize the power
of CNNs, we exploit the idea of feedback, where the initial low level features
are guided by the high level features using a hidden state of a Recurrent
Neural Network. Unlike a single forward pass in a conventional feed-forward
network, the reconstruction from LDR to HDR in a feedback network is learned
over multiple iterations. This enables us to create a coarse-to-fine
representation, leading to an improved reconstruction at every iteration.
Various advantages over standard feed-forward networks include early
reconstruction ability and better reconstruction quality with fewer network
parameters. We design a dense feedback block and propose an end-to-end feedback
network- FHDR for HDR image generation from a single exposure LDR image.
Qualitative and quantitative evaluations show the superiority of our approach
over the state-of-the-art methods.",cs.CV,"cs.CV, eess.IV",2,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Image and Video Processing",Shanmuganathan Raman,"Zeeshan Khan, Mukul Khanna, Shanmuganathan Raman",3,http://arxiv.org/pdf/1912.11463v1,http://arxiv.org/abs/1912.11463v1,2019-12-24
Large Scale Learning of General Visual Representations for Transfer,"Transfer of pre-trained representations improves sample efficiency and
simplifies hyperparameter tuning when training deep neural networks for vision.
We revisit the paradigm of pre-training on large supervised datasets and
fine-tuning the weights on the target task. We scale up pre-training, and
create a simple recipe that we call Big Transfer (BiT). By combining a few
carefully selected components, and transferring using a simple heuristic, we
achieve strong performance on over 20 datasets. BiT performs well across a
surprisingly wide range of data regimes - from 10 to 1M labeled examples. BiT
achieves 87.8% top-1 accuracy on ILSVRC-2012, 99.3% on CIFAR-10, and 76.7% on
the Visual Task Adaptation Benchmark (which includes 19 tasks). On small
datasets, BiT attains 86.4% on ILSVRC-2012 with 25 examples per class, and
97.6% on CIFAR-10 with 10 examples per class. We conduct detailed analysis of
the main components that lead to high transfer performance.",cs.CV,"cs.CV, cs.LG",2,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Machine Learning",Neil Houlsby,"Alexander Kolesnikov, Lucas Beyer, Xiaohua Zhai, Joan Puigcerver, Jessica Yung, Sylvain Gelly, Neil Houlsby",7,http://arxiv.org/pdf/1912.11370v1,http://arxiv.org/abs/1912.11370v1,2019-12-24
"Robust Visual Tracking via Implicit Low-Rank Constraints and Structural
  Color Histograms","With the guaranteed discrimination and efficiency of spatial appearance
model, Discriminative Correlation Filters (DCF-) based tracking methods have
achieved outstanding performance recently. However, the construction of
effective temporal appearance model is still challenging on account of filter
degeneration becomes a significant factor that causes tracking failures in the
DCF framework. To encourage temporal continuity and to explore the smooth
variation of target appearance, we propose to enhance low-rank structure of the
learned filters, which can be realized by constraining the successive filters
within a $\ell_2$-norm ball. Moreover, we design a global descriptor,
structural color histograms, to provide complementary support to the final
response map, improving the stability and robustness to the DCF framework. The
experimental results on standard benchmarks demonstrate that our Implicit
Low-Rank Constraints and Structural Color Histograms (ILRCSCH) tracker
outperforms state-of-the-art methods.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Xue-Feng Zhu,"Yi-Xuan Wang, Xiao-Jun Wu, Xue-Feng Zhu",3,http://arxiv.org/pdf/1912.11343v1,http://arxiv.org/abs/1912.11343v1,2019-12-24
Adaptive Distraction Context Aware Tracking Based on Correlation Filter,"The Discriminative Correlation Filter (CF) uses a circulant convolution
operation to provide several training samples for the design of a classifier
that can distinguish the target from the background. The filter design may be
interfered by objects close to the target during the tracking process,
resulting in tracking failure. This paper proposes an adaptive distraction
context aware tracking algorithm to solve this problem. In the response map
obtained for the previous frame by the CF algorithm, we adaptively find the
image blocks that are similar to the target and use them as negative samples.
This diminishes the influence of similar image blocks on the classifier in the
tracking process and its accuracy is improved. The tracking results on video
sequences show that the algorithm can cope with rapid changes such as occlusion
and rotation, and can adaptively use the distractive objects around the target
as negative samples to improve the accuracy of target tracking.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Xue-Feng Zhu,"Fei Feng, Xiao-Jun Wu, Tianyang Xu, Josef Kittler, Xue-Feng Zhu",5,http://arxiv.org/pdf/1912.11325v1,http://arxiv.org/abs/1912.11325v1,2019-12-24
Robustness of Brain Tumor Segmentation,"We address the generalization behavior of deep neural networks in the context
of brain tumor segmentation. While current topologies show an increasingly
complex structure, the overall benchmark performance does improve negligibly.
In our experiments, we demonstrate that a well trained U-Net shows the best
generalization behavior and is sufficient to solve this segmentation problem.
We illustrate why extensions of this model cannot only be pointless but even
harmful in a realistic scenario. Also, we suggest two simple modifications
(that do not alter the topology) to further improve its generalization
performance.",eess.IV,"eess.IV, cs.LG, cs.CV",3,Image and Video Processing,"Image and Video Processing, Machine Learning, Computer Vision and Pattern Recognition",Norbert Graf,"Sabine Müller, Joachim Weickert, Norbert Graf",3,http://arxiv.org/pdf/1912.11312v1,http://arxiv.org/abs/1912.11312v1,2019-12-24
Deep Manifold Embedding for Hyperspectral Image Classification,"Deep learning methods have played a more and more important role in
hyperspectral image classification. However, the general deep learning methods
mainly take advantage of the information of sample itself or the pairwise
information between samples while ignore the intrinsic data structure within
the whole data. To tackle this problem, this work develops a novel deep
manifold embedding method(DMEM) for hyperspectral image classification. First,
each class in the image is modelled as a specific nonlinear manifold and the
geodesic distance is used to measure the correlation between the samples. Then,
based on the hierarchical clustering, the manifold structure of the data can be
captured and each nonlinear data manifold can be divided into several
sub-classes. Finally, considering the distribution of each sub-class and the
correlation between different subclasses, the DMEM is constructed to preserve
the estimated geodesic distances on the data manifold between the learned low
dimensional features of different samples. Experiments over three real-world
hyperspectral image datasets have demonstrated the effectiveness of the
proposed method.",cs.CV,"cs.CV, eess.IV",2,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Image and Video Processing",Panhe Hu,"Zhiqiang Gong, Weidong Hu, Xiaoyong Du, Ping Zhong, Panhe Hu",5,http://arxiv.org/pdf/1912.11264v1,http://arxiv.org/abs/1912.11264v1,2019-12-24
Multi-Graph Transformer for Free-Hand Sketch Recognition,"Learning meaningful representations of free-hand sketches remains a
challenging task given the signal sparsity and the high-level abstraction of
sketches. Existing techniques have focused on exploiting either the static
nature of sketches with Convolutional Neural Networks (CNNs) or the temporal
sequential property with Recurrent Neural Networks (RNNs). In this work, we
propose a new representation of sketches as multiple sparsely connected graphs.
We design a novel Graph Neural Network (GNN), the Multi-Graph Transformer
(MGT), for learning representations of sketches from multiple graphs which
simultaneously capture global and local geometric stroke structures, as well as
temporal information. We report extensive numerical experiments on a sketch
recognition task to demonstrate the performance of the proposed approach.
Particularly, MGT applied on 414k sketches from Google QuickDraw: (i) achieves
small recognition gap to the CNN-based performance upper bound (72.80% vs.
74.22%), and (ii) outperforms all RNN-based models by a significant margin. To
the best of our knowledge, this is the first work proposing to represent
sketches as graphs and apply GNNs for sketch recognition. Code and trained
models are available at
https://github.com/PengBoXiangShang/multigraph_transformer.",cs.CV,"cs.CV, cs.LG",2,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Machine Learning",Xavier Bresson,"Peng Xu, Chaitanya K. Joshi, Xavier Bresson",3,http://arxiv.org/pdf/1912.11258v1,http://arxiv.org/abs/1912.11258v1,2019-12-24
Ordered or Orderless: A Revisit for Video based Person Re-Identification,"Is recurrent network really necessary for learning a good visual
representation for video based person re-identification (VPRe-id)? In this
paper, we first show that the common practice of employing recurrent neural
networks (RNNs) to aggregate temporal spatial features may not be optimal.
Specifically, with a diagnostic analysis, we show that the recurrent structure
may not be effective to learn temporal dependencies than what we expected and
implicitly yields an orderless representation. Based on this observation, we
then present a simple yet surprisingly powerful approach for VPRe-id, where we
treat VPRe-id as an efficient orderless ensemble of image based person
re-identification problem. More specifically, we divide videos into individual
images and re-identify person with ensemble of image based rankers. Under the
i.i.d. assumption, we provide an error bound that sheds light upon how could we
improve VPRe-id. Our work also presents a promising way to bridge the gap
between video and image based person re-identification. Comprehensive
experimental evaluations demonstrate that the proposed solution achieves
state-of-the-art performances on multiple widely used datasets (iLIDS-VID, PRID
2011, and MARS).",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Chunhua Shen,"Le Zhang, Zenglin Shi, Joey Tianyi Zhou, Ming-Ming Cheng, Yun Liu, Jia-Wang Bian, Zeng Zeng, Chunhua Shen",8,http://arxiv.org/pdf/1912.11236v1,http://arxiv.org/abs/1912.11236v1,2019-12-24
Computation Reallocation for Object Detection,"The allocation of computation resources in the backbone is a crucial issue in
object detection. However, classification allocation pattern is usually adopted
directly to object detector, which is proved to be sub-optimal. In order to
reallocate the engaged computation resources in a more efficient way, we
present CR-NAS (Computation Reallocation Neural Architecture Search) that can
learn computation reallocation strategies across different feature resolution
and spatial position diectly on the target detection dataset. A two-level
reallocation space is proposed for both stage and spatial reallocation. A novel
hierarchical search procedure is adopted to cope with the complex search space.
We apply CR-NAS to multiple backbones and achieve consistent improvements. Our
CR-ResNet50 and CR-MobileNetV2 outperforms the baseline by 1.9% and 1.7% COCO
AP respectively without any additional computation budget. The models
discovered by CR-NAS can be equiped to other powerful detection neck/head and
be easily transferred to other dataset, e.g. PASCAL VOC, and other vision
tasks, e.g. instance segmentation. Our CR-NAS can be used as a plugin to
improve the performance of various networks, which is demanding.",cs.CV,"cs.CV, cs.LG",2,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Machine Learning",Wanli Ouyang,"Feng Liang, Chen Lin, Ronghao Guo, Ming Sun, Wei Wu, Junjie Yan, Wanli Ouyang",7,http://arxiv.org/pdf/1912.11234v1,http://arxiv.org/abs/1912.11234v1,2019-12-24
"Towards Multicellular Biological Deep Neural Nets Based on
  Transcriptional Regulation","Artificial neurons built on synthetic gene networks have potential
applications ranging from complex cellular decision-making to bioreactor
regulation. Furthermore, due to the high information throughput of natural
systems, it provides an interesting candidate for biologically-based
supercomputing and analog simulations of traditionally intractable problems. In
this paper, we propose an architecture for constructing multicellular neural
networks and programmable nonlinear systems. We design an artificial neuron
based on gene regulatory networks and optimize its dynamics for modularity.
Using gene expression models, we simulate its ability to perform arbitrary
linear classifications from multiple inputs. Finally, we construct a two-layer
neural network to demonstrate scalability and nonlinear decision boundaries,
and discuss future directions for utilizing uncontrolled neurons in
computational tasks.",cs.NE,"cs.NE, q-bio.MN, cs.ET",3,Neural and Evolutionary Computing,"Neural and Evolutionary Computing, Molecular Networks, Emerging Technologies",Sihao Huang,Sihao Huang,1,http://arxiv.org/pdf/1912.11423v1,http://arxiv.org/abs/1912.11423v1,2019-12-24
Audio-based automatic mating success prediction of giant pandas,"Giant pandas, stereotyped as silent animals, make significantly more vocal
sounds during breeding season, suggesting that sounds are essential for
coordinating their reproduction and expression of mating preference. Previous
biological studies have also proven that giant panda sounds are correlated with
mating results and reproduction. This paper makes the first attempt to devise
an automatic method for predicting mating success of giant pandas based on
their vocal sounds. Given an audio sequence of mating giant pandas recorded
during breeding encounters, we first crop out the segments with vocal sound of
giant pandas, and normalize its magnitude, and length. We then extract acoustic
features from the audio segment and feed the features into a deep neural
network, which classifies the mating into success or failure. The proposed deep
neural network employs convolution layers followed by bidirection gated
recurrent units to extract vocal features, and applies attention mechanism to
force the network to focus on most relevant features. Evaluation experiments on
a data set collected during the past nine years obtain promising results,
proving the potential of audio-based automatic mating success prediction
methods in assisting giant panda reproduction.",cs.SD,"eess.AS, cs.SD, cs.LG",3,Sound,"Audio and Speech Processing, Sound, Machine Learning",Zhihe Zhang,"WeiRan Yan, MaoLin Tang, Qijun Zhao, Peng Chen, Dunwu Qi, Rong Hou, Zhihe Zhang",7,http://arxiv.org/pdf/1912.11333v1,http://arxiv.org/abs/1912.11333v1,2019-12-24
"Comparison of the P300 detection accuracy related to the BCI speller and
  image recognition scenarios","There are several protocols in the Electroencephalography (EEG) recording
scenarios which produce various types of event-related potentials (ERP). P300
pattern is a well-known ERP which produced by auditory and visual oddball
paradigm and BCI speller system. In this study, P300 and non-P300 separability
are investigated in two scenarios including image recognition paradigm and BCI
speller. Image recognition scenario is an experiment that examines the
participants, knowledge about an image that shown to them before by analyzing
the EEG signal recorded during the observing of that image as visual
stimulation. To do this, three types of famous classifiers (SVM, Bayes LDA, and
sparse logistic regression) were used to classify EEG recordings in six classes
problem. Filtered and down-sampled (temporal samples) of EEG recording were
considered as features in classification P300 pattern. Also, different sets of
EEG recording including 4, 8 and 16 channels and different trial numbers were
used to considering various situations in comparison. The accuracy was
increased by increasing the number of trials and channels. The results prove
that better accuracy is observed in the case of the image recognition scenario
for the different sets of channels and by using the different number of trials.
So it can be concluded that P300 pattern which produced in image recognition
paradigm is more separable than BCI (matrix speller).",eess.SP,"cs.HC, q-bio.NC, cs.LG, eess.SP",4,Signal Processing,"Human-Computer Interaction, Neurons and Cognition, Machine Learning, Signal Processing",S. Mirzakuchaki,"S. A. Karimi, A. M. Mijani, M. T. Talebian, S. Mirzakuchaki",4,http://arxiv.org/pdf/1912.11371v1,http://arxiv.org/abs/1912.11371v1,2019-12-24
Assessing differentially private deep learning with Membership Inference,"Releasing data in the form of trained neural networks with differential
privacy promises meaningful anonymization. However, there is an inherent
privacy-accuracy trade-off in differential privacy which is challenging to
assess for non-privacy experts. Furthermore, local and central differential
privacy mechanisms are available to either anonymize the training data or the
learnt neural network, and the privacy parameter $\epsilon$ cannot be used to
compare these two mechanisms. We propose to measure privacy through a black-box
membership inference attack and compare the privacy-accuracy trade-off for
different local and central differential privacy mechanisms. Furthermore, we
need to evaluate whether differential privacy is a useful mechanism in practice
since differential privacy will especially be used by data scientists if
membership inference risk is lowered more than accuracy. We experiment with
several datasets and show that neither local differential privacy nor central
differential privacy yields a consistently better privacy-accuracy trade-off in
all cases. We also show that the relative privacy-accuracy trade-off, instead
of strictly declining linearly over $\epsilon$, is only favorable within a
small interval. For this purpose we propose $\varphi$, a ratio expressing the
relative privacy-accuracy trade-off.",cs.CR,"cs.LG, cs.CR",2,Cryptography and Security,"Machine Learning, Cryptography and Security",Florian Kerschbaum,"Daniel Bernau, Philip-William Grassal, Jonas Robl, Florian Kerschbaum",4,http://arxiv.org/pdf/1912.11328v1,http://arxiv.org/abs/1912.11328v1,2019-12-24
"An Analisys of Application Logs with Splunk : developing an App for the
  synthetic analysis of data and security incidents","The present work aims to enhance the application logs of an hypothetical
infrastructure platform, and to build an App that displays the synthetic data
about performance, anomalies and security incidents synthesized in the form of
a Dashboard. The reference architecture, with multiple applications and
multiple HW distribution, implementing a Service Oriented Architecture, is a
real case of which the details have been abstracted because we want to extend
the concept to all architectures with similar characteristics.",cs.CR,"cs.LG, cs.CR",2,Cryptography and Security,"Machine Learning, Cryptography and Security",Roberto Bruzzese,Roberto Bruzzese,1,http://arxiv.org/pdf/1912.11283v1,http://arxiv.org/abs/1912.11283v1,2019-12-24
Interfacial Atomic Number Contrast in Thick TEM Samples,"The atomic number contrast imaging technique reveals an increase in intensity
at interfaces of a high and low-density material in case of relatively thick
samples. Elastic scattering factors and absorption coefficients are
incorporated in a probabilistic model to study atomic contrast occurring at the
interface of two materials when the High-Angle Annular Dark-Field (HAADF)
detector is used in the Scanning TEM (STEM) mode. Simulations of thick samples
reveal that electrons traverse from a higher density material to a lower
density material near the interface which increases the HAADF-STEM signal. This
effect is more dominant in TEM samples of thickness greater than 100 nm and the
increase in signal occurs up to 20 nm from the interface. The behavior of
electrons near the interface is explained by comparing the simulation results
with experimental TEM micrographs in the HAADF-STEM mode.",physics.comp-ph,"physics.comp-ph, physics.ins-det",2,Computational Physics,"Computational Physics, Instrumentation and Detectors",Helge Heinrich,"Aniruddha Dutta, Helge Heinrich",2,http://arxiv.org/pdf/1912.11440v1,http://arxiv.org/abs/1912.11440v1,2019-12-24
Evaporative cooling of icy interstellar grains. I,"Context. While radiative cooling of interstellar grains is a well-known
process, little detail is known about the cooling of grains with an icy mantle
that contains volatile adsorbed molecules. Aims. We explore basic details for
the cooling process of an icy grain with properties relevant to dark
interstellar clouds. Methods. Grain cooling was described with a numerical code
considering a grain with an icy mantle that is structured in monolayers and
containing several volatile species in proportions consistent with interstellar
ice. Evaporation was treated as first-order decay. Diffusion and subsequent
thermal desorption of bulk-ice species was included. Temperature decrease from
initial temperatures of 100, 90, 80, 70, 60, 50, 40, 30, and 20K was studied,
and we also followed the composition of ice and evaporated matter. Results. We
find that grain cooling occurs by partially successive and partially
overlapping evaporation of different species. The most volatile molecules (N2)
first evaporate at the greatest rate and are most rapidly depleted from the
outer ice monolayers. The most important coolant is CO, but evaporation of more
refractory species, such as CH4 and even CO2, is possible when the former
volatiles are not available. Cooling of high-temperature grains takes longer
because volatile molecules are depleted faster and the grain has to switch to
slow radiative cooling at a higher temperature. For grain temperatures above
40K, most of the thermal energy is carried away by evaporation. Evaporation of
the nonpolar volatile species induces a complete change of the ice surface, as
the refractory polar molecules (H2O) are left behind. Conclusions. The
effectiveness of thermal desorption from heated icy grains (e.g., the yield of
cosmic-ray-induced desorption) is primarily controlled by the thermal energy
content of the grain and the number and availability of volatile molecules.",astro-ph.GA,"physics.space-ph, physics.comp-ph, astro-ph.GA",3,Astrophysics of Galaxies,"Space Physics, Computational Physics, Astrophysics of Galaxies",Juris Roberts Kalnin,"Juris Kalvans, Juris Roberts Kalnin",2,http://arxiv.org/pdf/1912.11378v1,http://arxiv.org/abs/1912.11378v1,2019-12-24
"Computational framework for monolithic coupling for thin fluid flow in
  contact interfaces","We develop a computational framework for simulating thin fluid flow in narrow
interfaces between contacting solids, which is relevant for a range
engineering, biological and geophysical applications. The treatment of this
problem requires coupling between fluid and solid mechanics equations, further
complicated by contact constraints and potentially complex geometrical features
of contacting surfaces. We develop a monolithic finite-element framework for
handling contact, thin incompressible viscous flow and fluid-induced tractions
on the surface of the solid, suitable for both one- and two-way coupling
approaches. Additionally, we consider fluid entrapment in ""pools"" delimited by
contact patches and its pressurisation following a non-linear compressible
constitutive law. Image analysis algorithms are adopted to identify the local
status of each interface element (i.e. distinguish between contact, fluid flow
and trapped fluid zones) within the Newton convergence loop. First, an
application of the proposed framework for a problem with a model geometry is
given, and the robustness is demonstrated by the DOF-wise and status-wise
convergence. The full capability of the developed two-way coupling framework is
demonstrated on a problem of a fluid flow in a contact interface between a
solid with representative rough surface and a rigid flat. The evolution of the
contact pressure, fluid flow pattern and the morphology of trapped fluid zones
under increasing external load until the complete sealing of the interface is
displayed. Finally, effective properties of flat-on-flat rough contact
interfaces such as transmissivity and real contact area growth are calculated
using the developed framework, showing qualitatively new results compared to
the one-way coupling approximation.",cs.CE,"J.2, cs.CE, math.NA, physics.comp-ph, cs.NA",5,"Computational Engineering, Finance, and Science","Computational Engineering, Finance, and Science, Numerical Analysis, Computational Physics, Numerical Analysis",Vladislav A. Yastrebov,"Andrei G. Shvarts, Julien Vignollet, Vladislav A. Yastrebov",3,http://arxiv.org/pdf/1912.11292v1,http://arxiv.org/abs/1912.11292v1,2019-12-24
