title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
"Meta-modal Information Flow: A Method for Capturing Multimodal Modular
  Disconnectivity in Schizophrenia","Objective: Multimodal measurements of the same phenomena provide
complementary information and highlight different perspectives, albeit each
with their own limitations. A focus on a single modality may lead to incorrect
inferences, which is especially important when a studied phenomenon is a
disease. In this paper, we introduce a method that takes advantage of
multimodal data in addressing the hypotheses of disconnectivity and dysfunction
within schizophrenia (SZ). Methods: We start with estimating and visualizing
links within and among extracted multimodal data features using a Gaussian
graphical model (GGM). We then propose a modularity-based method that can be
applied to the GGM to identify links that are associated with mental illness
across a multimodal data set. Through simulation and real data, we show our
approach reveals important information about disease-related network
disruptions that are missed with a focus on a single modality. We use
functional MRI (fMRI), diffusion MRI (dMRI), and structural MRI (sMRI) to
compute the fractional amplitude of low frequency fluctuations (fALFF),
fractional anisotropy (FA), and gray matter (GM) concentration maps. These
three modalities are analyzed using our modularity method. Results: Our results
show missing links that are only captured by the cross-modal information that
may play an important role in disconnectivity between the components.
Conclusion: We identified multimodal (fALFF, FA and GM) disconnectivity in the
default mode network area in patients with SZ, which would not have been
detectable in a single modality. Significance: The proposed approach provides
an important new tool for capturing information that is distributed among
multiple imaging modalities.",cs.LG,"eess.IV, cs.LG, stat.ML",3,Machine Learning,"Image and Video Processing, Machine Learning, Machine Learning",Vince D. Calhoun,"Haleh Falakshahi, Victor M. Vergara, Jingyu Liu, Daniel H. Mathalon, Judith M. Ford, James Voyvodic, Bryon A. Mueller, Aysenil Belger, Sarah McEwen, Steven G. Potkin, Adrian Preda, Hooman Rokham, Jing Sui, Jessica A. Turner, Sergey Plis, Vince D. Calhoun",16,http://arxiv.org/pdf/2001.01707v1,http://arxiv.org/abs/2001.01707v1,2020-01-06
"Development, Demonstration, and Validation of Data-driven Compact Diode
  Models for Circuit Simulation and Analysis","Compact semiconductor device models are essential for efficiently designing
and analyzing large circuits. However, traditional compact model development
requires a large amount of manual effort and can span many years. Moreover,
inclusion of new physics (eg, radiation effects) into an existing compact model
is not trivial and may require redevelopment from scratch. Machine Learning
(ML) techniques have the potential to automate and significantly speed up the
development of compact models. In addition, ML provides a range of modeling
options that can be used to develop hierarchies of compact models tailored to
specific circuit design stages. In this paper, we explore three such options:
(1) table-based interpolation, (2)Generalized Moving Least-Squares, and (3)
feed-forward Deep Neural Networks, to develop compact models for a p-n junction
diode. We evaluate the performance of these ""data-driven"" compact models by (1)
comparing their voltage-current characteristics against laboratory data, and
(2) building a bridge rectifier circuit using these devices, predicting the
circuit's behavior using SPICE-like circuit simulations, and then comparing
these predictions against laboratory measurements of the same circuit.",cs.LG,"J.2; J.6; I.6, stat.ML, cs.CE, J.2, J.6, I.6, cs.LG",5,Machine Learning,"Machine Learning, Computational Engineering, Finance, and Science, Machine Learning",E. Keiter,"K. Aadithya, P. Kuberry, B. Paskaleva, P. Bochev, K. Leeson, A. Mar, T. Mei, E. Keiter",8,http://arxiv.org/pdf/2001.01699v1,http://arxiv.org/abs/2001.01699v1,2020-01-06
Social Media Attributions in the Context of Water Crisis,"Attribution of natural disasters/collective misfortune is a widely-studied
political science problem. However, such studies are typically survey-centric
or rely on a handful of experts to weigh in on the matter. In this paper, we
explore how can we use social media data and an AI-driven approach to
complement traditional surveys and automatically extract attribution factors.
We focus on the most-recent Chennai water crisis which started off as a
regional issue but rapidly escalated into a discussion topic with global
importance following alarming water-crisis statistics. Specifically, we present
a novel prediction task of attribution tie detection which identifies the
factors held responsible for the crisis (e.g., poor city planning, exploding
population etc.). On a challenging data set constructed from YouTube comments
(72,098 comments posted by 43,859 users on 623 relevant videos to the crisis),
we present a neural classifier to extract attribution ties that achieved a
reasonable performance (Accuracy: 81.34\% on attribution detection and 71.19\%
on attribution resolution).",cs.CY,"cs.LG, cs.CY",2,Computers and Society,"Machine Learning, Computers and Society",Ashiqur R. KhudaBukhsh,"Rupak Sarkar, Hirak Sarkar, Sayantan Mahinder, Ashiqur R. KhudaBukhsh",4,http://arxiv.org/pdf/2001.01697v1,http://arxiv.org/abs/2001.01697v1,2020-01-06
"How neural networks find generalizable solutions: Self-tuned annealing
  in deep learning","Despite the tremendous success of Stochastic Gradient Descent (SGD) algorithm
in deep learning, little is known about how SGD finds generalizable solutions
in the high-dimensional weight space. By analyzing the learning dynamics and
loss function landscape, we discover a robust inverse relation between the
weight variance and the landscape flatness (inverse of curvature) for all
SGD-based learning algorithms. To explain the inverse variance-flatness
relation, we develop a random landscape theory, which shows that the SGD noise
strength (effective temperature) depends inversely on the landscape flatness.
Our study indicates that SGD attains a self-tuned landscape-dependent annealing
strategy to find generalizable solutions at the flat minima of the landscape.
Finally, we demonstrate how these new theoretical insights lead to more
efficient algorithms, e.g., for avoiding catastrophic forgetting.",physics.data-an,"physics.data-an, cs.LG, cond-mat.stat-mech, nlin.AO",4,"Data Analysis, Statistics and Probability","Data Analysis, Statistics and Probability, Machine Learning, Statistical Mechanics, Adaptation and Self-Organizing Systems",Yuhai Tu,"Yu Feng, Yuhai Tu",2,http://arxiv.org/pdf/2001.01678v1,http://arxiv.org/abs/2001.01678v1,2020-01-06
"Topic Extraction of Crawled Documents Collection using Correlated Topic
  Model in MapReduce Framework","The tremendous increase in the amount of available research documents impels
researchers to propose topic models to extract the latent semantic themes of a
documents collection. However, how to extract the hidden topics of the
documents collection has become a crucial task for many topic model
applications. Moreover, conventional topic modeling approaches suffer from the
scalability problem when the size of documents collection increases. In this
paper, the Correlated Topic Model with variational Expectation-Maximization
algorithm is implemented in MapReduce framework to solve the scalability
problem. The proposed approach utilizes the dataset crawled from the public
digital library. In addition, the full-texts of the crawled documents are
analysed to enhance the accuracy of MapReduce CTM. The experiments are
conducted to demonstrate the performance of the proposed algorithm. From the
evaluation, the proposed approach has a comparable performance in terms of
topic coherences with LDA implemented in MapReduce framework.",cs.IR,"cs.IR, cs.LG, cs.CL, stat.ML",4,Information Retrieval,"Information Retrieval, Machine Learning, Computation and Language, Machine Learning",May Aye Khine,"Mi Khine Oo, May Aye Khine",2,http://arxiv.org/pdf/2001.01669v1,http://arxiv.org/abs/2001.01669v1,2020-01-06
"MREC: a fast and versatile framework for aligning and matching data with
  applications to single cell molecular data","Comparing and aligning large datasets is a pervasive problem occurring across
many different knowledge domains. We introduce and study MREC, a recursive
decomposition algorithm for computing matchings between data sets. The basic
idea is to partition the data, match the partitions, and then recursively match
the points within each pair of identified partitions. The matching itself is
done using black box matching procedures that are too expensive to run on the
entire data set. Using an absolute measure of the quality of a matching, the
framework supports optimization over parameters including partitioning
procedures and matching algorithms. By design, MREC can be applied to extremely
large data sets. We analyze the procedure to describe when we can expect it to
work well and demonstrate its flexibility and power by applying it to a number
of alignment problems arising in the analysis of single cell molecular data.",stat.ML,"q-bio.GN, cs.LG, stat.ML",3,Machine Learning,"Genomics, Machine Learning, Machine Learning",Soledad Villar,"Andrew J. Blumberg, Mathieu Carriere, Michael A. Mandell, Raul Rabadan, Soledad Villar",5,http://arxiv.org/pdf/2001.01666v1,http://arxiv.org/abs/2001.01666v1,2020-01-06
"ARA : Aggregated RAPPOR and Analysis for Centralized Differential
  Privacy","Differential privacy(DP) has now become a standard in case of sensitive
statistical data analysis. The two main approaches in DP is local and central.
Both the approaches have a clear gap in terms of data storing,amount of data to
be analyzed, analysis, speed etc. Local wins on the speed. We have tested the
state of the art standard RAPPOR which is a local approach and supported this
gap. Our work completely focuses on that part too. Here, we propose a model
which initially collects RAPPOR reports from multiple clients which are then
pushed to a Tf-Idf estimation model. The Tf-Idf estimation model then estimates
the reports on the basis of the occurrence of ""on bit"" in a particular position
and its contribution to that position. Thus it generates a centralized
differential privacy analysis from multiple clients. Our model successfully and
efficiently analyzed the major truth value every time.",cs.CR,"cs.CR, stat.ML, cs.LG",3,Cryptography and Security,"Cryptography and Security, Machine Learning, Machine Learning",Subhankar Mishra,"Sudipta Paul, Subhankar Mishra",2,http://arxiv.org/pdf/2001.01618v1,http://arxiv.org/abs/2001.01618v1,2020-01-06
The SmartSHARK Ecosystem for Software Repository Mining,"Software repository mining is the foundation for many empirical software
engineering studies. The collection and analysis of detailed data can be
challenging, especially if data shall be shared to enable replicable research
and open science practices. SmartSHARK is an ecosystem that supports replicable
and reproducible research based on software repository mining.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Jens Grabowski,"Alexander Trautsch, Fabian Trautsch, Steffen Herbold, Benjamin Ledel, Jens Grabowski",5,http://arxiv.org/pdf/2001.01606v1,http://arxiv.org/abs/2001.01606v1,2020-01-06
"Why and How to Balance Alignment and Diversity of Requirements
  Engineering Practices in Automotive","In large-scale automotive companies, various requirements engineering (RE)
practices are used across teams. RE practices manifest in Requirements
Information Models (RIM) that define what concepts and information should be
captured for requirements. Collaboration of practitioners from different parts
of an organization is required to define a suitable RIM that balances support
for diverse practices in individual teams with the alignment needed for a
shared view and team support on system level. There exists no guidance for this
challenging task. This paper presents a mixed methods study to examine the role
of RIMs in balancing alignment and diversity of RE practices in four automotive
companies. Our analysis is based on data from systems engineering tools, 11
semi-structured interviews, and a survey to validate findings and suggestions.
We found that balancing alignment and diversity of RE practices is important to
consider when defining RIMs. We further investigated enablers for this balance
and actions that practitioners take to achieve it. From these factors, we
derived and evaluated recommendations for managing RIMs in practice that take
into account the lifecycle of requirements and allow for diverse practices
across sub-disciplines in early development, while enforcing alignment of
requirements that are close to release.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Patrizio Pelliccione,"Rebekka Wohlrab, Eric Knauss, Patrizio Pelliccione",3,http://arxiv.org/pdf/2001.01598v1,http://arxiv.org/abs/2001.01598v1,2020-01-06
"Using CEF Digital Service Infrastructures in the Smart4Health Project
  for the Exchange of Electronic Health Records","The Smart4Health (S4H) software application will empower EU citizens to
manage, analyze, and exchange their aggregated electronic health data. In order
to provide such a service, basic features are needed to ensure usability,
reliability, and trust. The CEF building blocks implement such functionalities
while complying with EU regulations. This report examines the current status
and applicability of the CEF building blocks for the envisioned S4H software
application. The major findings of the report are that (1) most CEF building
blocks are currently not ready to be applied without further implementation
efforts and (2) the S4H-specific use cases and user needs, to which the single
CEF building blocks correspond, must be clarified. Open questions raised in
this report need to be answered before a clear analysis can be made. Moreover,
the functionalities of CEF building blocks aim at the matured product, while
for the first version of the S4H software application basic implementations
suffice. Still, concepts need to be elaborated of how the sample implementation
of CEF building blocks or suitable alternative applications can be included
into the system at a later point.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Erwin Böttinger,"Tamara Slosarek, Attila Wohlbrandt, Erwin Böttinger",3,http://arxiv.org/pdf/2001.01477v1,http://arxiv.org/abs/2001.01477v1,2020-01-06
Runtime Verification of Linux Kernel Security Module,"The Linux kernel is one of the most important Free/Libre Open Source Software
(FLOSS) projects. It is installed on billions of devices all over the world,
which process various sensitive, confidential or simply private data. It is
crucial to establish and prove its security properties. This work-in-progress
paper presents a method to verify the Linux kernel for conformance with an
abstract security policy model written in the Event-B specification language.
The method is based on system call tracing and aims at checking that the
results of system call execution do not lead to accesses that violate security
policy requirements. As a basis for it, we use an additional Event-B
specification of the Linux system call interface that is formally proved to
satisfy all the requirements of the security policy model. In order to perform
the conformance checks we use it to reproduce intercepted system calls and
verify accesses.",cs.SE,"cs.OS, cs.SE",2,Software Engineering,"Operating Systems, Software Engineering",Ilya Shchepetkov,"Denis Efremov, Ilya Shchepetkov",2,http://arxiv.org/pdf/2001.01442v1,http://arxiv.org/abs/2001.01442v1,2020-01-06
Cross-Dataset Design Discussion Mining,"Being able to identify software discussions that are primarily about design,
which we call design mining, can improve documentation and maintenance of
software systems. Existing design mining approaches have good classification
performance using natural language processing (NLP) techniques, but the
conclusion stability of these approaches is generally poor. A classifier
trained on a given dataset of software projects has so far not worked well on
different artifacts or different datasets. In this study, we replicate and
synthesize these earlier results in a meta-analysis. We then apply recent work
in transfer learning for NLP to the problem of design mining. However, for our
datasets, these deep transfer learning classifiers perform no better than less
complex classifiers. We conclude by discussing some reasons behind the transfer
learning approach to design mining.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Neil A. Ernst,"Alvi Mahadi, Karan Tongay, Neil A. Ernst",3,http://arxiv.org/pdf/2001.01424v1,http://arxiv.org/abs/2001.01424v1,2020-01-06
Gradient descent algorithms for Bures-Wasserstein barycenters,"We study first order methods to compute the barycenter of a probability
distribution over the Bures-Wasserstein manifold. We derive global rates of
convergence for both gradient descent and stochastic gradient descent despite
the fact that the barycenter functional is not geodesically convex. Our
analysis overcomes this technical hurdle by developing a Polyak-Lojasiewicz
(PL) inequality, which is built using tools from optimal transport and metric
geometry.",math.ST,"math.ST, stat.TH, Primary: 62F10, Secondary: 90C26, 58E, 68W25",3,Statistics Theory,"Statistics Theory, Statistics Theory",Austin J. Stromme,"Sinho Chewi, Tyler Maunu, Philippe Rigollet, Austin J. Stromme",4,http://arxiv.org/pdf/2001.01700v1,http://arxiv.org/abs/2001.01700v1,2020-01-06
"Maximum Likelihood Estimation of Stochastic Differential Equations with
  Random Effects Driven by Fractional Brownian Motion","Stochastic differential equations and stochastic dynamics are good models to
describe stochastic phenomena in real world. In this paper, we study N
independent stochastic processes Xi(t) with real entries and the processes are
determined by the stochastic differential equations with drift term relying on
some random effects. We obtain the Girsanov-type formula of the stochastic
differential equation driven by Fractional Brownian Motion through kernel
transformation. Under some assumptions of the random effect, we estimate the
parameter estimators by the maximum likelihood estimation and give some
numerical simulations for the discrete observations. Results show that for the
different H, the parameter estimator is closer to the true value as the amount
of data increases.",math.ST,"math.ST, stat.TH, math.DS",3,Statistics Theory,"Statistics Theory, Statistics Theory, Dynamical Systems",Xiangjun Wang,"Min Dai, Jinqiao Duan, Junjun Liao, Xiangjun Wang",4,http://arxiv.org/pdf/2001.01412v1,http://arxiv.org/abs/2001.01412v1,2020-01-06
Unsupervised machine learning and band topology,"The study of topological bandstructures is an active area of research in
condensed matter physics and beyond. Here, we combine recent progress in this
field with developments in machine-learning, another rising topic of interest.
Specifically, we introduce an unsupervised machine-learning approach that
searches for and retrieves paths of adiabatic deformations between
Hamiltonians, thereby clustering them according to their topological
properties. The algorithm is general as it does not rely on a specific
parameterization of the Hamiltonian and is readily applicable to any symmetry
class. We demonstrate the approach using several different models in both one
and two spatial dimensions and for different symmetry classes with and without
crystalline symmetries. Accordingly, it is also shown how trivial and
topological phases can be diagnosed upon comparing with a generally designated
set of trivial atomic insulators.",cond-mat.mes-hall,"physics.comp-ph, cond-mat.mes-hall, cond-mat.str-el",3,Mesoscale and Nanoscale Physics,"Computational Physics, Mesoscale and Nanoscale Physics, Strongly Correlated Electrons",Robert-Jan Slager,"Mathias S. Scheurer, Robert-Jan Slager",2,http://arxiv.org/pdf/2001.01711v1,http://arxiv.org/abs/2001.01711v1,2020-01-06
"Performance of parallel-in-time integration for Rayleigh Bénard
  Convection","Rayleigh-B\'enard convection (RBC) is a fundamental problem of fluid
dynamics, with many applications to geophysical, astrophysical, and industrial
flows. Understanding RBC at parameter regimes of interest requires complex
physical or numerical experiments. Numerical simulations require large amounts
of computational resources; in order to more efficiently use the large numbers
of processors now available in large high performance computing clusters, novel
parallelisation strategies are required. To this end, we investigate the
performance of the parallel-in-time algorithm Parareal when used in numerical
simulations of RBC. We present the first parallel-in-time speedups for RBC
simulations at finite Prandtl number. We also investigate the problem of
convergence of Parareal with respect to to statistical numerical quantities,
such as the Nusselt number, and discuss the importance of reliable online
stopping criteria in these cases.",physics.comp-ph,physics.comp-ph,1,Computational Physics,Computational Physics,Jeffrey S. Oishi,"Andrew Clarke, Chris Davies, Daniel Ruprecht, Steven Tobias, Jeffrey S. Oishi",5,http://arxiv.org/pdf/2001.01609v1,http://arxiv.org/abs/2001.01609v1,2020-01-06
Ab initio study on Quasi-Binary Acetonitriletriide Sr$_3$[C$_2$N]$_2$,"We report using density functional theory (DFT), the ground-state properties
of the recently synthesized and characterized Sr$_3$[C$_2$N]$_2$ crystal. The
nearly colorless, centrosymmetric Sr$_3$[C$_2$N]$_2$ crystallizes in a
monoclinic unit cell with a $P2_1/c$ space group (No.14) and many of its
properties remain unknown basing on the fact that it's a latecomer in the
field. The goal of this study is to fill this information gap through a
theoretical prediction. The calculated structural properties were comparable to
those obtained by an experimental group led by Clark and co-workers thus giving
us extra confidence in the accuracy of our DFT computations on
Sr$_3$[C$_2$N]$_2$. We employed the same approach in calculating mechanical and
dynamical stabilities together with the electronic density of states of
Sr$_3$[C$_2$N]$_2$. No imaginary phonon modes were observed and thus implying
dynamical stability. The thirteen elastic constants calculated passed the
stability criteria of a monoclinic system. From the computed Poisson's ratio
($\eta$=0.27) and G/B=0.54, our calculations predict Sr$_3$[C$_2$N]$_2$ being
brittle and not able to withstand high-pressure applications. To analyze the
chemical bonding mechanism, the corresponding total density of states (TDOS)
and partial DOS were plotted. The top of the valence band (VB) mainly consists
of C 2p states N 2p, N 2s and a slight admixture of Sr 5s states. The bottom of
the conduction band (CB) shows a strong hybridization between C 2p, N 2p, N 2s,
and Sr 5s states, yielding a bandwidth of 7.18 eV in the entire conduction
band. We were able to obtain a tunable electronic gap of 2.65 eV in
Sr$_3$[C$_2$N]$_2$. The authors herein note that Sr$_3$[C$_2$N]$_2$ falls in an
unknown family of pseudonitrides that may possess novel physical and chemical
properties.",physics.comp-ph,physics.comp-ph,1,Computational Physics,Computational Physics,Stephen Sironik,"James Sifuna, George S. Manyali, Elicah Wabululu, Carolyne Songa, Alloysious Otieno, Stephen Sironik",6,http://arxiv.org/pdf/2001.01488v1,http://arxiv.org/abs/2001.01488v1,2020-01-06
A Note on Portfolio Optimization with Quadratic Transaction Costs,"In this short note, we consider mean-variance optimized portfolios with
transaction costs. We show that introducing quadratic transaction costs makes
the optimization problem more difficult than using linear transaction costs.
The reason lies in the specification of the budget constraint, which is no
longer linear. We provide numerical algorithms for solving this issue and
illustrate how transaction costs may considerably impact the expected returns
of optimized portfolios.",q-fin.PM,"stat.ML, 90C30, q-fin.CP, q-fin.PM, G.1.6; I.1.2",5,Portfolio Management,"Machine Learning, Computational Finance, Portfolio Management",Jiali Xu,"Pierre Chen, Edmond Lezmi, Thierry Roncalli, Jiali Xu",4,http://arxiv.org/pdf/2001.01612v1,http://arxiv.org/abs/2001.01612v1,2020-01-06
"Disentangling shock diffusion on complex networks: Identification
  through graph planarity","Large scale networks delineating collective dynamics often exhibit cascading
failures across nodes leading to a system-wide collapse. Prominent examples of
such phenomena would include collapse on financial and economic networks.
Intertwined nature of the dynamics of nodes in such network makes it difficult
to disentangle the source and destination of a shock that percolates through
the network, a property known as reflexivity. In this article, a novel
methodology is proposed which combines vector autoregression model with an
unique identification restrictions obtained from the topological structure of
the network to uniquely characterize cascades. In particular, we show that
planarity of the network allows us to statistically estimate a dynamical
process consistent with the observed network and thereby uniquely identify a
path for shock propagation from any chosen epicenter to all other nodes in the
network. We analyze the distress propagation mechanism in closed loops giving
rise to a detailed picture of the effect of feedback loops in transmitting
shocks. We show usefulness and applications of the algorithm in two networks
with dynamics at different time-scales: worldwide GDP growth network and stock
network. In both cases, we observe that the model predicts the impact of the
shocks emanating from the US would be concentrated within the cluster of
developed countries and the developing countries show very muted response,
which is consistent with empirical observations over the past decade.",q-fin.ST,q-fin.ST,1,Statistical Finance,Statistical Finance,Anindya S. Chakrabarti,"Sudarshan Kumar, Tiziana Di Matteo, Anindya S. Chakrabarti",3,http://arxiv.org/pdf/2001.01518v1,http://arxiv.org/abs/2001.01518v1,2020-01-06
"Discrete event simulation of point processes: A computational complexity
  analysis on sparse graphs","We derive new discrete event simulation algorithms for marked time point
processes. The main idea is to couple a special structure, namely the
associated local independence graph, as defined by Didelez arXiv:0710.5874,
with the activity tracking algorithm arXiv:arch-ive/190102412629 for achieving
high performance asynchronous simulations. With respect to classical algorithm,
this allows reducing drastically the computational complexity, especially when
the graph is sparse.",stat.CO,"stat.AP, stat.CO",2,Computation,"Applications, Computation",Patricia Reynaud-bouret,"Cyrille Mascart, Alexandre Muzy, Patricia Reynaud-bouret",3,http://arxiv.org/pdf/2001.01702v1,http://arxiv.org/abs/2001.01702v1,2020-01-06
A Spectral Hidden Markov Model for Nonstationary Oscillatory Processes,"We propose to model time-varying periodic and oscillatory processes by means
of a hidden Markov model where the states are defined through the spectral
properties of a periodic regime. The number of states is unknown along with the
relevant periodicities, the role and number of which may vary across states. We
address this inference problem by a Bayesian nonparametric hidden Markov model
assuming a sticky hierarchical Dirichlet process for the switching dynamics
between different states while the periodicities characterizing each state are
explored by means of a trans-dimensional Markov chain Monte Carlo sampling
step. We develop the full Bayesian inference algorithm and illustrate the use
of our proposed methodology for different simulation studies as well as an
application related to respiratory research which focuses on the detection of
apnea instances in human breathing traces.",stat.ME,"stat.ME, stat.AP",2,Methodology,"Methodology, Applications",Robert Huckstepp,"Beniamino Hadj-Amar, Barbel Finkenstadt, Mark Fiecas, Robert Huckstepp",4,http://arxiv.org/pdf/2001.01676v1,http://arxiv.org/abs/2001.01676v1,2020-01-06
"Applying Information Theory to Design Optimal Filters for Photometric
  Redshifts","In this paper we apply ideas from information theory to create a method for
the design of optimal filters for photometric redshift estimation. We show the
method applied to a series of simple example filters in order to motivate an
intuition for how photometric redshift estimators respond to the properties of
photometric passbands. We then design a realistic set of six filters covering
optical wavelengths that optimize photometric redshifts for $z <= 2.3$ and $i <
25.3$. We create a simulated catalog for these optimal filters and use our
filters with a photometric redshift estimation code to show that we can improve
the standard deviation of the photometric redshift error by 7.1% overall and
improve outliers 9.9% over the standard filters proposed for the Large Synoptic
Survey Telescope (LSST). We compare features of our optimal filters to LSST and
find that the LSST filters incorporate key features for optimal photometric
redshift estimation. Finally, we describe how information theory can be applied
to a range of optimization problems in astronomy.",astro-ph.IM,"math.IT, astro-ph.IM, cs.IT, stat.AP",4,Instrumentation and Methods for Astrophysics,"Information Theory, Instrumentation and Methods for Astrophysics, Information Theory, Applications",Andrew J. Connolly,"J. Bryce Kalmbach, Jacob T. VanderPlas, Andrew J. Connolly",3,http://arxiv.org/pdf/2001.01372v1,http://arxiv.org/abs/2001.01372v1,2020-01-06
"Estimation of the spatial weighting matrix for regular lattice data --
  An adaptive lasso approach with cross-sectional resampling","Spatial econometric research typically relies on the assumption that the
spatial dependence structure is known in advance and is represented by a
deterministic spatial weights matrix. Contrary to classical approaches, we
investigate the estimation of sparse spatial dependence structures for regular
lattice data. In particular, an adaptive least absolute shrinkage and selection
operator (lasso) is used to select and estimate the individual connections of
the spatial weights matrix. To recover the spatial dependence structure, we
propose cross-sectional resampling, assuming that the random process is
exchangeable. The estimation procedure is based on a two-step approach to
circumvent simultaneity issues that typically arise from endogenous spatial
autoregressive dependencies. The two-step adaptive lasso approach with
cross-sectional resampling is verified using Monte Carlo simulations.
Eventually, we apply the procedure to model nitrogen dioxide ($\mathrm{NO_2}$)
concentrations and show that estimating the spatial dependence structure
contrary to using prespecified weights matrices improves the prediction
accuracy considerably.",stat.CO,"stat.CO, stat.ML",2,Computation,"Computation, Machine Learning",Philipp Otto,"Miryam S. Merk, Philipp Otto",2,http://arxiv.org/pdf/2001.01532v1,http://arxiv.org/abs/2001.01532v1,2020-01-06
"Bayesian inference of Stochastic reaction networks using Multifidelity
  Sequential Tempered Markov Chain Monte Carlo","Stochastic reaction network models are often used to explain and predict the
dynamics of gene regulation in single cells. These models usually involve
several parameters, such as the kinetic rates of chemical reactions, that are
not directly measurable and must be inferred from experimental data. Bayesian
inference provides a rigorous probabilistic framework for identifying these
parameters by finding a posterior parameter distribution that captures their
uncertainty. Traditional computational methods for solving inference problems
such as Markov Chain Monte Carlo methods based on classical Metropolis-Hastings
algorithm involve numerous serial evaluations of the likelihood function, which
in turn requires expensive forward solutions of the chemical master equation
(CME). We propose an alternative approach based on a multifidelity extension of
the Sequential Tempered Markov Chain Monte Carlo (ST-MCMC) sampler. This
algorithm is built upon Sequential Monte Carlo and solves the Bayesian
inference problem by decomposing it into a sequence of efficiently solved
subproblems that gradually increase model fidelity and the influence of the
observed data. We reformulate the finite state projection (FSP) algorithm, a
well-known method for solving the CME, to produce a hierarchy of surrogate
master equations to be used in this multifidelity scheme. To determine the
appropriate fidelity, we introduce a novel information-theoretic criteria that
seeks to extract the most information about the ultimate Bayesian posterior
from each model in the hierarchy without inducing significant bias. This novel
sampling scheme is tested with high performance computing resources using
biologically relevant problems.",stat.CO,"G.3; J.3, stat.CO, 62C10, 62F15, 65C05, 65C40, 92C42",3,Computation,Computation,Brian Munsky,"Thomas A. Catanach, Huy D. Vo, Brian Munsky",3,http://arxiv.org/pdf/2001.01373v1,http://arxiv.org/abs/2001.01373v1,2020-01-06
Closed testing with Globaltest with applications on metabolomics data,"We derive a shortcut for closed testing with Globaltest, which is powerful
for pathway analysis, especially in the presence of many weak features. The
shortcut strongly controls the family-wise error rate over all possible feature
sets. We present our shortcut in two ways: the single-step shortcut and the
iterative shortcut by embedding the single-step shortcut in branch and bound
algorithm. The iterative shortcut is asymptotically equivalent to the full
closed testing procedure but can be stopped at any point without sacrificing
family-wise error rate control. The shortcut improves the scale of the full
closed testing from 20 around features before to hundreds. It is post hoc, i.e.
allowing feature sets to be chosen after seeing the data, without compromising
error rate control. The procedure is illustrated on metabolomics data.",stat.ME,stat.ME,1,Methodology,Methodology,Jelle Goeman,"Ningning Xu, Aldo solari, Jelle Goeman",3,http://arxiv.org/pdf/2001.01541v1,http://arxiv.org/abs/2001.01541v1,2020-01-06
"Permutation testing in high-dimensional linear models: an empirical
  investigation","Permutation testing in linear models, where the number of nuisance
coefficients is smaller than the sample size, is a well-studied topic. The
common approach of such tests is to permute residuals after regressing on the
nuisance covariates. Permutation-based tests are valuable in particular because
they can be highly robust to violations of the standard linear model, such as
non-normality and heteroscedasticity. Moreover, in some cases they can be
combined with existing, powerful permutation-based multiple testing methods.
Here, we propose permutation tests for models where the number of nuisance
coefficients exceeds the sample size. The performance of the novel tests is
investigated with simulations. In a wide range of simulation scenarios our
proposed permutation methods provided appropriate type I error rate control,
unlike some competing tests, while having good power.",stat.ME,"62G09, stat.ME",2,Methodology,Methodology,Livio Finos,"Jesse Hemerik, Magne Thoresen, Livio Finos",3,http://arxiv.org/pdf/2001.01466v1,http://arxiv.org/abs/2001.01466v1,2020-01-06
"Scalable Estimation and Inference with Large-scale or Online Survival
  Data","With the rapid development of data collection and aggregation technologies in
many scientific disciplines, it is becoming increasingly ubiquitous to conduct
large-scale or online regression to analyze real-world data and unveil
real-world evidence. In such applications, it is often numerically challenging
or sometimes infeasible to store the entire dataset in memory. Consequently,
classical batch-based estimation methods that involve the entire dataset are
less attractive or no longer applicable. Instead, recursive estimation methods
such as stochastic gradient descent that process data points sequentially are
more appealing, exhibiting both numerical convenience and memory efficiency. In
this paper, for scalable estimation of large or online survival data, we
propose a stochastic gradient descent method which recursively updates the
estimates in an online manner as data points arrive sequentially in streams.
Theoretical results such as asymptotic normality and estimation efficiency are
established to justify its validity. Furthermore, to quantify the uncertainty
associated with the proposed stochastic gradient descent estimator and
facilitate statistical inference, we develop a scalable resampling strategy
that specifically caters to the large-scale or online setting. Simulation
studies and a real data application are also provided to assess its performance
and illustrate its practical utility.",stat.ME,stat.ME,1,Methodology,Methodology,Na Zhao,"Jinfeng Xu, Zhiliang Ying, Na Zhao",3,http://arxiv.org/pdf/2001.01434v1,http://arxiv.org/abs/2001.01434v1,2020-01-06
