title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
A Group Norm Regularized LRR Factorization Model for Spectral Clustering,"Spectral clustering is a very important and classic graph clustering method.
Its clustering results are heavily dependent on affine matrix produced by data.
Solving Low-Rank Representation~(LRR) problems is a very effective method to
obtain affine matrix. This paper proposes LRR factorization model based on
group norm regularization and uses Augmented Lagrangian Method~(ALM) algorithm
to solve this model. We adopt group norm regularization to make the columns of
the factor matrix sparse, thereby achieving the purpose of low rank. And no
Singular Value Decomposition~(SVD) is required, computational complexity of
each step is great reduced. We get the affine matrix by different LRR model and
then perform cluster testing on synthetic noise data and real data~(Hopkin155
and EYaleB) respectively. Compared to traditional models and algorithms, ours
are faster to solve affine matrix and more robust to noise. The final
clustering results are better. And surprisingly, the numerical results show
that our algorithm converges very fast, and the convergence condition is
satisfied in only about ten steps. Group norm regularized LRR factorization
model with the algorithm designed for it is effective and fast to obtain a
better affine matrix.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Hui Wang,"Xishun Wang, Zhouwang Yang, Xingye Yue, Hui Wang",4,http://arxiv.org/pdf/2001.02568v1,http://arxiv.org/abs/2001.02568v1,2020-01-08
On the Evaluation of Intelligence Process Automation,"Intelligent Process Automation (IPA) is emerging as a sub-field of AI to
support the automation of long-tail processes which requires the coordination
of tasks across different systems. So far, the field of IPA has been largely
driven by systems and use cases, lacking a more formal definition of the task
and its assessment. This paper aims to address this gap by providing a
formalisation of IPA and by proposing specific metrics to support the empirical
evaluation of IPA systems. This work also compares and contrasts IPA against
related tasks such as end-user programming and program synthesis.",cs.HC,"cs.SE, cs.HC",2,Human-Computer Interaction,"Software Engineering, Human-Computer Interaction",Andre Freitas,"Deborah Ferreira, Julia Rozanova, Krishna Dubba, Dell Zhang, Andre Freitas",5,http://arxiv.org/pdf/2001.02639v1,http://arxiv.org/abs/2001.02639v1,2020-01-08
Perception and Acceptance of an Autonomous Refactoring Bot,"The use of autonomous bots for automatic support in software development
tasks is increasing. In the past, however, they were not always perceived
positively and sometimes experienced a negative bias compared to their human
counterparts. We conducted a qualitative study in which we deployed an
autonomous refactoring bot for 41 days in a student software development
project. In between and at the end, we conducted semi-structured interviews to
find out how developers perceive the bot and whether they are more or less
critical when reviewing the contributions of a bot compared to human
contributions. Our findings show that the bot was perceived as a useful and
unobtrusive contributor, and developers were no more critical of it than they
were about their human colleagues, but only a few team members felt responsible
for the bot.",cs.SE,"cs.SE, cs.HC",2,Software Engineering,"Software Engineering, Human-Computer Interaction",Riccardo Scandariato,"Marvin Wyrich, Regina Hebig, Stefan Wagner, Riccardo Scandariato",4,http://arxiv.org/pdf/2001.02553v1,http://arxiv.org/abs/2001.02553v1,2020-01-08
"Comparing Python, Go, and C++ on the N-Queens Problem","Python currently is the dominant language in the field of Machine Learning
but is often criticized for being slow to perform certain tasks. In this
report, we use the well-known $N$-queens puzzle as a benchmark to show that
once compiled using the Numba compiler it becomes competitive with C++ and Go
in terms of execution speed while still allowing for very fast prototyping.
This is true of both sequential and parallel programs. In most cases that arise
in an academic environment, it therefore makes sense to develop in ordinary
Python, identify computational bottlenecks, and use Numba to remove them.",cs.SE,"cs.SE, cs.MS",2,Software Engineering,"Software Engineering, Mathematical Software",Krzysztof Lis,"Pascal Fua, Krzysztof Lis",2,http://arxiv.org/pdf/2001.02491v1,http://arxiv.org/abs/2001.02491v1,2020-01-08
"Comparing Constraints Mined From Execution Logs to Understand Software
  Evolution","Complex software systems evolve frequently, e.g., when introducing new
features or fixing bugs during maintenance. However, understanding the impact
of such changes on system behavior is often difficult. Many approaches have
thus been proposed that analyze systems before and after changes, e.g., by
comparing source code, model-based representations, or system execution logs.
In this paper, we propose an approach for comparing run-time constraints,
synthesized by a constraint mining algorithm, based on execution logs recorded
before and after changes. Specifically, automatically mined constraints define
the expected timing and order of recurring events and the values of data
elements attached to events. Our approach presents the differences of the mined
constraints to users, thereby providing a higher-level view on software
evolution and supporting the analysis of the impact of changes on system
behavior. We present a motivating example and a preliminary evaluation based on
a cyber-physical system controlling unmanned aerial vehicles. The results of
our preliminary evaluation show that our approach can help to analyze changed
behavior and thus contributes to understanding software evolution.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Paul Grünbacher,"Thomas Krismayer, Michael Vierhauser, Rick Rabiser, Paul Grünbacher",4,http://arxiv.org/pdf/2001.02467v1,http://arxiv.org/abs/2001.02467v1,2020-01-08
Learning to Encode and Classify Test Executions,"The challenge of automatically determining the correctness of test executions
is referred to as the test oracle problem and is one of the key remaining
issues for automated testing. The goal in this paper is to solve the test
oracle problem in a way that is general, scalable and accurate.
  To achieve this, we use supervised learning over test execution traces. We
label a small fraction of the execution traces with their verdict of pass or
fail. We use the labelled traces to train a neural network (NN) model to learn
to distinguish runtime patterns for passing versus failing executions for a
given program. Our approach for building this NN model involves the following
steps, 1. Instrument the program to record execution traces as sequences of
method invocations and global state, 2. Label a small fraction of the execution
traces with their verdicts, 3. Designing a NN component that embeds information
in execution traces to fixed length vectors, 4. Design a NN model that uses the
trace information for classification, 5. Evaluate the inferred classification
model on unseen execution traces from the program.
  We evaluate our approach using case studies from different application
domains: 1. Module from Ethereum Blockchain, 2. Module from PyTorch deep
learning framework, 3. Microsoft SEAL encryption library components, 4. Sed
stream editor, 5. Value pointer library and 6. Nine network protocols from
Linux packet identifier, L7-Filter. We found the classification models for all
subject programs resulted in high precision, recall and specificity, over 95%,
while only training with an average 9% of the total traces. Our experiments
show that the proposed neural network model is highly effective as a test
oracle and is able to learn runtime patterns to distinguish passing and failing
test executions for systems and tests from different application domains.",cs.SE,"cs.SE, cs.LG",2,Software Engineering,"Software Engineering, Machine Learning",Miltiadis Allamanis,"Foivos Tsimpourlas, Ajitha Rajan, Miltiadis Allamanis",3,http://arxiv.org/pdf/2001.02444v1,http://arxiv.org/abs/2001.02444v1,2020-01-08
"Spectral estimation for non-linear long range dependent discrete time
  trawl processes","Discrete time trawl processes constitute a large class of time series
parameterized by a trawl sequence (a j) j$\in$N and defined though a sequence
of independent and identically distributed (i.i.d.) copies of a continuous time
process ($\gamma$(t)) t$\in$R called the seed process. They provide a general
framework for modeling linear or non-linear long range dependent time series.
We investigate the spectral estimation, either pointwise or broadband, of long
range dependent discrete-time trawl processes. The difficulty arising from the
variety of seed processes and of trawl sequences is twofold. First, the
spectral density may take different forms, often including smooth additive
correction terms. Second, trawl processes with similar spectral densities may
exhibit very different statistical behaviors. We prove the consistency of our
estimators under very general conditions and we show that a wide class of trawl
processes satisfy them. This is done in particular by introducing a weighted
weak dependence index that can be of independent interest. The broadband
spectral estimator includes an estimator of the long memory parameter. We
complete this work with numerical experiments to evaluate the finite sample
size performance of this estimator for various integer valued discrete time
trawl processes.",math.ST,"math.ST, stat.TH",2,Statistics Theory,"Statistics Theory, Statistics Theory",Joseph Rynkiewicz,"Paul Doukhan, François Roueff, Joseph Rynkiewicz",3,http://arxiv.org/pdf/2001.02579v1,http://arxiv.org/abs/2001.02579v1,2020-01-08
Tests for detecting risk equivalent portfolios,"The aim of this paper is the development of consistent tests for the
comparison of the distributions of two possibly dependent portfolios. The tests
can be used to check whether the two portfolios are risk equivalent. The
related testing problem can be endowed into a more general paired data
framework by testing marginal homogeneity of bivariate functional data, or even
paired random variables taking values in a general Hilbert space. To address
this problem, we apply a Cram\'er-von-Mises type test statistic and suggest a
bootstrap as well as permutation procedure to obtain critical values. The
usually desired properties of a bootstrap and permutation test can be derived,
that are asymptotic exactness under the null hypothesis and consistency under
alternatives. Simulations demonstrate the quality of the tests in the finite
sample case and confirm the theoretical findings. Finally, we illustrate the
application of the approach by comparing real financial time series.",stat.ME,"stat.ME, math.ST, stat.TH",3,Methodology,"Methodology, Statistics Theory, Statistics Theory",Daniel Gaigall,"Marc Ditzhaus, Daniel Gaigall",2,http://arxiv.org/pdf/2001.02488v1,http://arxiv.org/abs/2001.02488v1,2020-01-08
"Taylor Moment Expansion for Continuous-Discrete Gaussian Filtering and
  Smoothing","The paper is concerned with non-linear Gaussian filtering and smoothing in
continuous-discrete state-space models, where the dynamic model is formulated
as an It\^{o} stochastic differential equation (SDE), and the measurements are
obtained at discrete time instants. We propose novel Taylor moment expansion
(TME) Gaussian filter and smoother which approximate the moments of the SDE
with a temporal Taylor expansion. Differently from classical linearisation or
It\^{o}--Taylor approaches, the Taylor expansion is formed for the moment
functions directly and in time variable, not by using a Taylor expansion on the
non-linear functions in the model. We analyse the theoretical properties,
including the positive definiteness of the covariance estimate and stability of
the TME Gaussian filter and smoother. By numerical experiments, we demonstrate
that the proposed TME Gaussian filter and smoother significantly outperform the
state-of-the-art methods in terms of estimation accuracy and numerical
stability.",stat.ME,"stat.ME, math.ST, stat.ML, stat.TH",4,Methodology,"Methodology, Statistics Theory, Machine Learning, Statistics Theory",Simo Särkkä,"Zheng Zhao, Toni Karvonen, Roland Hostettler, Simo Särkkä",4,http://arxiv.org/pdf/2001.02466v1,http://arxiv.org/abs/2001.02466v1,2020-01-08
"Deep Reinforcement Learning in Fluid Mechanics: a promising method for
  both Active Flow Control and Shape Optimization","In recent years, Artificial Neural Networks (ANNs) and Deep Learning have
become increasingly popular across a wide range of scientific and technical
fields, including Fluid Mechanics. While it will take time to fully grasp the
potentialities as well as the limitations of these methods, evidence is
starting to accumulate that point to their potential in helping solve problems
for which no theoretically optimal solution method is known. This is
particularly true in Fluid Mechanics, where problems involving optimal control
and optimal design are involved. Indeed, such problems are famously difficult
to solve effectively with traditional methods due to the combination of non
linearity, non convexity, and high dimensionality they involve. By contrast,
Deep Reinforcement Learning (DRL), a method of optimization based on teaching
empirical strategies to an ANN through trial and error, is well adapted to
solving such problems. In this short review, we offer an insight into the
current state of the art of the use of DRL within fluid mechanics, focusing on
control and optimal design problems.",physics.flu-dyn,"physics.comp-ph, physics.flu-dyn",2,Fluid Dynamics,"Computational Physics, Fluid Dynamics",Hui Xu,"Jean Rabault, Feng Ren, Wei Zhang, Hui Tang, Hui Xu",5,http://arxiv.org/pdf/2001.02464v1,http://arxiv.org/abs/2001.02464v1,2020-01-08
"RESPACK: An ab initio tool for derivation of effective low-energy model
  of material","RESPACK is a first-principles calculation software for evaluating the
interaction parameters of materials and is able to calculate maximally
localized Wannier functions, response functions based on the random phase
approximation and related optical properties, and frequency-dependent
electronic interaction parameters. RESPACK receives its input data from a
band-calculation code using norm-conserving pseudopotentials with plane-wave
basis sets. Automatic generation scripts that convert the band-structure
results to the RESPACK inputs are prepared for xTAPP and Quantum ESPRESSO. An
input file for specifying the RESPACK calculation conditions is designed
pursuing simplicity and is given in the Fortran namelist format. RESPACK
supports hybrid parallelization using OpenMP and MPI and can treat large
systems including a few hundred atoms in the calculation cell.",cond-mat.str-el,"cond-mat.str-el, physics.comp-ph, cond-mat.mtrl-sci",3,Strongly Correlated Electrons,"Strongly Correlated Electrons, Computational Physics, Materials Science",Yuichi Motoyama,"Kazuma Nakamura, Yoshihide Yoshimoto, Yusuke Nomura, Terumasa Tadano, Mitsuaki Kawamura, Taichi Kosugi, Kazuyoshi Yoshimi, Takahiro Misawa, Yuichi Motoyama",9,http://arxiv.org/pdf/2001.02351v1,http://arxiv.org/abs/2001.02351v1,2020-01-08
"Self-gravitational Force Calculation of Second Order Accuracy Using
  Multigrid Method on Nested Grids","We present a simple and effective multigrid-based Poisson solver of
second-order accuracy in both gravitational potential and forces in terms of
the one, two and infinity norms. The method is especially suitable for
numerical simulations using nested mesh refinement. The Poisson equation is
solved from coarse to fine levels using a one-way interface scheme. We
introduce anti-symmetrically linear interpolation for evaluating the boundary
conditions across the multigrid hierarchy. The spurious forces commonly
observed at the interfaces between refinement levels are effectively
suppressed. We validate the method using two- and three-dimensional
density-force pairs that are sufficiently smooth for probing the order of
accuracy.",physics.comp-ph,"physics.comp-ph, astro-ph.IM",2,Computational Physics,"Computational Physics, Instrumentation and Methods for Astrophysics",Chien-Chang Yen,"Hsiang-Hsu Wang, Chien-Chang Yen",2,http://arxiv.org/pdf/2001.02327v1,http://arxiv.org/abs/2001.02327v1,2020-01-08
Unsupervised Manifold Clustering of Topological Phononics,"Classification of topological phononics is challenging due to the lack of
universal topological invariants and the randomness of structure patterns.
Here, we show the unsupervised manifold learning for clustering topological
phononics without any priori knowledge, neither topological invariants nor
supervised trainings, even when systems are imperfect or disordered. This is
achieved by exploiting the real-space projection operator about finite phononic
lattices to describe the correlation between oscillators. We exemplify the
efficient unsupervised manifold clustering in typical phononic systems,
including one-dimensional Su-Schrieffer-Heeger-type phononic chain with random
couplings, amorphous phononic topological insulators, higher-order phononic
topological states and non-Hermitian phononic chain with random dissipations.
The results would inspire more efforts on applications of unsupervised machine
learning for topological phononic devices and beyond.",cond-mat.dis-nn,"cond-mat.dis-nn, physics.data-an, cond-mat.mes-hall",3,Disordered Systems and Neural Networks,"Disordered Systems and Neural Networks, Data Analysis, Statistics and Probability, Mesoscale and Nanoscale Physics",Hong Chen,"Yang Long, Jie Ren, Hong Chen",3,http://arxiv.org/pdf/2001.02661v1,http://arxiv.org/abs/2001.02661v1,2020-01-08
"An empirical, Bayesian approach to modelling the impact of weather on
  crop yield: maize in the US","We apply an empirical, data-driven approach for describing crop yield as a
function of monthly temperature and precipitation by employing generative
probabilistic models with parameters determined through Bayesian inference. Our
approach is applied to state-scale maize yield and meteorological data for the
US Corn Belt from 1981 to 2014 as an exemplar, but would be readily
transferable to other crops, locations and spatial scales. Experimentation with
a number of models shows that maize growth rates can be characterised by a
two-dimensional Gaussian function of temperature and precipitation with monthly
contributions accumulated over the growing period. This approach accounts for
non-linear growth responses to the individual meteorological variables, and
allows for interactions between them. Our models correctly identify that
temperature and precipitation have the largest impact on yield in the six
months prior to the harvest, in agreement with the typical growing season for
US maize (April to September). Maximal growth rates occur for monthly mean
temperature 18-19$^\circ$C, corresponding to a daily maximum temperature of
24-25$^\circ$C (in broad agreement with previous work) and monthly total
precipitation 115 mm. Our approach also provides a self-consistent way of
investigating climate change impacts on current US maize varieties in the
absence of adaptation measures. Keeping precipitation and growing area fixed, a
temperature increase of $2^\circ$C, relative to 1981-2014, results in the mean
yield decreasing by 8\%, while the yield variance increases by a factor of
around 3. We thus provide a flexible, data-driven framework for exploring the
impacts of natural climate variability and climate change on globally
significant crops based on their observed behaviour. In concert with other
approaches, this can help inform the development of adaptation strategies that
will ensure food security under a changing climate.",physics.ao-ph,"physics.ao-ph, physics.data-an",2,Atmospheric and Oceanic Physics,"Atmospheric and Oceanic Physics, Data Analysis, Statistics and Probability",James Bacon,"Raphael Shirley, Edward Pope, Myles Bartlett, Seb Oliver, Novi Quadrianto, Peter Hurley, Steven Duivenvoorden, Phil Rooney, Adam B. Barrett, Chris Kent, James Bacon",11,http://arxiv.org/pdf/2001.02614v1,http://arxiv.org/abs/2001.02614v1,2020-01-08
"Investigating Multiwavelength Lognormality with Simulations : Case of
  Mrk 421","Blazars are highly variable and display complex characteristics. A key
characteristic is the flux probability distribution function or flux PDF whose
shape depends upon the form of the underlying physical process driving
variability. The BL Lacertae Mrk 421 is one of the brightest and most variable
blazars across the electromagnetic spectrum. It has been reported to show hints
of lognormality across the spectrum from radio to gamma-ray histograms of
observed fluxes. This would imply that the underlying mechanisms may not
conform to the ""standard"" additive, multi-zone picture, but could potentially
have multiplicative processes. This is investigated by testing the observed
lightcurves at different wavelengths with time-series simulations. We find that
the simulations reveal a more complex scenario, than a single lognormal
distribution explaining the multiwavelength lightcurves of Mrk 421.",astro-ph.HE,"physics.data-an, astro-ph.HE, astro-ph.GA",3,High Energy Astrophysical Phenomena,"Data Analysis, Statistics and Probability, High Energy Astrophysical Phenomena, Astrophysics of Galaxies",Nachiketa Chakraborty,Nachiketa Chakraborty,1,http://arxiv.org/pdf/2001.02458v1,http://arxiv.org/abs/2001.02458v1,2020-01-08
"Photon arrival time tagging with many channels, sub-nanosecond deadtime,
  very high throughput, and fiber optic remote synchronization","Time-Correlated Single Photon Counting (TCSPC) and time tagging of individual
photon detections are powerful tools in many quantum optical experiments and
other areas of applied physics. Using TCSPC, e.g., for the purpose of
fluorescence lifetime measurements, is often limited in speed due to dead-time
losses and pile-up. We show that this limitation can be lifted by reducing the
dead-time of the timing electronics to the absolute minimum imposed by the
speed of the detector signals while maintaining high temporal resolution. A
complementing approach to speedy data acquisition is parallelization by means
of simultaneous readout of many detector channels. This puts high demands on
the data throughput of the TCSPC system, especially in time tagging of
individual photon arrivals. Here, we present a new design approach, supporting
up to 16 input channels, an extremely short dead-time of 650 ps, very high time
tagging throughput, and a timing resolution of 80 ps. In order to facilitate
remote synchronization of multiple such instruments with highest precision, the
new TCSPC electronics provide an interface for White Rabbit fiber optic
networks. Beside fundamental research in the field of astronomy, such remote
synchronization tasks arise routinely in quantum communication networks with
node to node distances on the order of tens of kilometers. In addition to
showing design features and benchmark results of new TCSPC electronics, we
present application results from spectrally resolved and high-speed
fluorescence lifetime imaging in medical research. We furthermore show how
pulse-pile-up occurring in the detector signals at high photon flux can be
corrected for and how this data acquisition scheme performs in terms of
accuracy and efficiency.",physics.ins-det,"physics.ins-det, q-bio.TO, physics.data-an",3,Instrumentation and Detectors,"Instrumentation and Detectors, Tissues and Organs, Data Analysis, Statistics and Probability",Andreas C. Hocke,"Michael Wahl, Tino Roehlicke, Sebastian Kulisch, Sumeet Rohilla, Benedikt Kraeamer, Andreas C. Hocke",6,http://arxiv.org/pdf/2001.02424v1,http://arxiv.org/abs/2001.02424v1,2020-01-08
"EoN (Epidemics on Networks): a fast, flexible Python package for
  simulation, analytic approximation, and analysis of epidemics on networks","We provide a description of the Epidemics on Networks (EoN) python package
designed for studying disease spread in static networks. The package consists
of over $100$ methods available for users to perform stochastic simulation of a
range of different processes including SIS and SIR disease, and generic simple
or comlex contagions.",q-bio.QM,"physics.soc-ph, q-bio.QM",2,Quantitative Methods,"Physics and Society, Quantitative Methods",Tony TIng,"Joel C. Miller, Tony TIng",2,http://arxiv.org/pdf/2001.02436v1,http://arxiv.org/abs/2001.02436v1,2020-01-08
Functional linear models for interval-valued data,"Aggregation of large databases in a specific format is a frequently used
process to make the data easily manageable. Interval-valued data is one of the
data types that is generated by such an aggregation process. Using traditional
methods to analyze interval-valued data results in loss of information, and
thus, several interval-valued data models have been proposed to gather reliable
information from such data types. On the other hand, recent technological
developments have led to high dimensional and complex data in many application
areas, which may not be analyzed by traditional techniques. Functional data
analysis is one of the most commonly used techniques to analyze such complex
datasets. While the functional extensions of much traditional statistical
techniques are available, the functional form of the interval-valued data has
not been studied well. This paper introduces the functional forms of some
well-known regression models that take interval-valued data. The proposed
methods are based on the function-on-function regression model, where both the
response and predictor/s are functional. Through several Monte Carlo
simulations and empirical data analysis, the finite sample performance of the
proposed methods is evaluated and compared with the state-of-the-art.",stat.ME,"stat.AP, stat.ME, 97K80",3,Methodology,"Applications, Methodology",Abdel-Salam G. Abdel-Salam,"Ufuk Beyaztas, Han Lin Shang, Abdel-Salam G. Abdel-Salam",3,http://arxiv.org/pdf/2001.02342v1,http://arxiv.org/abs/2001.02342v1,2020-01-08
Conditional density estimation with covariate measurement error,"We consider estimating the density of a response conditioning on an
error-prone covariate. Motivated by two existing kernel density estimators in
the absence of covariate measurement error, we propose a method to correct the
existing estimators for measurement error. Asymptotic properties of the
resultant estimators under different types of measurement error distributions
are derived. Moreover, we adjust bandwidths readily available from existing
bandwidth selection methods developed for error-free data to obtain bandwidths
for the new estimators. Extensive simulation studies are carried out to compare
the proposed estimators with naive estimators that ignore measurement error,
which also provide empirical evidence for the effectiveness of the proposed
bandwidth selection methods. A real-life data example is used to illustrate
implementation of these methods under practical scenarios. An R package, lpme,
is developed for implementing all considered methods, which we demonstrate via
an R code example in Appendix H.",stat.ME,"stat.ME, 62G08, 62G20",2,Methodology,Methodology,Haiming Zhou,"Xianzheng Huang, Haiming Zhou",2,http://arxiv.org/pdf/2001.02673v1,http://arxiv.org/abs/2001.02673v1,2020-01-08
On a Generalization of the Average Distance Classifier,"In high dimension, low sample size (HDLSS)settings, the simple average
distance classifier based on the Euclidean distance performs poorly if
differences between the locations get masked by the scale differences. To
rectify this issue, modifications to the average distance classifier was
proposed by Chan and Hall (2009). However, the existing classifiers cannot
discriminate when the populations differ in other aspects than locations and
scales. In this article, we propose some simple transformations of the average
distance classifier to tackle this issue. The resulting classifiers perform
quite well even when the underlying populations have the same location and
scale. The high-dimensional behaviour of the proposed classifiers is studied
theoretically. Numerical experiments with a variety of simulated as well as
real data sets exhibit the usefulness of the proposed methodology.",stat.ME,"stat.ME, stat.ML",2,Methodology,"Methodology, Machine Learning",Subhajit Dutta,"Sarbojit Roy, Soham Sarkar, Subhajit Dutta",3,http://arxiv.org/pdf/2001.02430v1,http://arxiv.org/abs/2001.02430v1,2020-01-08
Estimating Tukey Depth Using Incremental Quantile Estimators,"The concept of depth represents methods to measure how deep an arbitrary
point is positioned in a dataset and can be seen as the opposite of
outlyingness. It has proved very useful and a wide range of methods have been
developed based on the concept.
  To address the well-known computational challenges associated with the depth
concept, we suggest to estimate Tukey depth contours using recently developed
incremental quantile estimators. The suggested algorithm can estimate depth
contours when the dataset in known in advance, but also recursively update and
even track Tukey depth contours for dynamically varying data stream
distributions. Tracking was demonstrated in a real-life data example where
changes in human activity was detected in real-time from accelerometer
observations.",stat.ME,stat.ME,1,Methodology,Methodology,Håvard Rue,"Hugo Lewi Hammer, Anis Yazidi, Håvard Rue",3,http://arxiv.org/pdf/2001.02393v1,http://arxiv.org/abs/2001.02393v1,2020-01-08
"Limited Angle Tomography for Transmission X-Ray Microscopy Using Deep
  Learning","In transmission X-ray microscopy (TXM) systems, the rotation of a scanned
sample might be restricted to a limited angular range to avoid collision to
other system parts or high attenuation at certain tilting angles. Image
reconstruction from such limited angle data suffers from artifacts due to
missing data. In this work, deep learning is applied to limited angle
reconstruction in TXMs for the first time. With the challenge to obtain
sufficient real data for training, training a deep neural network from
synthetic data is investigated. Particularly, the U-Net, the state-of-the-art
neural network in biomedical imaging, is trained from synthetic ellipsoid data
and multi-category data to reduce artifacts in filtered back-projection (FBP)
reconstruction images. The proposed method is evaluated on synthetic data and
real scanned chlorella data in $100^\circ$ limited angle tomography. For
synthetic test data, the U-Net significantly reduces root-mean-square error
(RMSE) from $2.55 \times 10^{-3}$ {\mu}m$^{-1}$ in the FBP reconstruction to
$1.21 \times 10^{-3}$ {\mu}m$^{-1}$ in the U-Net reconstruction, and also
improves structural similarity (SSIM) index from 0.625 to 0.920. With penalized
weighted least square denoising of measured projections, the RMSE and SSIM are
further improved to $1.16 \times 10^{-3}$ {\mu}m$^{-1}$ and 0.932,
respectively. For real test data, the proposed method remarkably improves the
3-D visualization of the subcellular structures in the chlorella cell, which
indicates its important value for nano-scale imaging in biology, nanoscience
and materials science.",eess.IV,"eess.IV, cs.LG, I.2.1; J.3, stat.ML",4,Image and Video Processing,"Image and Video Processing, Machine Learning, Machine Learning",Andreas Maier,"Yixing Huang, Shengxiang Wang, Yong Guan, Andreas Maier",4,http://arxiv.org/pdf/2001.02469v1,http://arxiv.org/abs/2001.02469v1,2020-01-08
