title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
Effectively Trainable Semi-Quantum Restricted Boltzmann Machine,"We propose a novel quantum model for the restricted Boltzmann machine (RBM),
in which the visible units remain classical whereas the hidden units are
quantized as noninteracting fermions. The free motion of the fermions is
parametrically coupled to the classical signal of the visible units. This model
possesses a quantum behaviour such as coherences between the hidden units.
Numerical experiments show that this fact makes it more powerful than the
classical RBM with the same number of hidden units. At the same time, a
significant advantage of the proposed model over the other approaches to the
Quantum Boltzmann Machine (QBM) is that it is exactly solvable and efficiently
trainable on a classical computer: there is a closed expression for the
log-likelihood gradient with respect to its parameters. This fact makes it
interesting not only as a model of a hypothetical quantum simulator, but also
as a quantum-inspired classical machine-learning algorithm.",cond-mat.dis-nn,"cs.LG, cond-mat.dis-nn, stat.ML",3,Disordered Systems and Neural Networks,"Machine Learning, Disordered Systems and Neural Networks, Machine Learning",A. N. Rubtsov,"Ya. S. Lyakhova, E. A. Polyakov, A. N. Rubtsov",3,http://arxiv.org/pdf/2001.08997v1,http://arxiv.org/abs/2001.08997v1,2020-01-24
Learning to Catch Security Patches,"Timely patching is paramount to safeguard users and maintainers against dire
consequences of malicious attacks. In practice, patching is prioritized
following the nature of the code change that is committed in the code
repository. When such a change is labeled as being security-relevant, i.e., as
fixing a vulnerability, maintainers rapidly spread the change and users are
notified about the need to update to a new version of the library or of the
application. Unfortunately, oftentimes, some security-relevant changes go
unnoticed as they represent silent fixes of vulnerabilities. In this paper, we
propose a Co-Training-based approach to catch security patches as part of an
automatic monitoring service of code repositories. Leveraging different classes
of features, we empirically show that such automation is feasible and can yield
a precision of over 90% in identifying security patches, with an unprecedented
recall of over 80%. Beyond such a benchmarking with ground truth data which
demonstrates an improvement over the state-of-the-art, we confirmed that our
approach can help catch security patches that were not reported as such.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Yves Le Traon,"Arthur D. Sawadogo, Tegawendé F. Bissyandé, Naouel Moha, Kevin Allix, Jacques Klein, Li Li, Yves Le Traon",7,http://arxiv.org/pdf/2001.09148v1,http://arxiv.org/abs/2001.09148v1,2020-01-24
Optimal Design for Probit Choice Models with Dependent Utilities,"In this paper we derive locally D-optimal designs for discrete choice
experiments based on multinomial probit models. These models include several
discrete explanatory variables as well as a quantitative one. The commonly used
multinomial logit model assumes independent utilities for different choice
options. Thus, D-optimal optimal designs for such multinomial logit models may
comprise choice sets, e.g., consisting of alternatives which are identical in
all discrete attributes but different in the quantitative variable. Obviously
such designs are not appropriate for many empirical choice experiments. It will
be shown that locally D-optimal designs for multinomial probit models supposing
independent utilities consist of counterintuitive choice sets as well. However,
locally D-optimal designs for multinomial probit models allowing for dependent
utilities turn out to be reasonable for analyzing decisions using discrete
choice studies.",stat.ME,"stat.TH, math.ST, 62K05, 62J12, 62P15, stat.ME",4,Methodology,"Statistics Theory, Statistics Theory, Methodology",Rainer Schwabe,"Ulrike Graßhoff, Heiko Großmann, Heinz Holling, Rainer Schwabe",4,http://arxiv.org/pdf/2001.09036v1,http://arxiv.org/abs/2001.09036v1,2020-01-24
"Distributed Gaussian Mean Estimation under Communication Constraints:
  Optimal Rates and Communication-Efficient Algorithms","We study distributed estimation of a Gaussian mean under communication
constraints in a decision theoretical framework. Minimax rates of convergence,
which characterize the tradeoff between the communication costs and statistical
accuracy, are established in both the univariate and multivariate settings.
Communication-efficient and statistically optimal procedures are developed. In
the univariate case, the optimal rate depends only on the total communication
budget, so long as each local machine has at least one bit. However, in the
multivariate case, the minimax rate depends on the specific allocations of the
communication budgets among the local machines.
  Although optimal estimation of a Gaussian mean is relatively simple in the
conventional setting, it is quite involved under the communication constraints,
both in terms of the optimal procedure design and lower bound argument. The
techniques developed in this paper can be of independent interest. An essential
step is the decomposition of the minimax estimation problem into two stages,
localization and refinement. This critical decomposition provides a framework
for both the lower bound analysis and optimal procedure design.",math.ST,"cs.LG, stat.TH, cs.IT, math.ST, cs.DC, math.IT",6,Statistics Theory,"Machine Learning, Statistics Theory, Information Theory, Statistics Theory, Distributed, Parallel, and Cluster Computing, Information Theory",Hongji Wei,"T. Tony Cai, Hongji Wei",2,http://arxiv.org/pdf/2001.08877v1,http://arxiv.org/abs/2001.08877v1,2020-01-24
"Arcsine laws for random walks generated from random permutations with
  applications to genomics","A classical result for the simple symmetric random walk with $2n$ steps is
that the number of steps above the origin, the time of the last visit to the
origin, and the time of the maximum height all have exactly the same
distribution and converge when scaled to the arcsine law. Motivated by
applications in genomics, we study the distributions of these statistics for
the non-Markovian random walk generated from the ascents and descents of a
uniform random permutation and a Mallows($q$) permutation and show that they
have the same asymptotic distributions as for the simple random walk. We also
give an unexpected conjecture, along with numerical evidence and a partial
proof in special cases, for the result that the number of steps above the
origin by step $2n$ for the uniform permutation generated walk has exactly the
same discrete arcsine distribution as for the simple random walk, even though
the other statistics for these walks have very different laws. We also give
explicit error bounds to the limit theorems using Stein's method for the
arcsine distribution, as well as functional central limit theorems and a strong
embedding of the Mallows$(q)$ permutation which is of independent interest.",math.PR,"stat.TH, 60C05, 60J65, 05A05, math.ST, math.PR",4,Probability,"Statistics Theory, Statistics Theory, Probability",Wenpin Tang,"Xiao Fang, Han Liang Gan, Susan Holmes, Haiyan Huang, Erol Peköz, Adrian Röllin, Wenpin Tang",7,http://arxiv.org/pdf/2001.08857v1,http://arxiv.org/abs/2001.08857v1,2020-01-24
Casimir induced instabilities at metallic surfaces and interfaces,"Surface plasmons subject to a surface distortion split asymmetrically in
energy resulting in a net lowering of zero-point energy. This is because
surface plasmon eigenvalues are the square of frequencies, a statement
generally true for electromagnetic excitations. We utilize the method based on
conformal mapping to demonstrate asymmetric splitting under surface
corrugations leading to a decrease in zero-point energy of a single corrugated
metallic surface contributing to surface reconstructions but too small on its
own to drive the reconstruction. However, by introducing a second metallic
surface more significant lowering of energy is seen sufficient to drive the
instability of a mercury thin film.",cond-mat.mes-hall,"physics.comp-ph, cond-mat.mes-hall",2,Mesoscale and Nanoscale Physics,"Computational Physics, Mesoscale and Nanoscale Physics",J. B. Pendry,"Kun Ding, Daigo Oue, C. T. Chan, J. B. Pendry",4,http://arxiv.org/pdf/2001.09096v1,http://arxiv.org/abs/2001.09096v1,2020-01-24
"Atomic structures and orbital energies of 61,489 crystal-forming organic
  molecules","Data science and machine learning in materials science require large datasets
of technologically relevant molecules or materials. Currently, publicly
available molecular datasets with realistic molecular geometries and spectral
properties are rare. We here supply a diverse benchmark spectroscopy dataset of
61,489 molecules extracted from organic crystals in the Cambridge Structural
Database (CSD), denoted OE62. Molecular equilibrium geometries are reported at
the Perdew-Burke-Ernzerhof (PBE) level of density functional theory (DFT)
including van der Waals corrections for all 62k molecules. For these
geometries, OE62 supplies total energies and orbital eigenvalues at the PBE and
the PBE hybrid (PBE0) functional level of DFT for all 62k molecules in vacuum
as well as at the PBE0 level for a subset of 30,876 molecules in (implicit)
water. For 5,239 molecules in vacuum, the dataset provides quasiparticle
energies computed with many-body perturbation theory in the $G_0W_0$
approximation with a PBE0 starting point (denoted GW5000 in analogy to the
GW100 benchmark set (M. van Setten et al. J. Chem. Theory Comput. 12, 5076
(2016))).",physics.comp-ph,"physics.comp-ph, cond-mat.mtrl-sci",2,Computational Physics,"Computational Physics, Materials Science",Harald Oberhofer,"Annika Stuke, Christian Kunkel, Dorothea Golze, Milica Todorović, Johannes T. Margraf, Karsten Reuter, Patrick Rinke, Harald Oberhofer",8,http://arxiv.org/pdf/2001.08954v1,http://arxiv.org/abs/2001.08954v1,2020-01-24
Impact of surface roughness in nanogap plasmonic systems,"Recent results have shown unprecedented control over separation distances
between two metallic elements hundreds of nanometers in size, underlying the
effects of free-electron nonlocal response also at mid-infrared wavelengths.
Most of metallic systems however, still suffer from some degree of
inhomogeneity due to fabrication-induced surface roughness. Nanoscale roughness
in such systems might hinder the understanding of the role of microscopic
interactions. Here we investigate the effect of surface roughness in coaxial
nanoapertures resonating at mid-infrared frequencies. We show that although
random roughness shifts the resonances in an unpredictable way, the impact of
nonlocal effects can still be clearly observed. Roughness-induced perturbation
on the peak resonance of the system shows a strong correlation with the
effective gap size of the individual samples. Fluctuations due to fabrication
imperfections then can be suppressed by performing measurements on structure
ensembles in which averaging over a large number of samples provides a precise
measure of the ideal system's optical properties.",physics.optics,"physics.optics, physics.comp-ph, cond-mat.mes-hall",3,Optics,"Optics, Computational Physics, Mesoscale and Nanoscale Physics",David R. Smith,"Cristian Ciracì, Ferran Vidal-Codina, Daehan Yoo, Jaime Peraire, Sang-Hyun Oh, David R. Smith",6,http://arxiv.org/pdf/2001.08953v1,http://arxiv.org/abs/2001.08953v1,2020-01-24
"First-principle calculation of Chern number in gyrotropic photonic
  crystals","As an important figure of merit for characterizing the quantized collective
behaviors of the wavefunction, Chern number is the topological invariant of
quantum Hall insulators. Chern number also identifies the topological
properties of the photonic topological insulators (PTIs), thus it is of crucial
importance in PTI design. In this paper, we develop a first principle
computatioal method for the Chern number of 2D gyrotropic photonic crystals
(PCs), starting from the Maxwell's equations. Firstly, we solve the Hermitian
generalized eigenvalue equation reformulated from the Maxwell's equations by
using the full-wave finite-difference frequency-domain (FDFD) method. Then the
Chern number is obtained by calculating the integral of Berry curvature over
the first Brillouin zone. Numerical examples of both transverse-electric (TE)
and transverse-magnetic (TM) modes are demonstrated, where convergent Chern
numbers can be obtained using rather coarse grids, thus validating the
efficiency and accuracy of the proposed method.",physics.optics,"physics.optics, physics.comp-ph, cond-mat.mes-hall",3,Optics,"Optics, Computational Physics, Mesoscale and Nanoscale Physics",Wei E. I. Sha,"Ran Zhao, Guo-Da Xie, Menglin L. N. Chen, Zhihao Lan, Zhixiang Huang, Wei E. I. Sha",6,http://arxiv.org/pdf/2001.08913v1,http://arxiv.org/abs/2001.08913v1,2020-01-24
"Determination of Glass Transition Temperature of Polyimides from
  Atomistic Molecular Dynamics Simulations and Machine-Learning Algorithms","Glass transition temperature ($T_{\text{g}}$) plays an important role in
controlling the mechanical and thermal properties of a polymer. Polyimides are
an important category of polymers with wide applications because of their
superior heat resistance and mechanical strength. The capability of predicting
$T_{\text{g}}$ for a polyimide $a~priori$ is therefore highly desirable in
order to expedite the design and discovery of new polyimide polymers with
targeted properties and applications. Here we explore three different
approaches to either compute $T_{\text{g}}$ for a polyimide via all-atom
molecular dynamics (MD) simulations or predict $T_{\text{g}}$ via a
mathematical model generated by using machine-learning algorithms to analyze
existing data collected from literature. Our simulations reveal that
$T_{\text{g}}$ can be determined from examining the diffusion coefficient of
simple gas molecules in a polyimide as a function of temperature and the
results are comparable to those derived from data on polymer density versus
temperature and actually closer to the available experimental data.
Furthermore, the predictive model of $T_{\text{g}}$ derived with
machine-learning algorithms can be used to estimate $T_{\text{g}}$ successfully
within an uncertainty of about 20 degrees, even for polyimides yet to be
synthesized experimentally.",physics.comp-ph,"cond-mat.soft, physics.comp-ph, cond-mat.mtrl-sci",3,Computational Physics,"Soft Condensed Matter, Computational Physics, Materials Science",Shengfeng Cheng,"Chengyuan Wen, Binghan Liu, Josh Wolfgang, Timothy E. Long, Roy Odle, Shengfeng Cheng",6,http://arxiv.org/pdf/2001.08889v1,http://arxiv.org/abs/2001.08889v1,2020-01-24
Pricing commodity swing options,"In commodity and energy markets swing options allow the buyer to hedge
against futures price fluctuations and to select its preferred delivery
strategy within daily or periodic constraints, possibly fixed by observing
quoted futures contracts. In this paper we focus on the natural gas market and
we present a dynamical model for commodity futures prices able to calibrate
liquid market quotes and to imply the volatility smile for futures contracts
with different delivery periods. We implement the numerical problem by means of
a least-square Monte Carlo simulation and we investigate alternative approaches
based on reinforcement learning algorithms.",q-fin.PR,"q-fin.PR, q-fin.CP",2,Pricing of Securities,"Pricing of Securities, Computational Finance",Giulio Sartorelli,"Roberto Daluiso, Emanuele Nastasi, Andrea Pallavicini, Giulio Sartorelli",4,http://arxiv.org/pdf/2001.08906v1,http://arxiv.org/abs/2001.08906v1,2020-01-24
Forecasting football matches by predicting match statistics,"This paper considers the use of observed and predicted match statistics as
inputs to forecasts of the outcomes of football matches. It is shown that, were
it possible to know the match statistics in advance, highly informative
forecasts of the match outcome could be made. Whilst, in practice, match
statistics are never available prior to the match, this leads to a simple
philosophy. If match statistics can be predicted pre-match, and if those
predictions are accurate enough, it follows that informative match forecasts
can be made. It is shown that Generalised Attacking Performance (GAP) ratings,
introduced in a recent paper, provide a suitable methodology for predicting
match statistics in advance and that they are informative enough to provide
information beyond that reflected in the odds. A long term and robust gambling
profit is demonstrated when the forecasts are combined with two betting
strategies.",stat.AP,stat.AP,1,Applications,Applications,Edward Wheatcroft,Edward Wheatcroft,1,http://arxiv.org/pdf/2001.09097v1,http://arxiv.org/abs/2001.09097v1,2020-01-24
R package for Nearest Neighbor Gaussian Process models,"This paper describes and illustrates functionality of the spNNGP R package.
The package provides a suite of spatial regression models for Gaussian and
non-Gaussian point-referenced outcomes that are spatially indexed. The package
implements several Markov chain Monte Carlo (MCMC) and MCMC-free Nearest
Neighbor Gaussian Process (NNGP) models for inference about large spatial data.
Non-Gaussian outcomes are modeled using a NNGP Polya-Gamma latent variable.
OpenMP parallelization options are provided to take advantage of multiprocessor
systems. Package features are illustrated using simulated and real data sets.",stat.CO,stat.CO,1,Computation,Computation,Sudipto Banerjee,"Andrew O. Finley, Abhirup Datta, Sudipto Banerjee",3,http://arxiv.org/pdf/2001.09111v1,http://arxiv.org/abs/2001.09111v1,2020-01-24
"Confounder selection strategies targeting stable treatment effect
  estimators","Propensity score methods are widely adopted in observational studies to
adjust for observed baseline confounding when either testing the null
hypothesis that treatment (or exposure) has no effect on an outcome or
estimating the causal effect. However, adjusting for all observed baseline
covariates, when only a subset are confounders of the treatment-outcome
relation, is known to yield potentially inefficient and unstable estimators of
the treatment effect. Similarly, randomization-based procedures that condition
on all observed covariates can be underpowered. For these stated reasons,
confounder (or covariate) selection is commonly used to determine a subset of
the available covariates that is sufficient for confounding adjustment. In this
article, we propose a confounder selection strategy that focuses on stable
estimation of the treatment effect. In particular, when the propensity score
model already includes covariates that are sufficient to adjust for
confounding, then the addition of covariates that are associated with either
treatment or outcome alone, but not both, should not systematically change the
effect estimator. The proposal, therefore, entails first prioritizing
covariates for inclusion in the propensity score model, then using a
change-in-estimate approach to select the smallest adjustment set that yields a
stable effect estimate. The ability of the proposal to correctly select
confounders, and to ensure valid inference of the treatment effect following
data-driven covariate selection, is assessed empirically and compared with
existing methods using simulation studies. We demonstrate the procedure using
three different publicly available datasets commonly used for causal inference.",stat.ME,stat.ME,1,Methodology,Methodology,Stijn Vansteelandt,"Wen Wei Loh, Stijn Vansteelandt",2,http://arxiv.org/pdf/2001.08971v1,http://arxiv.org/abs/2001.08971v1,2020-01-24
"Polarimetric Guided Nonlocal Means Covariance Matrix Estimation for
  Defoliation Mapping","In this study we investigate the potential for using Synthetic Aperture Radar
(SAR) data to provide high resolution defoliation and regrowth mapping of trees
in the tundra-forest ecotone. Using in situ measurements collected in 2017 we
calculated the proportion of both live and defoliated tree crown for 165 $10 m
\times 10 m$ ground plots along six transects. Quad-polarimetric SAR data from
RADARSAT-2 was collected from the same area, and the complex multilook
polarimetric covariance matrix was calculated using a novel extension of guided
nonlocal means speckle filtering. The nonlocal approach allows us to preserve
the high spatial resolution of single-look complex data, which is essential for
accurate mapping of the sparsely scattered trees in the study area. Using a
standard random forest classification algorithm, our filtering results in a
$73.8 \%$ classification accuracy, higher than traditional speckle filtering
methods, and on par with the classification accuracy based on optical data.",eess.IV,"eess.IV, stat.ML",2,Image and Video Processing,"Image and Video Processing, Machine Learning",Jane Uhd Jepsen,"Jørgen A. Agersborg, Stian Normann Anfinsen, Jane Uhd Jepsen",3,http://arxiv.org/pdf/2001.08976v1,http://arxiv.org/abs/2001.08976v1,2020-01-24
Sparse Semi-supervised Heterogeneous Interbattery Bayesian Analysis,"The Bayesian approach to feature extraction, known as factor analysis (FA),
has been widely studied in machine learning to obtain a latent representation
of the data. An adequate selection of the probabilities and priors of these
bayesian models allows the model to better adapt to the data nature (i.e.
heterogeneity, sparsity), obtaining a more representative latent space.
  The objective of this article is to propose a general FA framework capable of
modelling any problem. To do so, we start from the Bayesian Inter-Battery
Factor Analysis (BIBFA) model, enhancing it with new functionalities to be able
to work with heterogeneous data, include feature selection, and handle missing
values as well as semi-supervised problems.
  The performance of the proposed model, Sparse Semi-supervised Heterogeneous
Interbattery Bayesian Analysis (SSHIBA) has been tested on 4 different
scenarios to evaluate each one of its novelties, showing not only a great
versatility and an interpretability gain, but also outperforming most of the
state-of-the-art algorithms.",stat.ML,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Pablo M. Olmos,"Carlos Sevilla-Salcedo, Vanessa Gómez-Verdejo, Pablo M. Olmos",3,http://arxiv.org/pdf/2001.08975v1,http://arxiv.org/abs/2001.08975v1,2020-01-24
PoWER-BERT: Accelerating BERT inference for Classification Tasks,"BERT has emerged as a popular model for natural language understanding. Given
its compute intensive nature, even for inference, many recent studies have
considered optimization of two important performance characteristics: model
size and inference time. We consider classification tasks and propose a novel
method, called PoWER-BERT, for improving the inference time for the BERT model
without significant loss in the accuracy. The method works by eliminating
word-vectors (intermediate vector outputs) from the encoder pipeline. We design
a strategy for measuring the significance of the word-vectors based on the
self-attention mechanism of the encoders which helps us identify the
word-vectors to be eliminated. Experimental evaluation on the standard GLUE
benchmark shows that PoWER-BERT achieves up to 4.5x reduction in inference time
over BERT with < 1% loss in accuracy. We show that compared to the prior
inference time reduction methods, PoWER-BERT offers better trade-off between
accuracy and inference time. Lastly, we demonstrate that our scheme can also be
used in conjunction with ALBERT (a highly compressed version of BERT) and can
attain up to 6.8x factor reduction in inference time with < 1% loss in
accuracy.",cs.LG,"cs.CL, cs.LG, stat.ML",3,Machine Learning,"Computation and Language, Machine Learning, Machine Learning",Ashish Verma,"Saurabh Goyal, Anamitra Roy Choudhary, Venkatesan Chakaravarthy, Saurabh ManishRaje, Yogish Sabharwal, Ashish Verma",6,http://arxiv.org/pdf/2001.08950v1,http://arxiv.org/abs/2001.08950v1,2020-01-24
