title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
P$^2$-GAN: Efficient Style Transfer Using Single Style Image,"Style transfer is a useful image synthesis technique that can re-render given
image into another artistic style while preserving its content information.
Generative Adversarial Network (GAN) is a widely adopted framework toward this
task for its better representation ability on local style patterns than the
traditional Gram-matrix based methods. However, most previous methods rely on
sufficient amount of pre-collected style images to train the model. In this
paper, a novel Patch Permutation GAN (P$^2$-GAN) network that can efficiently
learn the stroke style from a single style image is proposed. We use patch
permutation to generate multiple training samples from the given style image. A
patch discriminator that can simultaneously process patch-wise images and
natural images seamlessly is designed. We also propose a local texture
descriptor based criterion to quantitatively evaluate the style transfer
quality. Experimental results showed that our method can produce finer quality
re-renderings from single style image with improved computational efficiency
compared with many state-of-the-arts methods.",cs.CV,"eess.IV, cs.CV",2,Computer Vision and Pattern Recognition,"Image and Video Processing, Computer Vision and Pattern Recognition",Jianyi Liu,"Zhentan Zheng, Jianyi Liu",2,http://arxiv.org/pdf/2001.07466v1,http://arxiv.org/abs/2001.07466v1,2020-01-21
Detecting Face2Face Facial Reenactment in Videos,"Visual content has become the primary source of information, as evident in
the billions of images and videos, shared and uploaded on the Internet every
single day. This has led to an increase in alterations in images and videos to
make them more informative and eye-catching for the viewers worldwide. Some of
these alterations are simple, like copy-move, and are easily detectable, while
other sophisticated alterations like reenactment based DeepFakes are hard to
detect. Reenactment alterations allow the source to change the target
expressions and create photo-realistic images and videos. While technology can
be potentially used for several applications, the malicious usage of automatic
reenactment has a very large social implication. It is therefore important to
develop detection techniques to distinguish real images and videos with the
altered ones. This research proposes a learning-based algorithm for detecting
reenactment based alterations. The proposed algorithm uses a multi-stream
network that learns regional artifacts and provides a robust performance at
various compression levels. We also propose a loss function for the balanced
learning of the streams for the proposed network. The performance is evaluated
on the publicly available FaceForensics dataset. The results show
state-of-the-art classification accuracy of 99.96%, 99.10%, and 91.20% for no,
easy, and hard compression factors, respectively.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Richa Singh,"Prabhat Kumar, Mayank Vatsa, Richa Singh",3,http://arxiv.org/pdf/2001.07444v1,http://arxiv.org/abs/2001.07444v1,2020-01-21
Evaluating Weakly Supervised Object Localization Methods Right,"Weakly-supervised object localization (WSOL) has gained popularity over the
last years for its promise to train localization models with only image-level
labels. Since the seminal WSOL work of class activation mapping (CAM), the
field has focused on how to expand the attention regions to cover objects more
broadly and localize them better. However, these strategies rely on full
localization supervision to validate hyperparameters and for model selection,
which is in principle prohibited under the WSOL setup. In this paper, we argue
that WSOL task is ill-posed with only image-level labels, and propose a new
evaluation protocol where full supervision is limited to only a small held-out
set not overlapping with the test set. We observe that, under our protocol, the
five most recent WSOL methods have not made a major improvement over the CAM
baseline. Moreover, we report that existing WSOL methods have not reached the
few-shot learning baseline, where the full-supervision at validation time is
used for model training instead. Based on our findings, we discuss some future
directions for WSOL.",cs.CV,"cs.CV, cs.LG",2,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Machine Learning",Hyunjung Shim,"Junsuk Choe, Seong Joon Oh, Seungho Lee, Sanghyuk Chun, Zeynep Akata, Hyunjung Shim",6,http://arxiv.org/pdf/2001.07437v1,http://arxiv.org/abs/2001.07437v1,2020-01-21
Mobility Inference on Long-Tailed Sparse Trajectory,"Analyzing the urban trajectory in cities has become an important topic in
data mining. How can we model the human mobility consisting of stay and travel
from the raw trajectory data? How can we infer such a mobility model from the
single trajectory information? How can we further generalize the mobility
inference to accommodate the real-world trajectory data that is sparsely
sampled over time?
  In this paper, based on formal and rigid definitions of the stay/travel
mobility, we propose a single trajectory inference algorithm that utilizes a
generic long-tailed sparsity pattern in the large-scale trajectory data. The
algorithm guarantees a 100\% precision in the stay/travel inference with a
provable lower-bound in the recall. Furthermore, we introduce an
encoder-decoder learning architecture that admits multiple trajectories as
inputs. The architecture is optimized for the mobility inference problem
through customized embedding and learning mechanism. Evaluations with three
trajectory data sets of 40 million urban users validate the performance
guarantees of the proposed inference algorithm and demonstrate the superiority
of our deep learning model, in comparison to well-known sequence learning
methods. On extremely sparse trajectories, the deep learning model achieves a
2$\times$ overall accuracy improvement from the single trajectory inference
algorithm, through proven scalability and generalizability to large-scale
versatile training data.",cs.LG,"cs.SI, stat.ML, cs.LG",3,Machine Learning,"Social and Information Networks, Machine Learning, Machine Learning",Lei Shi,Lei Shi,1,http://arxiv.org/pdf/2001.07636v1,http://arxiv.org/abs/2001.07636v1,2020-01-21
EdgeNets:Edge Varying Graph Neural Networks,"Driven by the outstanding performance of neural networks in the structured
Euclidean domain, recent years have seen a surge of interest in developing
neural networks for graphs and data supported on graphs. The graph is leveraged
as a parameterization to capture detail at the node level with a reduced number
of parameters and complexity. Following this rationale, this paper puts forth a
general framework that unifies state-of-the-art graph neural networks (GNNs)
through the concept of EdgeNet. An EdgeNet is a GNN architecture that allows
different nodes to use different parameters to weigh the information of
different neighbors. By extrapolating this strategy to more iterations between
neighboring nodes, the EdgeNet learns edge- and neighbor-dependent weights to
capture local detail. This is the most general local operation that a node can
do and encompasses under one formulation all graph convolutional neural
networks (GCNNs) as well as graph attention networks (GATs). In writing
different GNN architectures with a common language, EdgeNets highlight specific
architecture advantages and limitations, while providing guidelines to improve
their capacity without compromising their local implementation. For instance,
we show that GCNNs have a parameter sharing structure that induces permutation
equivariance. This can be an advantage or a limitation, depending on the
application. When it is a limitation, we propose hybrid approaches and provide
insights to develop several other solutions that promote parameter sharing
without enforcing permutation equivariance. Another interesting conclusion is
the unification of GCNNs and GATs -approaches that have been so far perceived
as separate. In particular, we show that GATs are GCNNs on a graph that is
learned from the features. This particularization opens the doors to develop
alternative attention mechanisms for improving discriminatory power.",cs.LG,"stat.ML, eess.SP, cs.NE, cs.LG",4,Machine Learning,"Machine Learning, Signal Processing, Neural and Evolutionary Computing, Machine Learning",Alejandro Ribeiro,"Elvin Isufi, Fernando Gama, Alejandro Ribeiro",3,http://arxiv.org/pdf/2001.07620v1,http://arxiv.org/abs/2001.07620v1,2020-01-21
TopRank+: A Refinement of TopRank Algorithm,"Online learning to rank is a core problem in machine learning. In Lattimore
et al. (2018), a novel online learning algorithm was proposed based on
topological sorting. In the paper they provided a set of self-normalized
inequalities (a) in the algorithm as a criterion in iterations and (b) to
provide an upper bound for cumulative regret, which is a measure of algorithm
performance. In this work, we utilized method of mixtures and asymptotic
expansions of certain implicit function to provide a tighter, iterated-log-like
boundary for the inequalities, and as a consequence improve both the algorithm
itself as well as its performance estimation.",stat.ML,"stat.ML, cs.LG, 60-04",3,Machine Learning,"Machine Learning, Machine Learning",Haolin Zou,"Victor de la Pena, Haolin Zou",2,http://arxiv.org/pdf/2001.07617v1,http://arxiv.org/abs/2001.07617v1,2020-01-21
Simple and Effective Graph Autoencoders with One-Hop Linear Models,"Graph autoencoders (AE) and variational autoencoders (VAE) recently emerged
as powerful node embedding methods, with promising performances on challenging
tasks such as link prediction and node clustering. Graph AE, VAE and most of
their extensions rely on graph convolutional networks (GCN) encoders to learn
vector space representations of nodes. In this paper, we propose to replace the
GCN encoder by a significantly simpler linear model w.r.t. the direct
neighborhood (one-hop) adjacency matrix of the graph. For the two
aforementioned tasks, we show that this approach consistently reaches
competitive performances w.r.t. GCN-based models for numerous real-world
graphs, including all benchmark datasets commonly used to evaluate graph AE and
VAE. We question the relevance of repeatedly using these datasets to compare
complex graph AE and VAE. We also emphasize the effectiveness of the proposed
encoding scheme, that appears as a simpler and faster alternative to GCN
encoders for many real-world applications.",cs.LG,"cs.SI, stat.ML, cs.LG",3,Machine Learning,"Social and Information Networks, Machine Learning, Machine Learning",Michalis Vazirgiannis,"Guillaume Salha, Romain Hennequin, Michalis Vazirgiannis",3,http://arxiv.org/pdf/2001.07614v1,http://arxiv.org/abs/2001.07614v1,2020-01-21
"R2DE: a NLP approach to estimating IRT parameters of newly generated
  questions","The main objective of exams consists in performing an assessment of students'
expertise on a specific subject. Such expertise, also referred to as skill or
knowledge level, can then be leveraged in different ways (e.g., to assign a
grade to the students, to understand whether a student might need some support,
etc.). Similarly, the questions appearing in the exams have to be assessed in
some way before being used to evaluate students. Standard approaches to
questions' assessment are either subjective (e.g., assessment by human experts)
or introduce a long delay in the process of question generation (e.g.,
pretesting with real students). In this work we introduce R2DE (which is a
Regressor for Difficulty and Discrimination Estimation), a model capable of
assessing newly generated multiple-choice questions by looking at the text of
the question and the text of the possible choices. In particular, it can
estimate the difficulty and the discrimination of each question, as they are
defined in Item Response Theory. We also present the results of extensive
experiments we carried out on a real world large scale dataset coming from an
e-learning platform, showing that our model can be used to perform an initial
assessment of newly created questions and ease some of the problems that arise
in question generation.",cs.LG,"stat.ML, cs.CL, cs.LG",3,Machine Learning,"Machine Learning, Computation and Language, Machine Learning",Paolo Cremonesi,"Luca Benedetto, Andrea Cappelli, Roberto Turrin, Paolo Cremonesi",4,http://arxiv.org/pdf/2001.07569v1,http://arxiv.org/abs/2001.07569v1,2020-01-21
"Classifying Wikipedia in a fine-grained hierarchy: what graphs can
  contribute","Wikipedia is a huge opportunity for machine learning, being the largest
semi-structured base of knowledge available. Because of this, countless works
examine its contents, and focus on structuring it in order to make it usable in
learning tasks, for example by classifying it into an ontology. Beyond its
textual contents, Wikipedia also displays a typical graph structure, where
pages are linked together through citations. In this paper, we address the task
of integrating graph (i.e. structure) information to classify Wikipedia into a
fine-grained named entity ontology (NE), the Extended Named Entity hierarchy.
To address this task, we first start by assessing the relevance of the graph
structure for NE classification. We then explore two directions, one related to
feature vectors using graph descriptors commonly used in large-scale network
analysis, and one extending flat classification to a weighted model taking into
account semantic similarity. We conduct at-scale practical experiments, on a
manually labeled subset of 22,000 pages extracted from the Japanese Wikipedia.
Our results show that integrating graph information succeeds at reducing
sparsity of the input feature space, and yields classification results that are
comparable or better than previous works.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Satoshi Sekine,"Tiphaine Viard, Thomas McLachlan, Hamidreza Ghader, Satoshi Sekine",4,http://arxiv.org/pdf/2001.07558v1,http://arxiv.org/abs/2001.07558v1,2020-01-21
Ensemble Genetic Programming,"Ensemble learning is a powerful paradigm that has been usedin the top
state-of-the-art machine learning methods like Random Forestsand XGBoost.
Inspired by the success of such methods, we have devel-oped a new Genetic
Programming method called Ensemble GP. The evo-lutionary cycle of Ensemble GP
follows the same steps as other GeneticProgramming systems, but with
differences in the population structure,fitness evaluation and genetic
operators. We have tested this method oneight binary classification problems,
achieving results significantly betterthan standard GP, with much smaller
models. Although other methodslike M3GP and XGBoost were the best overall,
Ensemble GP was able toachieve exceptionally good generalization results on a
particularly hardproblem where none of the other methods was able to succeed.",cs.NE,"stat.ML, cs.NE, cs.LG",3,Neural and Evolutionary Computing,"Machine Learning, Neural and Evolutionary Computing, Machine Learning",Sara Silva,"Nuno M. Rodrigues, João E. Batista, Sara Silva",3,http://arxiv.org/pdf/2001.07553v1,http://arxiv.org/abs/2001.07553v1,2020-01-21
Towards Fault Localization via Probabilistic Software Modeling,"Software testing helps developers to identify bugs. However, awareness of
bugs is only the first step. Finding and correcting the faulty program
components is equally hard and essential for high-quality software. Fault
localization automatically pinpoints the location of an existing bug in a
program. It is a hard problem, and existing methods are not yet precise enough
for widespread industrial adoption. We propose fault localization via
Probabilistic Software Modeling (PSM). PSM analyzes the structure and behavior
of a program and synthesizes a network of Probabilistic Models (PMs). Each PM
models a method with its inputs and outputs and is capable of evaluating the
likelihood of runtime data. We use this likelihood evaluation to find fault
locations and their impact on dependent code elements. Results indicate that
PSM is a robust framework for accurate fault localization.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Stefan Fischer,"Hannes Thaller, Lukas Linsbauer, Alexander Egyed, Stefan Fischer",4,http://arxiv.org/pdf/2001.07409v1,http://arxiv.org/abs/2001.07409v1,2020-01-21
Towards Semantic Clone Detection via Probabilistic Software Modeling,"Semantic clones are program components with similar behavior, but different
textual representation. Semantic similarity is hard to detect, and semantic
clone detection is still an open issue. We present semantic clone detection via
Probabilistic Software Modeling (PSM) as a robust method for detecting
semantically equivalent methods. PSM inspects the structure and runtime
behavior of a program and synthesizes a network of Probabilistic Models (PMs).
Each PM in the network represents a method in the program and is capable of
generating and evaluating runtime events. We leverage these capabilities to
accurately find semantic clones. Results show that the approach can detect
semantic clones in the complete absence of syntactic similarity with high
precision and low error rates.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Alexander Egyed,"Hannes Thaller, Lukas Linsbauer, Alexander Egyed",3,http://arxiv.org/pdf/2001.07399v1,http://arxiv.org/abs/2001.07399v1,2020-01-21
"AutoMATES: Automated Model Assembly from Text, Equations, and Software","Models of complicated systems can be represented in different ways - in
scientific papers, they are represented using natural language text as well as
equations. But to be of real use, they must also be implemented as software,
thus making code a third form of representing models. We introduce the
AutoMATES project, which aims to build semantically-rich unified
representations of models from scientific code and publications to facilitate
the integration of computational models from different domains and allow for
modeling large, complicated systems that span multiple domains and levels of
abstraction.",cs.AI,"cs.AI, cs.MM, cs.SE, D.3.3; D.3.4; H.1.0; I.2.2; I.2.5; I.2.7; I.6.4; I.6.5",4,Artificial Intelligence,"Artificial Intelligence, Multimedia, Software Engineering",Clayton T. Morrison,"Adarsh Pyarelal, Marco A. Valenzuela-Escarcega, Rebecca Sharp, Paul D. Hein, Jon Stephens, Pratik Bhandari, HeuiChan Lim, Saumya Debray, Clayton T. Morrison",9,http://arxiv.org/pdf/2001.07295v1,http://arxiv.org/abs/2001.07295v1,2020-01-21
"Invariant density adaptive estimation for ergodic jump diffusion
  processes over anisotropic classes","We consider the solution X = (Xt) t$\ge$0 of a multivariate stochastic
differential equation with Levy-type jumps and with unique invariant
probability measure with density $\mu$. We assume that a continuous record of
observations X T = (Xt) 0$\le$t$\le$T is available. In the case without jumps,
Reiss and Dalalyan (2007) and Strauch (2018) have found convergence rates of
invariant density estimators, under respectively isotropic and anisotropic
H{\""o}lder smoothness constraints, which are considerably faster than those
known from standard multivariate density estimation. We extend the previous
works by obtaining, in presence of jumps, some estimators which have the same
convergence rates they had in the case without jumps for d $\ge$ 2 and a rate
which depends on the degree of the jumps in the one-dimensional setting. We
propose moreover a data driven bandwidth selection procedure based on the
Goldensh-luger and Lepski (2011) method which leads us to an adaptive
non-parametric kernel estimator of the stationary density $\mu$ of the jump
diffusion X. Adaptive bandwidth selection, anisotropic density estimation,
ergodic diffusion with jumps, L{\'e}vy driven SDE",math.ST,"math.ST, stat.TH",2,Statistics Theory,"Statistics Theory, Statistics Theory",Arnaud Gloter,"Chiara Amorino, Arnaud Gloter",2,http://arxiv.org/pdf/2001.07422v1,http://arxiv.org/abs/2001.07422v1,2020-01-21
Explicit agreement extremes for a $2\times2$ table with given marginals,"The problem of maximizing (or minimizing) the agreement between clusterings,
subject to given marginals, can be formally posed under a common framework for
several agreement measures. Until now, it was possible to find its solution
only through numerical algorithms. Here, an explicit solution is shown for the
case where the two clusterings have two clusters each.",stat.ML,"cs.LG, 62H30, 91C20, math.ST, stat.ML, stat.TH",5,Machine Learning,"Machine Learning, Statistics Theory, Machine Learning, Statistics Theory",José E. Chacón,José E. Chacón,1,http://arxiv.org/pdf/2001.07415v1,http://arxiv.org/abs/2001.07415v1,2020-01-21
"On Construction of Higher Order Kernels Using Fourier Transforms and
  Covariance Functions","In this paper, we show that a suitably chosen covariance function of a
continuous time, second order stationary stochastic process can be viewed as a
symmetric higher order kernel. This leads to the construction of a higher order
kernel by choosing an appropriate covariance function. An optimal choice of the
constructed higher order kernel that partially minimizes the mean integrated
square error of the kernel density estimator is also discussed.",math.ST,"stat.ME, math.ST, stat.TH",3,Statistics Theory,"Methodology, Statistics Theory, Statistics Theory",Radhenduhska Srivastava,"Soumya Das, Subhajit Dutta, Radhenduhska Srivastava",3,http://arxiv.org/pdf/2001.07383v1,http://arxiv.org/abs/2001.07383v1,2020-01-21
A General Class of Weighted Rank Correlation Measures,"In this paper we propose a class of weighted rank correlation coefficients
extending the Spearman's rho. The proposed class constructed by giving suitable
weights to the distance between two sets of ranks to place more emphasis on
items having low rankings than those have high rankings or vice versa. The
asymptotic distribution of the proposed measures and properties of the
parameters estimated by them are studied through the associated copula. A
simulation study is performed to compare the performance of the proposed
statistics for testing independence using asymptotic relative efficiency
calculations.",math.ST,"math.ST, stat.TH",2,Statistics Theory,"Statistics Theory, Statistics Theory",M. Amini,"M. Sanatgar, A. Dolati, M. Amini",3,http://arxiv.org/pdf/2001.07298v1,http://arxiv.org/abs/2001.07298v1,2020-01-21
Coupled Moebius Maps as a Tool to Model Kuramoto Phase Synchronization,"We propose Moebius maps as a tool to model synchronization phenomena in
coupled phase oscillators. Not only does the map provide fast computation of
phase synchronization, it also reflects the underlying group structure of the
sinusoidally coupled continuous phase dynamics. We study map versions of
various known continuous-time collective dynamics, such as the synchronization
transition in the Kuramoto-Sakaguchi model of non-identical oscillators,
chimeras in two coupled populations of identical phase oscillators, and
Kuramoto-Battogtokh chimeras on a ring, and demonstrate similarities and
differences between the iterated map models and their known continuous-time
counterparts.",nlin.AO,"nlin.AO, physics.comp-ph",2,Adaptation and Self-Organizing Systems,"Adaptation and Self-Organizing Systems, Computational Physics",Arkady Pikovsky,"Chen Chris Gong, Ralf Toenjes, Arkady Pikovsky",3,http://arxiv.org/pdf/2001.07593v1,http://arxiv.org/abs/2001.07593v1,2020-01-21
Dimensionalities and multiplicities determination of crystal nets,"Low-dimensional materials have attracted significant attentions over the past
decade. To discover new low-dimensional materials, high-throughout screening
methods have been applied in different materials databases. For this purpose,
the reliability of dimensionality identification is therefore highly important.
In this work, we find that the existence of self-penetrating nets may lead to
incorrect results by previous methods. In stead of this, we use the quotient
graph to analysis the topologies of structures and compute their
dimensionalities. Based on the quotient graph, we can calculate not only the
dimensionality but also the multiplicity of self-penetrating structures. As a
demonstration, we screened the Crystallography Open Database using our method
and found hundreds of structures with different dimensionalities and high
multiplicities up to eleven.",cond-mat.mtrl-sci,"cond-mat.mtrl-sci, physics.comp-ph",2,Materials Science,"Materials Science, Computational Physics",Jian Sun,"Hao Gao, Junjie Wang, Zhaopeng Guo, Jian Sun",4,http://arxiv.org/pdf/2001.07565v1,http://arxiv.org/abs/2001.07565v1,2020-01-21
"An arbitrary-order Cell Method with block-diagonal mass-matrices for the
  time-dependent 2D Maxwell equations","We introduce a new numerical method for the time-dependent Maxwell equations
on unstructured meshes in two space dimensions. This relies on the introduction
of a new mesh, which is the barycentric-dual cellular complex of the starting
simplicial mesh, and on approximating two unknown fields with integral
quantities on geometric entities of the two dual complexes. A careful choice of
basis-functions yields cheaply invertible block-diagonal system matrices for
the discrete time-stepping scheme. The main novelty of the present contribution
lies in incorporating arbitrary polynomial degree in the approximating
functional spaces, defined through a new reference cell. The presented method,
albeit a kind of Discontinuous Galerkin approach, requires neither the
introduction of user-tuned penalty parameters for the tangential jump of the
fields, nor numerical dissipation to achieve stability. In fact an exact
electromagnetic energy conservation law for the semi-discrete scheme is proved
and it is shown on several numerical tests that the resulting algorithm
provides spurious-free solutions with the expected order of convergence.",physics.comp-ph,"math.NA, cs.NA, 65M60, physics.comp-ph",4,Computational Physics,"Numerical Analysis, Numerical Analysis, Computational Physics",Joachim Schöberl,"Bernard Kapidani, Lorenzo Codecasa, Joachim Schöberl",3,http://arxiv.org/pdf/2001.07544v1,http://arxiv.org/abs/2001.07544v1,2020-01-21
"Dissecting strong-field excitation dynamics with atomic-momentum
  spectroscopy","Strong, focussed linearly-polarized infra-red fields electronically excite
and accelerate atoms in the laser propagation and the transverse directions. We
develop a numerically-tractable, quantum-mechanical treatment of correlations
between internal and centre-of-mass (c.m.) dynamics, and apply it to the
hydrogen atom. The propagation-direction c.m. momentum carries no information
on the internal dynamics. The transverse momentum records the time spent in the
field, allowing femtosecond reconstruction of the strong-field excitation
process. The ground state becomes weak-field seeking, an unambiguous signature
of the Kramers-Henneberger regime.",physics.atom-ph,"physics.atom-ph, physics.comp-ph, physics.chem-ph",3,Atomic Physics,"Atomic Physics, Computational Physics, Chemical Physics",S. Patchkovskii,"A. W. Bray, U. Eichmann, S. Patchkovskii",3,http://arxiv.org/pdf/2001.07513v1,http://arxiv.org/abs/2001.07513v1,2020-01-21
Variational Dropout Sparsification for Particle Identification speed-up,"Accurate particle identification (PID) is one of the most important aspects
of the LHCb experiment. Modern machine learning techniques such as neural
networks (NNs) are efficiently applied to this problem and are integrated into
the LHCb software. In this research, we discuss novel applications of neural
network speed-up techniques to achieve faster PID in LHC upgrade conditions. We
show that the best results are obtained using variational dropout
sparsification, which provides a prediction (feedforward pass) speed increase
of up to a factor of sixteen even when compared to a model with shallow
networks.",physics.data-an,"cs.LG, physics.data-an",2,"Data Analysis, Statistics and Probability","Machine Learning, Data Analysis, Statistics and Probability",Mikhail Hushchyn,"Artem Ryzhikov, Denis Derkach, Mikhail Hushchyn",3,http://arxiv.org/pdf/2001.07493v1,http://arxiv.org/abs/2001.07493v1,2020-01-21
"Brief Communication: A Re-Examination of the Eye Movement Data used by
  Hooge et al (2018): ""Is human classification by experienced untrained
  observers a gold standard in fixation detection?""","Hooge et al. (2018) asked the question: ""Is human classification by
experienced untrained observers a gold standard in fixation detection?"" They
conclude the answer is no. I have had a close look at their data and their
report, and I find that both the data itself and the method of presentation of
the data to the human raters are problematic. I think that data used to address
this important question should be very high quality, and the method of
presentation of the data should be optimized. The Hooge et al. (2018) study
does not meet this standard. A number of fixations have clear saccades within
them. No expert human rater would intentionally include such saccades in
fixations. Something has gone wrong. Also, the treatment of some inter-fixation
intervals as saccades that might have been identified by human experts is
completely unjustified. The results regarding these saccades are without merit
or meaning.",q-bio.QM,q-bio.QM,1,Quantitative Methods,Quantitative Methods,Lee Friedman,Lee Friedman,1,http://arxiv.org/pdf/2001.07701v1,http://arxiv.org/abs/2001.07701v1,2020-01-21
Understanding the role of phenotypic switching in cancer drug resistance,"The emergence of acquired drug resistance in cancer represents a major
barrier to treatment success. While research has traditionally focused on
genetic sources of resistance, recent findings suggest that cancer cells can
acquire transient resistant phenotypes via epigenetic modifications and other
non-genetic mechanisms. Although these resistant phenotypes are eventually
relinquished by individual cells, they can temporarily 'save' the tumor from
extinction and enable the emergence of more permanent resistance mechanisms.
These observations have generated interest in the potential of epigenetic
therapies for long-term tumor control or eradication. In this work, we develop
a mathematical model to study how phenotypic switching at the single-cell level
affects resistance evolution in cancer. We highlight unique features of
non-genetic resistance, probe the evolutionary consequences of epigenetic drugs
and explore potential therapeutic strategies. We find that even short-term
epigenetic modifications and stochastic fluctuations in gene expression can
drive long-term drug resistance in the absence of any bona fide resistance
mechanisms. We also find that an epigenetic drug that slightly perturbs the
average retention of the resistant phenotype can turn guaranteed treatment
failure into guaranteed success. Lastly, we find that combining an epigenetic
drug with an anti-cancer agent can significantly outperform monotherapy, and
that treatment outcome is heavily affected by drug sequencing.",q-bio.PE,"q-bio.PE, q-bio.QM, 92D25, 92B05, 60J85",3,Populations and Evolution,"Populations and Evolution, Quantitative Methods",Jasmine Foo,"Einar Bjarki Gunnarsson, Subhajyoti De, Kevin Leder, Jasmine Foo",4,http://arxiv.org/pdf/2001.07690v1,http://arxiv.org/abs/2001.07690v1,2020-01-21
Bisimilar Conversion of Multi-valued Networks to Boolean Networks,"Discrete modelling frameworks of Biological networks can be divided in two
distinct categories: Boolean and Multi-valued. Although Multi-valued networks
are more expressive for qualifying the regulatory behaviours modelled by more
than two values, the ability to automatically convert them to Boolean network
with an equivalent behaviour breaks down the fundamental borders between the
two approaches. Theoretically investigating the conversion process provides
relevant insights into bridging the gap between them. Basically, the conversion
aims at finding a Boolean network bisimulating a Multi-valued one. In this
article, we investigate the bisimilar conversion where the Boolean integer
coding is a parameter that can be freely modified. Based on this analysis, we
define a computational method automatically inferring a bisimilar Boolean
network from a given Multi-valued one.",cs.DM,"cs.SC, cs.DM, q-bio.QM",3,Discrete Mathematics,"Symbolic Computation, Discrete Mathematics, Quantitative Methods",Sergiu Ivanov,"Franck Delaplace, Sergiu Ivanov",2,http://arxiv.org/pdf/2001.07371v1,http://arxiv.org/abs/2001.07371v1,2020-01-21
"Estimating locomotor demands during team play from broadcast-derived
  tracking data","The introduction of optical tracking data across sports has given rise to the
ability to dissect athletic performance at a level unfathomable a decade ago.
One specific area that has seen substantial benefit is sports science, as high
resolution coordinate data permits sports scientists to have to-the-second
estimates of external load metrics, such as acceleration load and high speed
running distance, traditionally used to understand the physical toll a game
takes on an athlete. Unfortunately, collecting this data requires installation
of expensive hardware and paying costly licensing fees to data providers,
restricting its availability. Algorithms have been developed that allow a
traditional broadcast feed to be converted to x-y coordinate data, making
tracking data easier to acquire, but coordinates are available for an athlete
only when that player is within the camera frame. Obviously, this leads to
inaccuracies in player load estimates, limiting the usefulness of this data for
sports scientists. In this research, we develop models that predict offscreen
load metrics and demonstrate the viability of broadcast-derived tracking data
for understanding external load in soccer.",stat.AP,stat.AP,1,Applications,Applications,Luke Bornn,"Jacob Mortensen, Luke Bornn",2,http://arxiv.org/pdf/2001.07692v1,http://arxiv.org/abs/2001.07692v1,2020-01-21
"How Fast You Can Actually Fly: A Comparative Investigation of Flight
  Airborne Time in China and the U.S","Actual airborne time (AAT) is the time between wheels-off and wheels-on of a
flight. Understanding the behavior of AAT is increasingly important given the
ever growing demand for air travel and flight delays becoming more rampant. As
no research on AAT exists, this paper performs the first empirical analysis of
AAT behavior, comparatively for the U.S. and China. The focus is on how AAT is
affected by scheduled block time (SBT), origin-destination (OD) distance, and
the possible pressure to reduce AAT from other parts of flight operations.
Multiple econometric models are developed. The estimation results show that in
both countries AAT is highly correlated with SBT and OD distance. Flights in
the U.S. are faster than in China. On the other hand, facing ground delay prior
to takeoff, a flight has limited capability to speed up. The pressure from
short turnaround time after landing to reduce AAT is immaterial. Sensitivity
analysis of AAT to flight length and aircraft utilization is further conducted.
Given the more abundant airspace, flexible routing networks, and efficient ATFM
procedures, a counterfactual that the AAT behavior in the U.S. were adopted in
China is examined. We find that by doing so significant efficiency gains could
be achieved in the Chinese air traffic system. On average, 11.8 minutes of AAT
per flight would be saved, coming from both reduction in SBT and reduction in
AAT relative to the new SBT. Systemwide fuel saving would amount to over 300
million gallons with direct airline operating cost saving of nearly $1.3
billion nationwide in 2016.",stat.AP,"62P30, stat.AP",2,Applications,Applications,Mark Hansen,"Ke Liu, Zhe Zheng, Bo Zou, Mark Hansen",4,http://arxiv.org/pdf/2001.07646v1,http://arxiv.org/abs/2001.07646v1,2020-01-21
how well can sensitivity and sojourn time be estimated,"Chronic disease progression models are governed by three main parameters:
sensitivity, preclinical intensity, and sojourn time. The estimation of these
parameters helps in optimizing screening programs and examine the improvement
in survival. Multiple approaches exist to estimate those parameters. However,
these models are based on strong underlying assumptions. The main aim of this
article is to investigate the effect of these assumptions. For this purpose, we
developed a simulator to mimic a breast cancer screening program directly
observing the exact onset and the sojourn time of the disease. We investigate
the effects of assuming the sensitivity to be constant, inter-screening
interval and misspecifying the sojourn time. Our results indicate a strong
correlation between the estimated parameters, and that the chosen sojourn
time-distribution has a strong effect on the accuracy of the estimation. These
findings shed a light on the seemingly discrepant results got by different
authors using the same data sets but different assumptions.",stat.AP,stat.AP,1,Applications,Applications,András Zempléni,"Ayman Hijazy, András Zempléni",2,http://arxiv.org/pdf/2001.07469v1,http://arxiv.org/abs/2001.07469v1,2020-01-21
