title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
Machine learning for total cloud cover prediction,"Accurate and reliable forecasting of total cloud cover (TCC) is vital for
many areas such as astronomy, energy demand and production, or agriculture.
Most meteorological centres issue ensemble forecasts of TCC, however, these
forecasts are often uncalibrated and exhibit worse forecast skill than ensemble
forecasts of other weather variables. Hence, some form of post-processing is
strongly required to improve predictive performance. As TCC observations are
usually reported on a discrete scale taking just nine different values called
oktas, statistical calibration of TCC ensemble forecasts can be considered a
classification problem with outputs given by the probabilities of the oktas.
This is a classical area where machine learning methods are applied. We
investigate the performance of post-processing using multilayer perceptron
(MLP) neural networks, gradient boosting machines (GBM) and random forest (RF)
methods. Based on the European Centre for Medium-Range Weather Forecasts global
TCC ensemble forecasts for 2002-2014 we compare these approaches with the
proportional odds logistic regression (POLR) and multiclass logistic regression
(MLR) models, as well as the raw TCC ensemble forecasts. We further assess
whether improvements in forecast skill can be obtained by incorporating
ensemble forecasts of precipitation as additional predictor. Compared to the
raw ensemble, all calibration methods result in a significant improvement in
forecast skill. RF models provide the smallest increase in predictive
performance, while MLP, POLR and GBM approaches perform best. The use of
precipitation forecast data leads to further improvements in forecast skill and
except for very short lead times the extended MLP model shows the best overall
performance.",stat.ML,"stat.ML, cs.LG, stat.AP",3,Machine Learning,"Machine Learning, Machine Learning, Applications",Sándor Baran,"Ágnes Baran, Sebastian Lerch, Mehrez El Ayari, Sándor Baran",4,http://arxiv.org/pdf/2001.05948v1,http://arxiv.org/abs/2001.05948v1,2020-01-16
"Elastic Consistency: A General Consistency Model for Distributed
  Stochastic Gradient Descent","Machine learning has made tremendous progress in recent years, with models
matching or even surpassing humans on a series of specialized tasks. One key
element behind the progress of machine learning in recent years has been the
ability to train machine learning models in large-scale distributed
shared-memory and message-passing environments. Many of these models are
trained employing variants of stochastic gradient descent (SGD) based
optimization.
  In this paper, we introduce a general consistency condition covering
communication-reduced and asynchronous distributed SGD implementations. Our
framework, called elastic consistency enables us to derive convergence bounds
for a variety of distributed SGD methods used in practice to train large-scale
machine learning models. The proposed framework de-clutters the
implementation-specific convergence analysis and provides an abstraction to
derive convergence bounds. We utilize the framework to analyze a sparsification
scheme for distributed SGD methods in an asynchronous setting for convex and
non-convex objectives. We implement the distributed SGD variant to train deep
CNN models in an asynchronous shared-memory setting. Empirical results show
that error-feedback may not necessarily help in improving the convergence of
sparsified asynchronous distributed SGD, which corroborates an insight
suggested by our convergence analysis.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Vyacheslav Kungurtsev,"Dan Alistarh, Bapi Chatterjee, Vyacheslav Kungurtsev",3,http://arxiv.org/pdf/2001.05918v1,http://arxiv.org/abs/2001.05918v1,2020-01-16
Masking schemes for universal marginalisers,"We consider the effect of structure-agnostic and structure-dependent masking
schemes when training a universal marginaliser (arXiv:1711.00695) in order to
learn conditional distributions of the form $P(x_i |\mathbf x_{\mathbf b})$,
where $x_i$ is a given random variable and $\mathbf x_{\mathbf b}$ is some
arbitrary subset of all random variables of the generative model of interest.
In other words, we mimic the self-supervised training of a denoising
autoencoder, where a dataset of unlabelled data is used as partially observed
input and the neural approximator is optimised to minimise reconstruction loss.
We focus on studying the underlying process of the partially observed
data---how good is the neural approximator at learning all conditional
distributions when the observation process at prediction time differs from the
masking process during training? We compare networks trained with different
masking schemes in terms of their predictive performance and generalisation
properties.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Saurabh Johri,"Divya Gautam, Maria Lomeli, Kostis Gourgoulias, Daniel H. Thompson, Saurabh Johri",5,http://arxiv.org/pdf/2001.05895v1,http://arxiv.org/abs/2001.05895v1,2020-01-16
A piecewise deterministic Monte Carlo method for diffusion bridges,"We introduce the use of the Zig-Zag sampler to the problem of sampling of
conditional diffusion processes (diffusion bridges). The Zig-Zag sampler is a
rejection-free sampling scheme based on a non-reversible continuous piecewise
deterministic Markov process. Similar to the L\'evy-Ciesielski construction of
a Brownian motion, we expand the diffusion path in a truncated Faber-Schauder
basis. The coefficients within the basis are sampled using a Zig-Zag sampler. A
key innovation is the use of a local version of the Zig-Zag sampler that allows
to exploit the sparse dependency structure of the coefficients of the
Faber-Schauder expansion to reduce the complexity of the algorithm. We
illustrate the performance of the proposed methods in a number of examples.
Contrary to some other Markov Chain Monte Carlo methods, our approach works
well in case of strong nonlinearity in the drift and multimodal distributions
of sample paths.",math.ST,"math.PR, math.ST, stat.TH, stat.ME",4,Statistics Theory,"Probability, Statistics Theory, Statistics Theory, Methodology",Moritz Schauer,"Joris Bierkens, Sebastiano Grazzi, Frank van der Meulen, Moritz Schauer",4,http://arxiv.org/pdf/2001.05889v1,http://arxiv.org/abs/2001.05889v1,2020-01-16
Weak Detection in the Spiked Wigner Model with General Rank,"We study the statistical decision process of detecting the presence of signal
from a 'signal+noise' type matrix model with an additive Wigner noise. We
derive the error of the likelihood ratio test, which minimizes the sum of the
Type-I and Type-II errors, under the Gaussian noise for the signal matrix with
arbitrary finite rank. We propose a hypothesis test based on the linear
spectral statistics of the data matrix, which is optimal and does not depend on
the distribution of the signal or the noise. We also introduce a test for rank
estimation that does not require the prior information on the rank of the
signal.",math.ST,"cs.LG, math.PR, stat.TH, stat.ML, math.ST, 62H15, 60B20",6,Statistics Theory,"Machine Learning, Probability, Statistics Theory, Machine Learning, Statistics Theory",Ji Oon Lee,"Ji Hyung Jung, Hye Won Chung, Ji Oon Lee",3,http://arxiv.org/pdf/2001.05676v1,http://arxiv.org/abs/2001.05676v1,2020-01-16
"A sparse-grid probabilistic scheme for approximation of the runway
  probability of electrons in fusion tokamak simulation","Runaway electrons (RE) generated during magnetic disruptions present a major
threat to the safe operation of plasma nuclear fusion reactors. A critical
aspect of understanding RE dynamics is to calculate the runaway probability,
i.e., the probability that an electron in the phase space will runaway on, or
before, a prescribed time. Such probability can be obtained by solving the
adjoint equation of the underlying Fokker-Planck equation that controls the
electron dynamics. In this effort, we present a sparse-grid probabilistic
scheme for computing the runaway probability. The key ingredient of our
approach is to represent the solution of the adjoint equation as a conditional
expectation, such that discretizing the differential operator reduces to the
approximation of a set of integrals. Adaptive sparse grid interpolation is
utilized to approximate the map from the phase space to the runaway
probability. The main novelties of this effort are the integration of the
sparse-grid method into the probabilistic numerical scheme for computing escape
probability, as well as the demonstration in computing RE probabilities. Two
numerical examples are given to illustrate that the proposed method can achieve
$\mathcal{O}(\Delta t)$ convergence, as well as the adaptive refinement
strategy can effectively handle the sharp transition layer between the runaway
and non-runaway regions.",physics.comp-ph,"physics.comp-ph, physics.plasm-ph",2,Computational Physics,"Computational Physics, Plasma Physics",Matthew Beidler,"Minglei Yang, Guannan Zhang, Diego del-Castillo-Negrete, Miroslav Stoyanov, Matthew Beidler",5,http://arxiv.org/pdf/2001.05800v1,http://arxiv.org/abs/2001.05800v1,2020-01-16
"On Solving Groundwater Flow and Transport Models with Algebraic
  Multigrid Preconditioning","Sparse iterative solvers preconditioned with the algebraic multigrid has been
devised as an optimal technology to speed up the response of large linear
systems. In this work, this technique was introduced into the framework of the
dual delineation approach. This involves a single groundwater flow solution and
a scalar advective transport solution with different right-hand sides. The
method was compared with traditional preconditioned iterative methods and a
direct sparse solver on several two- and three-dimensional benchmarks spanning
homogeneous and heterogeneous formations. The algebraic multigrid
preconditioning enabled speedups lying between one and two orders of magnitude
for the groundwater flow problems. However, the sparse direct solver was the
fastest for the pure advective transport processes such as the forward travel
time simulations. This leads to conclude that the best sparse solver for the
general advection-dispersion transport equation is P\'eclet number dependent.
When equipped with the best solvers, the dual delineation technique was run on
a took only a few seconds to solve multi-million grid cell problems paving the
way for comprehensive sensitivity analysis. The paper gives practical hints on
the strategies and conditions under which the algebraic multigrid
preconditioning for nonlinear and/or transient problems would remain
competitive.",physics.geo-ph,"physics.geo-ph, math.NA, cs.NA, physics.comp-ph",4,Geophysics,"Geophysics, Numerical Analysis, Numerical Analysis, Computational Physics",A. Larabi,"M. A. Sbai, A. Larabi",2,http://arxiv.org/pdf/2001.05798v1,http://arxiv.org/abs/2001.05798v1,2020-01-16
"A Perspective on Regression and Bayesian Approaches for System
  Identification of Pattern Formation Dynamics","We present two approaches to system identification, i.e. the identification
of partial differential equations (PDEs) from measurement data. The first is a
regression-based Variational System Identification procedure that is
advantageous in not requiring repeated forward model solves and has good
scalability to large number of differential operators. However it has strict
data type requirements needing the ability to directly represent the operators
through the available data. The second is a Bayesian inference framework highly
valuable for providing uncertainty quantification, and flexible for
accommodating sparse and noisy data that may also be indirect quantities of
interest. However, it also requires repeated forward solutions of the PDE
models which is expensive and hinders scalability. We provide illustrations of
results on a model problem for pattern formation dynamics, and discuss merits
of the presented methods.",physics.comp-ph,physics.comp-ph,1,Computational Physics,Computational Physics,Xun Huan,"Zhenlin Wang, Bowei Wu, Krishna Garikipati, Xun Huan",4,http://arxiv.org/pdf/2001.05646v1,http://arxiv.org/abs/2001.05646v1,2020-01-16
"The Widely Linear Complex Ornstein-Uhlenbeck Process with Application to
  Polar Motion","Complex-valued and widely linear modelling of time series signals are
widespread and found in many applications. However, existing models and
analysis techniques are usually restricted to signals observed in discrete
time. In this paper we introduce a widely linear version of the complex
Ornstein-Uhlenbeck (OU) process. This is a continuous-time process which
generalises the standard complex-valued OU process such that signals generated
from the process contain elliptical oscillations, as opposed to circular
oscillations, when viewed in the complex plane. We determine properties of the
widely linear complex OU process, including the conditions for stationarity,
and the geometrical structure of the elliptical oscillations. We derive the
analytical form of the power spectral density function, which then provides an
efficient procedure for parameter inference using the Whittle likelihood. We
apply the process to measure periodic and elliptical properties of Earth's
polar motion, including that of the Chandler wobble, for which the standard
complex OU process was originally proposed.",stat.ME,"astro-ph.EP, physics.data-an, stat.AP, stat.ME, eess.SP",5,Methodology,"Earth and Planetary Astrophysics, Data Analysis, Statistics and Probability, Applications, Methodology, Signal Processing",Hanna M. Sykulska-Lawrence,"Adam M. Sykulski, Sofia C. Olhede, Hanna M. Sykulska-Lawrence",3,http://arxiv.org/pdf/2001.05965v1,http://arxiv.org/abs/2001.05965v1,2020-01-16
"Deep ICE: A Deep learning approach for MRI Intracranial Cavity
  Extraction","Automatic methods for measuring normalized regional brain volumes from MRI
data are a key tool to help in the objective diagnostic and follow-up of many
neurological diseases. To estimate such regional brain volumes, the
intracranial cavity volume is commonly used for normalization. In this paper,
we present an accurate and efficient approach to automatically segment the
intracranial cavity using a volumetric 3D convolutional neural network and a
new 3D patch extraction strategy specially adapted to deal with the traditional
low number of training cases available in supervised segmentation and the
memory limitations of modern GPUs. The proposed method is compared with recent
state-of-the-art methods and the results show an excellent accuracy and
improved performance in terms of computational burden.",q-bio.QM,"q-bio.QM, eess.IV",2,Quantitative Methods,"Quantitative Methods, Image and Video Processing",Pierrick Coupé,"José V. Manjón, Jose E. Romero, Roberto Vivo-Hernando, Gregorio Rubio-Navarro, María De la Iglesia-Vaya, Fernando Aparici-Robles, Pierrick Coupé",7,http://arxiv.org/pdf/2001.05720v1,http://arxiv.org/abs/2001.05720v1,2020-01-16
"Flow Rate Estimation From Probe Vehicle Data And Sample Size
  Requirements","The interest to use probe vehicles for traffic monitoring is growing. This
paper is focused on the estimation of flow rate from probe vehicle data and the
evaluation of sample size requirements. Three cases are considered depending on
the available information on the percentage of probes p and the flow rate
\lambda: i) p is known but \lambda is unknown ii) \lambda is known but p is
unknown, and iii) both parameters are not known. Estimation methods for all
three cases are presented along with the reliability of these estimates. For
the first two cases, count data provide sufficient information to estimate the
unknown parameters p and \lambda individually when the other one is known. For
these two cases, simple analytical expressions are derived to analyze the
accuracy and sample size requirements. However, when both parameters are
unknown then additional information beyond count data is required. The position
of probe vehicles in a queue at signalized intersections is used as additional
information in that case. The results show for how long data need to be
collected to estimate the parameters at acceptable confidence levels.",stat.AP,stat.AP,1,Applications,Applications,Gurcan Comert,"Mecit Cetin, Gurcan Comert",2,http://arxiv.org/pdf/2001.05904v1,http://arxiv.org/abs/2001.05904v1,2020-01-16
"Analysis of Queue Length Prediction from Probe Vehicles Problem with
  Bunch Arrival Headways","This paper discusses the real-time prediction of queue lengths from probe
vehicles for the Bunch arrival headways at an isolated intersection for
undersaturated conditions. The paper incorporates the bunching effect of the
traffic into the evaluation of the accuracy of the predictions as a function of
proportion of probe vehicles to entire vehicle population. Formulations are
presented for predicting the expected queue length and its variance based on
Negative Exponential and Bunched Exponential vehicle headways. Numerical
results for both vehicle headway types are documented to show how prediction
errors behave by the volume to capacity ratio and probe proportions. It is
found that the Poisson arrivals generate conservative confidence intervals and
demand higher probe proportions compared to Bunched Exponential headways at the
same arrival rate and probe proportion.",stat.AP,"cs.SY, stat.AP, eess.SY",3,Applications,"Systems and Control, Applications",Stacey Franklin Jones,"Gurcan Comert, Stacey Franklin Jones",2,http://arxiv.org/pdf/2001.05885v1,http://arxiv.org/abs/2001.05885v1,2020-01-16
"Nonparametric methods for detecting change in Multitemporal SAR/PolSAR
  Satellite Data","We employ nonparametric statistical procedures to analyse multitemporal
SAR/PolSAR satellite images. The aim is two-fold. We seek parsimony in data
representation as well as efficient change detection. For these, wavelets and
geostatistical analyses are applied to the images (Morettin et al., 2017;
Krainski et al., 2018). Following this representation, the dimension of the
underlying generating process is estimated (Fonseca and Pinheiro, 2019), and a
set of multivariate characteristics is extracted. Change-points are then
detected via wavelets (Montoril et al., 2019).",stat.AP,"62G07, 62M10, stat.AP, G.3; I.4.9",3,Applications,Applications,Aluísio Pinheiro,"Rodney Fonseca, Guilherme Ludwig, Michel Montoril, Aluísio Pinheiro",4,http://arxiv.org/pdf/2001.05764v1,http://arxiv.org/abs/2001.05764v1,2020-01-16
"Estimating and comparing adverse event probabilities in the presence of
  varying follow-up times and competing events","Safety analyses in terms of adverse events (AEs) are an important aspect of
benefit-risk assessments of therapies. Compared to efficacy analyses AE
analyses are often rather simplistic. The probability of an AE of a specific
type is typically estimated by the incidence proportion, sometimes the
incidence density or the Kaplan-Meier estimator are proposed. But these
analyses either do not account for censoring, rely on a too restrictive
parametric model, or ignore competing events. With the non-parametric
Aalen-Johansen estimator as the gold-standard, these potential sources of bias
are investigated in a data example from oncology and in simulations, both in
the one-sample and in the two-sample case. As the estimators may have large
variances at the end of follow-up, the estimators are not only compared at the
maximal event time but also at two quantiles of the observed times. To date,
consequences for safety comparisons have hardly been investigated in the
literature. The impact of using different estimators for group comparisons is
unclear, as, for example, the ratio of two both underestimating or
overestimating estimators may or may not be comparable to the ratio of the
gold-standard estimator. Therefore, the ratio of the AE probabilities is also
calculated based on different approaches. By simulations investigating constant
and non-constant hazards, different censoring mechanisms and event frequencies,
we show that ignoring competing events is more of a problem than falsely
assuming constant hazards by use of the incidence density and that the choice
of the AE probability estimator is crucial for group comparisons.",stat.AP,stat.AP,1,Applications,Applications,Jan Beyersmann,"Regina Stegherr, Claudia Schmoor, Michael Lübbert, Tim Friede, Jan Beyersmann",5,http://arxiv.org/pdf/2001.05709v1,http://arxiv.org/abs/2001.05709v1,2020-01-16
"A Support Detection and Root Finding Approach for Learning
  High-dimensional Generalized Linear Models","Feature selection is important for modeling high-dimensional data, where the
number of variables can be much larger than the sample size. In this paper, we
develop a support detection and root finding procedure to learn the high
dimensional sparse generalized linear models and denote this method by GSDAR.
Based on the KKT condition for $\ell_0$-penalized maximum likelihood
estimations, GSDAR generates a sequence of estimators iteratively.
  Under some restricted invertibility conditions on the maximum likelihood
function and sparsity assumption on the target coefficients, the errors of the
proposed estimate decays exponentially to the optimal order. Moreover, the
oracle estimator can be recovered if the target signal is stronger than the
detectable level.
  We conduct simulations and real data analysis to illustrate the advantages of
our proposed method over several existing methods, including Lasso and MCP.",stat.ML,"stat.ML, cs.LG, stat.CO",3,Machine Learning,"Machine Learning, Machine Learning, Computation",Xiliang Lu,"Jian Huang, Yuling Jiao, Lican Kang, Jin Liu, Yanyan Liu, Xiliang Lu",6,http://arxiv.org/pdf/2001.05819v1,http://arxiv.org/abs/2001.05819v1,2020-01-16
Multiscale stick-breaking mixture models,"We introduce a family of multiscale stick-breaking mixture models for
Bayesian nonparametric density estimation. The Bayesian nonparametric
literature is dominated by single scale methods, exception made for P\`olya
trees and allied approaches. Our proposal is based on a mixture specification
exploiting an infinitely-deep binary tree of random weights that grows
according to a multiscale generalization of a large class of stick-breaking
processes; this multiscale stick-breaking is paired with specific stochastic
processes generating sequences of parameters that induce stochastically ordered
kernel functions. Properties of this family of multiscale stick-breaking
mixtures are described. Focusing on a Gaussian specification, a Markov Chain
Montecarlo algorithm for posterior computation is introduced. The performance
of the method is illustrated analyzing both synthetic and real data sets. The
method is well-suited for data living in $\mathbb{R}$ and is able to detect
densities with varying degree of smoothness and local features.",stat.ME,"stat.CO, stat.ME",2,Methodology,"Computation, Methodology",Antonio Canale,"Marco Stefanucci, Antonio Canale",2,http://arxiv.org/pdf/2001.05729v1,http://arxiv.org/abs/2001.05729v1,2020-01-16
"Sequential Selection for Accelerated Life Testing via Approximate
  Bayesian Inference","Accelerated life testing (ALT) is typically used to assess the reliability of
material's lifetime under desired stress levels. Recent advances in material
engineering have made a variety of material alternatives readily available. To
identify the most reliable material setting with efficient experimental design,
a sequential test planning strategy is preferred. To guarantee a tractable
statistical mechanism for information collection and update, we develop
explicit model parameter update formulas via approximate Bayesian inference.
Theories show that our explicit update formulas give consistent parameter
estimates. Simulation study and a case study show that the proposed sequential
selection approach can significantly improve the probability of identifying the
material alternative with best reliability performance over other design
approaches.",stat.ME,stat.ME,1,Methodology,Methodology,Wenjun Cai,"Ye Chen, Qiong Zhang, Mingyang Li, Wenjun Cai",4,http://arxiv.org/pdf/2001.05602v1,http://arxiv.org/abs/2001.05602v1,2020-01-16
Quantified limits of the nuclear landscape,"The chart of the nuclides is limited by particle drip lines beyond which
nuclear stability to proton or neutron emission is lost. Predicting the range
of particle-bound isotopes poses an appreciable challenge for nuclear theory as
it involves extreme extrapolations of nuclear masses beyond the regions where
experimental information is available. Still, quantified extrapolations are
crucial for a variety of applications, including the modeling of stellar
nucleosynthesis. We use microscopic nuclear mass models and Bayesian
methodology to provide quantified predictions of proton and neutron separation
energies as well as Bayesian probabilities of existence throughout the nuclear
landscape all the way to the particle drip lines. We apply nuclear density
functional theory with several energy density functionals. To account for
uncertainties, Bayesian Gaussian processes are trained on the separation-energy
residuals for each individual model, and the resulting predictions are combined
via Bayesian model averaging. This framework allows to account for systematic
and statistical uncertainties and propagate them to extrapolative predictions.
We characterize the drip-line regions where the probability that the nucleus is
particle-bound decreases from $1$ to $0$. In these regions, we provide
quantified predictions for one- and two-nucleon separation energies. According
to our Bayesian model averaging analysis, 7759 nuclei with $Z\leq 119$ have a
probability of existence $\geq 0.5$. The extrapolations obtained in this study
will be put through stringent tests when new experimental information on exotic
nuclei becomes available. In this respect, the quantified landscape of nuclear
existence obtained in this study should be viewed as a dynamical prediction
that will be fine-tuned when new experimental information and improved global
mass models become available.",nucl-th,"stat.ML, nucl-th, nucl-ex, 62F15, 62P35, 60G15",4,Nuclear Theory,"Machine Learning, Nuclear Theory, Nuclear Experiment",Oleg B. Tarasov,"Léo Neufcourt, Yuchen Cao, Samuel A. Giuliani, Witold Nazarewicz, Erik Olsen, Oleg B. Tarasov",6,http://arxiv.org/pdf/2001.05924v1,http://arxiv.org/abs/2001.05924v1,2020-01-16
