title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
Model Inversion Networks for Model-Based Optimization,"In this work, we aim to solve data-driven optimization problems, where the
goal is to find an input that maximizes an unknown score function given access
to a dataset of inputs with corresponding scores. When the inputs are
high-dimensional and valid inputs constitute a small subset of this space
(e.g., valid protein sequences or valid natural images), such model-based
optimization problems become exceptionally difficult, since the optimizer must
avoid out-of-distribution and invalid inputs. We propose to address such
problem with model inversion networks (MINs), which learn an inverse mapping
from scores to inputs. MINs can scale to high-dimensional input spaces and
leverage offline logged data for both contextual and non-contextual
optimization problems. MINs can also handle both purely offline data sources
and active data collection. We evaluate MINs on tasks from the Bayesian
optimization literature, high-dimensional model-based optimization problems
over images and protein designs, and contextual bandit optimization from logged
data.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Sergey Levine,"Aviral Kumar, Sergey Levine",2,http://arxiv.org/pdf/1912.13464v1,http://arxiv.org/abs/1912.13464v1,2019-12-31
"Some compact notations for concentration inequalities and user-friendly
  results","This paper presents compact notations for concentration inequalities and
convenient results to streamline probabilistic analysis. The new expressions
describe the typical sizes and tails of random variables, allowing for simple
operations without heavy use of inessential constants. They bridge classical
asymptotic notations and modern non-asymptotic tail bounds together. Examples
of different kinds demonstrate their efficacy.",math.ST,"math.ST, cs.IT, stat.TH, cs.LG, 62-00, math.PR, stat.ML, math.IT",8,Statistics Theory,"Statistics Theory, Information Theory, Statistics Theory, Machine Learning, Probability, Machine Learning, Information Theory",Kaizheng Wang,Kaizheng Wang,1,http://arxiv.org/pdf/1912.13463v1,http://arxiv.org/abs/1912.13463v1,2019-12-31
Robust Aggregation for Federated Learning,"We present a robust aggregation approach to make federated learning robust to
settings when a fraction of the devices may be sending corrupted updates to the
server. The proposed approach relies on a robust secure aggregation oracle
based on the geometric median, which returns a robust aggregate using a
constant number of calls to a regular non-robust secure average oracle. The
robust aggregation oracle is privacy-preserving, similar to the secure average
oracle it builds upon. We provide experimental results of the proposed approach
with linear models and deep networks for two tasks in computer vision and
natural language processing. The robust aggregation approach is agnostic to the
level of corruption; it outperforms the classical aggregation approach in terms
of robustness when the level of corruption is high, while being competitive in
the regime of low corruption.",stat.ML,"stat.ML, cs.LG, cs.CR",3,Machine Learning,"Machine Learning, Machine Learning, Cryptography and Security",Zaid Harchaoui,"Krishna Pillutla, Sham M. Kakade, Zaid Harchaoui",3,http://arxiv.org/pdf/1912.13445v1,http://arxiv.org/abs/1912.13445v1,2019-12-31
Approximate Inference for Fully Bayesian Gaussian Process Regression,"Learning in Gaussian Process models occurs through the adaptation of
hyperparameters of the mean and the covariance function. The classical approach
entails maximizing the marginal likelihood yielding fixed point estimates (an
approach called \textit{Type II maximum likelihood} or ML-II). An alternative
learning procedure is to infer the posterior over hyperparameters in a
hierarchical specification of GPs we call \textit{Fully Bayesian Gaussian
Process Regression} (GPR). This work considers two approximation schemes for
the intractable hyperparameter posterior: 1) Hamiltonian Monte Carlo (HMC)
yielding a sampling-based approximation and 2) Variational Inference (VI) where
the posterior over hyperparameters is approximated by a factorized Gaussian
(mean-field) or a full-rank Gaussian accounting for correlations between
hyperparameters. We analyze the predictive performance for fully Bayesian GPR
on a range of benchmark data sets.",stat.ML,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Carl Edward Rasmussen,"Vidhi Lalchand, Carl Edward Rasmussen",2,http://arxiv.org/pdf/1912.13440v1,http://arxiv.org/abs/1912.13440v1,2019-12-31
"Asymptotic Risk of Least Squares Minimum Norm Estimator under the Spike
  Covariance Model","One of the recent approaches to explain good performance of neural networks
has focused on their ability to fit training data perfectly (interpolate)
without overfitting. It has been shown that this is not unique to neural nets,
and that it happens with simpler models such as kernel regression, too Belkin
et al. (2018b); Tengyuan Liang (2018). Consequently, there has been quite a few
works that give conditions for low risk or optimality of interpolating models,
see for example Belkin et al. (2018a, 2019b). One of the simpler models where
interpolation has been studied recently is least squares solution for linear
regression. In this case, interpolation is only guaranteed to happen in high
dimensional setting where the number of parameters exceeds number of samples;
therefore, least squares solution is not necessarily unique. However, minimum
norm solution is unique, can be written in closed form, and gradient descent
starting at the origin converges to it (Hastie et al., 2019). This has, at
least partially, motivated several works that study risk of minimum norm least
squares estimator for linear regression. Continuing in a similar vein, we study
the asymptotic risk of minimum norm least squares estimator when number of
parameters $d$ depends on $n$, and $\frac{d}{n} \rightarrow \infty$. In this
high dimensional setting, to make inference feasible, it is usually assumed
that true parameters or data have some underlying low dimensional structure
such as sparsity, or vanishing eigenvalues of population covariance matrix.
Here, we restrict ourselves to spike covariance matrices, where a fixed finite
number of eigenvalues grow with $n$ and are much larger than the rest of the
eigenvalues, which are (asymptotically) in the same order. We show that in this
setting the risk can vanish.",stat.ML,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Zacharie Naulet,"Yasaman Mahdaviyeh, Zacharie Naulet",2,http://arxiv.org/pdf/1912.13421v1,http://arxiv.org/abs/1912.13421v1,2019-12-31
On the Role of Weight Sharing During Deep Option Learning,"The options framework is a popular approach for building temporally extended
actions in reinforcement learning. In particular, the option-critic
architecture provides general purpose policy gradient theorems for learning
actions from scratch that are extended in time. However, past work makes the
key assumption that each of the components of option-critic has independent
parameters. In this work we note that while this key assumption of the policy
gradient theorems of option-critic holds in the tabular case, it is always
violated in practice for the deep function approximation setting. We thus
reconsider this assumption and consider more general extensions of
option-critic and hierarchical option-critic training that optimize for the
full architecture with each update. It turns out that not assuming parameter
independence challenges a belief in prior work that training the policy over
options can be disentangled from the dynamics of the underlying options. In
fact, learning can be sped up by focusing the policy over options on states
where options are actually likely to terminate. We put our new algorithms to
the test in application to sample efficient learning of Atari games, and
demonstrate significantly improved stability and faster convergence when
learning long options.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Gerald Tesauro,"Matthew Riemer, Ignacio Cases, Clemens Rosenbaum, Miao Liu, Gerald Tesauro",5,http://arxiv.org/pdf/1912.13408v1,http://arxiv.org/abs/1912.13408v1,2019-12-31
A Dynamic Sampling Adaptive-SGD Method for Machine Learning,"We propose a stochastic optimization method for minimizing loss functions,
which can be expressed as an expected value, that adaptively controls the batch
size used in the computation of gradient approximations and the step size used
to move along such directions, eliminating the need for the user to tune the
learning rate. The proposed method exploits local curvature information and
ensures that search directions are descent directions with high probability
using an acute-angle test. The method is proved to have, under reasonable
assumptions, a global linear rate of convergence on self-concordant functions
with high probability. Numerical experiments show that this method is able to
choose the best learning rates and compares favorably to fine-tuned SGD for
training logistic regression and Deep Neural Networks (DNNs). We also propose
an adaptive version of ADAM that eliminates the need to tune the base learning
rate and compares favorably to fine-tuned ADAM for training DNNs.",cs.LG,"stat.ML, math.OC, I.2.6, cs.LG",4,Machine Learning,"Machine Learning, Optimization and Control, Machine Learning",Donald Goldfarb,"Achraf Bahamou, Donald Goldfarb",2,http://arxiv.org/pdf/1912.13357v1,http://arxiv.org/abs/1912.13357v1,2019-12-31
Essential Sentences for Navigating Stack Overflow Answers,"Stack Overflow (SO) has become an essential resource for software
development. Despite its success and prevalence, navigating SO remains a
challenge. Ideally, SO users could benefit from highlighted navigational cues
that help them decide if an answer is relevant to their task and context. Such
navigational cues could be in the form of essential sentences that help the
searcher decide whether they want to read the answer or skip over it. In this
paper, we compare four potential approaches for identifying essential
sentences. We adopt two existing approaches and develop two new approaches
based on the idea that contextual information in a sentence (e.g., ""if using
windows"") could help identify essential sentences. We compare the four
techniques using a survey of 43 participants. Our participants indicate that it
is not always easy to figure out what the best solution for their specific
problem is, given the options, and that they would indeed like to easily spot
contextual information that may narrow down the search. Our quantitative
comparison of the techniques shows that there is no single technique sufficient
for identifying essential sentences that can serve as navigational cues, while
our qualitative analysis shows that participants valued explanations and
specific conditions, and did not value filler sentences or speculations. Our
work sheds light on the importance of navigational cues, and our findings can
be used to guide future research to find the best combination of techniques to
identify such cues.",cs.SE,"cs.IR, cs.CL, cs.SE",3,Software Engineering,"Information Retrieval, Computation and Language, Software Engineering",Christoph Treude,"Sarah Nadi, Christoph Treude",2,http://arxiv.org/pdf/1912.13455v1,http://arxiv.org/abs/1912.13455v1,2019-12-31
Building Confidence in Scientific Computing Software Via Assurance Cases,"Assurance cases provide an organized and explicit argument for correctness.
They can dramatically improve the certification of Scientific Computing
Software (SCS). Assurance cases have already been effectively used for safety
cases for real time systems. Their advantages for SCS include engaging domain
experts, producing only necessary documentation, and providing evidence that
can be verified/replicated. This paper illustrates assurance cases for SCS
through the correctness case for 3dfim+, an existing Medical Imaging
Application (MIA) for analyzing activity in the brain. This example was partly
chosen because of recent concerns about the validity of fMRI (Functional
Magnetic Resonance Imaging) studies. The example justifies the value of
assurance cases for SCS, since the existing documentation is shown to have
ambiguities and omissions, such as an incompletely defined ranking function and
missing details on the coordinate system. A serious concern for 3dfim+ is
identified: running the software does not produce any warning about the
necessity of using data that matches the parametric statistical model employed
for the correlation calculations. Raising the bar for SCS in general, and MIA
in particular, is both feasible and necessary - when software impacts safety,
an assurance case methodology (or an equivalently rigorous confidence building
methodology) should be employed.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Alan Wassyng,"Spencer Smith, Mojdeh Sayari Nejad, Alan Wassyng",3,http://arxiv.org/pdf/1912.13308v1,http://arxiv.org/abs/1912.13308v1,2019-12-31
True and false discoveries with e-values,"We discuss controlling the number of false discoveries using e-values instead
of p-values. Using e-values simplifies the known algorithms radically.",math.ST,"math.ST, 62F03, 62G10 (Primary) 62A01 (Secondary), stat.TH",3,Statistics Theory,"Statistics Theory, Statistics Theory",Ruodu Wang,"Vladimir Vovk, Ruodu Wang",2,http://arxiv.org/pdf/1912.13292v1,http://arxiv.org/abs/1912.13292v1,2019-12-31
"Bayesian Generalization Error of Poisson Mixture and Simplex Vandermonde
  Matrix Type Singularity","A Poisson mixture is one of the practically important models in computer
science, biology, and sociology. However, the theoretical property has not been
studied because the posterior distribution can not be approximated by any
normal distribution. Such a model is called singular and it is known that Real
Log Canonical Threshold (RLCT) is equal to the coefficient of the
asymptotically main term of the Bayesian generalization error. In this paper,
we derive RLCT of a simplex Vandermonde matrix type singularity which is equal
to that of a Poisson mixture in general cases.",math.ST,"math.ST, 62F15, stat.TH",3,Statistics Theory,"Statistics Theory, Statistics Theory",Sumio Watanabe,"Kenichiro Sato, Sumio Watanabe",2,http://arxiv.org/pdf/1912.13289v1,http://arxiv.org/abs/1912.13289v1,2019-12-31
On Testing for Biases in Peer Review,"We consider the issue of biases in scholarly research, specifically, in peer
review. There is a long standing debate on whether exposing author identities
to reviewers induces biases against certain groups, and our focus is on
designing tests to detect the presence of such biases. Our starting point is a
remarkable recent work by Tomkins, Zhang and Heavlin which conducted a
controlled, large-scale experiment to investigate existence of biases in the
peer reviewing of the WSDM conference. We present two sets of results in this
paper. The first set of results is negative, and pertains to the statistical
tests and the experimental setup used in the work of Tomkins et al. We show
that the test employed therein does not guarantee control over false alarm
probability and under correlations between relevant variables coupled with any
of the following conditions, with high probability, can declare a presence of
bias when it is in fact absent: (a) measurement error, (b) model mismatch, (c)
reviewer calibration. Moreover, we show that the setup of their experiment may
itself inflate false alarm probability if (d) bidding is performed in non-blind
manner or (e) popular reviewer assignment procedure is employed. Our second set
of results is positive and is built around a novel approach to testing for
biases that we propose. We present a general framework for testing for biases
in (single vs. double blind) peer review. We then design hypothesis tests that
under minimal assumptions guarantee control over false alarm probability and
non-trivial power even under conditions (a)--(c) as well as propose an
alternative experimental setup which mitigates issues (d) and (e). Finally, we
show that no statistical test can improve over the non-parametric tests we
consider in terms of the assumptions required to control for the false alarm
probability.",stat.ME,"stat.ME, math.ST, stat.AP, stat.TH",4,Methodology,"Methodology, Statistics Theory, Applications, Statistics Theory",Aarti Singh,"Ivan Stelmakh, Nihar B. Shah, Aarti Singh",3,http://arxiv.org/pdf/1912.13188v1,http://arxiv.org/abs/1912.13188v1,2019-12-31
Model-free Bootstrap for a General Class of Stationary Time Series,"A model-free bootstrap procedure for a general class of stationary time
series is introduced. The theoretical framework is established, showing
asymptotic validity of bootstrap confidence intervals for many statistics of
interest. In addition, asymptotic validity of one-step ahead bootstrap
prediction intervals is also demonstrated. Finite-sample experiments are
conducted to empirically confirm the performance of the new method, and to
compare with
  popular methods such as the block bootstrap and the autoregressive (AR)-sieve
bootstrap.",math.ST,"math.ST, stat.TH",2,Statistics Theory,"Statistics Theory, Statistics Theory",Dimitris N. Politis,"Yiren Wang, Dimitris N. Politis",2,http://arxiv.org/pdf/1912.13185v1,http://arxiv.org/abs/1912.13185v1,2019-12-31
Machine Learning the Effective Hamiltonian in High Entropy Alloys,"The development of machine learning sheds new light on the problem of
statistical thermodynamics in multicomponent alloys. However, a data-driven
approach to construct the effective Hamiltonian requires sufficiently large
data sets, which is expensive to calculate with conventional density functional
theory (DFT). To solve this problem, we propose to use the atomic local energy
as the target variable, and harness the power of the linear-scaling DFT to
accelerate the data generating process. Using the large amounts of DFT data
sets, various complex models are devised and applied to learn the effective
Hamiltonians of a range of refractory high entropy alloys (HEAs). The testing
$R^2$ scores of the effective pair interaction model are higher than 0.99,
demonstrating that the pair interactions within the 6-th coordination shell
provide an excellent description of the atomic local energies for all the four
HEAs. This model is further improved by including nonlinear and multi-site
interactions. In particular, the deep neural networks (DNNs) built directly in
the local configuration space (therefore no hand-crafted features) are employed
to model the effective Hamiltonian. The results demonstrate that neural
networks are promising for the modeling of effective Hamiltonian due to its
excellent representation power.",cond-mat.mtrl-sci,"cond-mat.mtrl-sci, physics.comp-ph",2,Materials Science,"Materials Science, Computational Physics",Yang Wang,"Xianglin Liu, Jiaxin Zhang, Markus Eisenbach, Yang Wang",4,http://arxiv.org/pdf/1912.13460v1,http://arxiv.org/abs/1912.13460v1,2019-12-31
Machine-Learning X-ray Absorption Spectra to Quantitative Accuracy,"The advent of massive data repositories has propelled machine learning
techniques to the front lines of many scientific fields, and exploring new
frontiers by leveraging the predictive power of machine learning will greatly
accelerate big data-assisted discovery. In this work, we show that graph-based
neural networks can be used to predict the near edge x-ray absorption structure
spectra of molecules with exceptional accuracy. The predicted spectra reproduce
nearly all the prominent peaks, with 90% of the predicted peak locations within
1 eV of the ground truth. Our study demonstrates that machine learning models
can achieve practically the same accuracy as first-principles calculations in
predicting complex physical quantities, such as spectral functions, but at a
fraction of the cost.",cond-mat.mtrl-sci,"cond-mat.mtrl-sci, physics.comp-ph",2,Materials Science,"Materials Science, Computational Physics",Shinjae Yoo,"Matthew R. Carbone, Mehmet Topsakal, Deyu Lu, Shinjae Yoo",4,http://arxiv.org/pdf/1912.13428v1,http://arxiv.org/abs/1912.13428v1,2019-12-31
ELSI -- An Open Infrastructure for Electronic Structure Solvers,"Routine applications of electronic structure theory to molecules and periodic
systems need to compute the electron density from given Hamiltonian and, in
case of non-orthogonal basis sets, overlap matrices. System sizes can range
from few to thousands or, in some examples, millions of atoms. Different
discretization schemes (basis sets) and different system geometries (finite
non-periodic vs. infinite periodic boundary conditions) yield matrices with
different structures. The ELectronic Structure Infrastructure (ELSI) project
provides an open-source software interface to facilitate the implementation and
optimal use of high-performance solver libraries covering cubic scaling
eigensolvers, linear scaling density-matrix-based algorithms, and other reduced
scaling methods in between. In this paper, we present recent improvements and
developments inside ELSI, mainly covering (1) new solvers connected to the
interface, (2) matrix layout and communication adapted for parallel
calculations of periodic and/or spin-polarized systems, (3) routines for
density matrix extrapolation in geometry optimization and molecular dynamics
calculations, and (4) general utilities such as parallel matrix I/O and JSON
output. The ELSI interface has been integrated into four electronic structure
code projects (DFTB+, DGDFT, FHI-aims, SIESTA), allowing us to rigorously
benchmark the performance of the solvers on an equal footing. Based on results
of a systematic set of large-scale benchmarks performed with Kohn-Sham
density-functional theory and density-functional tight-binding theory, we
identify factors that strongly affect the efficiency of the solvers, and
propose a decision layer that assists with the solver selection process.
Finally, we describe a reverse communication interface encoding matrix-free
iterative solver strategies that are amenable, e.g., for use with planewave
basis sets.",physics.comp-ph,"cond-mat.mtrl-sci, physics.comp-ph",2,Computational Physics,"Materials Science, Computational Physics",Volker Blum,"Victor Wen-zhe Yu, Carmen Campos, William Dawson, Alberto García, Ville Havu, Ben Hourahine, William P Huhn, Mathias Jacquelin, Weile Jia, Murat Keçeli, Raul Laasner, Yingzhou Li, Lin Lin, Jianfeng Lu, Jonathan Moussa, Jose E Roman, Álvaro Vázquez-Mayagoitia, Chao Yang, Volker Blum",19,http://arxiv.org/pdf/1912.13403v1,http://arxiv.org/abs/1912.13403v1,2019-12-31
Koopmans Meets Bethe-Salpeter: Excitonic Optical Spectra without GW,"The Bethe-Salpeter Equation (BSE) can be applied to compute from
first-principles optical spectra that include the effects of screened
electron-hole interactions. As input, BSE calculations require single-particle
states, quasiparticle energy levels and the screened Coulomb interaction, which
are typically obtained with many-body perturbation theory, whose cost limits
the scope of possible applications. This work tries to address this practical
limitation, instead deriving spectral energies from Koopmans-compliant
functionals and introducing a new methodology for handling the screened Coulomb
interaction. The explicit calculation of the $W$ matrix is bypassed via a
direct minimization scheme applied on top of a maximally localised Wannier
function basis. We validate and benchmark this approach by computing the
low-lying excited states of the molecules in Thiel's set, and the optical
absorption spectrum of a $\text{C}_{60}$ fullerene. The results show the same
trends as quantum chemical methods and are in excellent agreement with previous
simulations carried out at the TD-DFT or $G_{0}W_{0}$-\text{BSE} level.
Conveniently, the new framework reduces the parameter space controlling the
accuracy of the calculation, thereby simplifying the simulation of
charge-neutral excitations, offering the potential to expand the applicability
of first-principles spectroscopies to larger systems of applied interest.",cond-mat.mtrl-sci,"cond-mat.mtrl-sci, physics.comp-ph",2,Materials Science,"Materials Science, Computational Physics",Paolo Umari,"Joshua Elliott, Nicola Colonna, Margherita Marsili, Nicola Marzari, Paolo Umari",5,http://arxiv.org/pdf/1912.13350v1,http://arxiv.org/abs/1912.13350v1,2019-12-31
Quantum annealing approach to Ionic Diffusion in Solid,"We developed a framework to evaluate a key quantity to describe the ionic
diffusion in solids, the correlation factor, for which we can apply the quantum
annealing computation to get rid of the current limitation for the evaluation
being possible only for the simple models far from the practical diffusion
paths. Though the current ${\it ab initio}$ technique can provide the
quantitative information about the diffusion paths network, the difficulty to
evaluate the coefficient has hampered to connect such microscopic ${\it ab
initio}$ works with macroscopic quantities like diffusion coefficients. By
applying the framework, we can evaluate how the diffusion coefficients are
controlled by temperatures, pressures, atomic substitutions ${\it etc.}$ when
coupled with ${\it ab initio}$ technique. We formulated the problem in terms of
the mapping into a quantum spin systems described by the Ising Hamiltonian.
Calibrating verifications to get a value of the coefficient already known for a
simple model is performed on the comparisons amongst various possible methods
including simulated quantum annealing on the spin models, the classical random
walk, and the matrix description for the problem. We have confirmed that all
the evaluations give consistent results with each other though some of the
conventional approaches require infeasible computational costs supporting the
advantage of the quantum annealing application.",quant-ph,"physics.comp-ph, quant-ph",2,Quantum Physics,"Computational Physics, Quantum Physics",Ryo Maezono,"Keishu Utimula, Tom Ichibha, Kenta Hongo, Kousuke Nakano, Ryo Maezono",5,http://arxiv.org/pdf/1912.13251v1,http://arxiv.org/abs/1912.13251v1,2019-12-31
"Production of nitric oxide by a fragmenting bolide: An exploratory
  numerical study","A meteoroid's hypersonic passage through the Earth's atmosphere results in
ablational and fragmentational mass loss. Potential shock waves associated with
a parent object as well as its fragments can modify the surrounding atmosphere
and produce a range of physico-chemical effects. Some of the thermally driven
chemical and physical processes induced by meteoroid-fragment generated shock
waves, such as nitric oxide (NO) production, are less understood. Any estimates
of meteoric NO production depend not only on a quantifiable meteoroid
population and a rate of fragmentation, with a size capable of producing high
temperature flows, but also on understanding the physical properties of the
meteor flows along with their thermal history. We performed an exploratory
pilot numerical study using ANSYS Fluent, the CFD code, to investigate the
production of NO in the upper atmosphere by small meteoroids (or fragments of
meteoroids after they undergo a disruption episode) in the size range from 10-2
m to 1 m. Our model uses the simulation of a spherical body in the continuum
flow at 70 and 80 km altitude to approximate the behaviour of a small meteoroid
capable of producing NO. The results presented in this exploratory study are in
good agreement with previous studies.",astro-ph.EP,"astro-ph.EP, physics.comp-ph",2,Earth and Planetary Astrophysics,"Earth and Planetary Astrophysics, Computational Physics",Reynold E. Silber,"Mihai L. Niculescu, Elizabeth A. Silber, Reynold E. Silber",3,http://arxiv.org/pdf/1912.13130v1,http://arxiv.org/abs/1912.13130v1,2019-12-31
"The brevity law as a scaling law, and a possible origin of Zipf's law
  for word frequencies","An important body of quantitative linguistics is constituted by a series of
statistical laws about language usage. Despite the importance of these
linguistic laws, some of them are poorly formulated, and, more importantly,
there is no unified framework that encompasses all them. This paper presents a
new perspective to establish a connection between different statistical
linguistic laws. Characterizing each word type by two random variables, length
(in number of characters) and absolute frequency, we show that the
corresponding bivariate joint probability distribution shows a rich and precise
phenomenology, with the type-length and the type-frequency distributions as its
two marginals, and the conditional distribution of frequency at fixed length
providing a clear formulation for the brevity-frequency phenomenon. The
type-length distribution turns out to be well fitted by a gamma distribution
(much better than with the previously proposed lognormal), and the conditional
frequency distributions at fixed length display power-law-decay behavior with a
fixed exponent $\alpha\simeq 1.4$ and a characteristic-frequency crossover that
scales as an inverse power $\delta\simeq 2.8$ of length, which implies the
fulfilment of a scaling law analogous to those found in the thermodynamics of
critical phenomena. As a by-product, we find a possible model-free explanation
for the origin of Zipf's law, which should arise as a mixture of conditional
frequency distributions governed by the crossover length-dependent frequency.",physics.soc-ph,"physics.data-an, physics.soc-ph, nlin.AO",3,Physics and Society,"Data Analysis, Statistics and Probability, Physics and Society, Adaptation and Self-Organizing Systems",Isabel Serra,"Alvaro Corral, Isabel Serra",2,http://arxiv.org/pdf/1912.13467v1,http://arxiv.org/abs/1912.13467v1,2019-12-31
"Domain-topic models with chained dimensions: modeling the evolution of a
  major oncology conference (1995-2017)","In this paper we introduce a novel approach for the computational analysis of
research activities and their dynamics. Named SASHIMI (Symmetrical And
Sequential analysis from Hierarchical Inference of Multidimensional
Information), our approach provides a multi-level description of the structure
of scientific activities that offers numerous advantages over traditional
methods such as topic models or network analyses. Our method generates a dual
description of corpora in terms of research domains (collections of documents)
and topics (collections of words). It also extends this description to clusters
of associated dimensions, such as time. SASHIMI only requires access to the
textual content of individual documents, rather than specific metadata such as
citations, authors, or keywords as is the case with other science-mapping
approaches. We illustrate the analytical power of our method by applying it to
the empirical analysis of an original dataset, namely the 1995-2017 collection
of abstracts presented at ASCO, the largest annual oncology research
conference. We show that SASHIMI is able to detect the presence of significant
temporal patterns and to identify the major thematic transformations of
oncology that underlie these patterns.",cs.DL,"physics.data-an, physics.soc-ph, cs.DL",3,Digital Libraries,"Data Analysis, Statistics and Probability, Physics and Society, Digital Libraries",Alberto Cambrosio,"Alexandre Hannud Abdo, Jean-Philippe Cointet, Pascale Bourret, Alberto Cambrosio",4,http://arxiv.org/pdf/1912.13349v1,http://arxiv.org/abs/1912.13349v1,2019-12-31
"Optimal evolutionary control for artificial selection on molecular
  phenotypes","Controlling an evolving population is an important task in modern molecular
genetics, including in directed evolution to improve the activity of molecules
and enzymes, breeding experiments in animals and in plants, and in devising
public health strategies to suppress evolving pathogens. An optimal
intervention to direct evolution should be designed by considering its impact
over an entire stochastic evolutionary trajectory that follows. As a result, a
seemingly suboptimal intervention at a given time can be globally optimal as it
can open opportunities for desirable actions in the future. Here, we propose a
feedback control formalism to devise globally optimal artificial selection
protocol to direct the evolution of molecular phenotypes. We show that
artificial selection should be designed to counter evolutionary tradeoffs among
multi-variate phenotypes to avoid undesirable outcomes in one phenotype by
imposing selection on another. Control by artificial selection is challenged by
our ability to predict molecular evolution. We develop an information
theoretical framework and show that molecular time-scales for evolution under
natural selection can inform how to monitor a population to acquire sufficient
predictive information for an effective intervention with artificial selection.
Our formalism opens a new avenue for devising optimal artificial selection for
directed evolution of molecular functions.",q-bio.PE,"q-bio.PE, physics.bio-ph, q-bio.QM",3,Populations and Evolution,"Populations and Evolution, Biological Physics, Quantitative Methods",Ceyhun Eksin,"Armita Nourmohammad, Ceyhun Eksin",2,http://arxiv.org/pdf/1912.13433v1,http://arxiv.org/abs/1912.13433v1,2019-12-31
"LinearPartition: Linear-Time Approximation of RNA Folding Partition
  Function and Base Pairing Probabilities","RNA secondary structure prediction is widely used to understand RNA function.
Recently, there has been a shift away from the classical minimum free energy
(MFE) methods to partition function-based methods that account for folding
ensembles and can therefore estimate structure and base pair probabilities.
However, the classic partition function algorithm scales cubically with
sequence length, and is therefore a slow calculation for long sequences. This
slowness is even more severe than cubic-time MFE-based methods due to a larger
constant factor in runtime. Inspired by the success of LinearFold algorithm
that computes the MFE structure in linear time, we address this issue by
proposing a similar linear-time heuristic algorithm, LinearPartition, to
approximate the partition function and base pairing probabilities.
LinearPartition is 256x faster than Vienna RNAfold for a sequence with length
15,780, and 2,771x faster than CONTRAfold for a sequence with length 32,753.
Interestingly, although LinearPartition is approximate, it runs in linear time
without sacrificing accuracy when base pair probabilities are used to assemble
structures, and even leads to a small accuracy improvement on longer families
(16S and 23S rRNA).",q-bio.BM,"q-bio.QM, physics.bio-ph, cs.DS, q-bio.BM",4,Biomolecules,"Quantitative Methods, Biological Physics, Data Structures and Algorithms, Biomolecules",Liang Huang,"He Zhang, Liang Zhang, David H. Mathews, Liang Huang",4,http://arxiv.org/pdf/1912.13190v1,http://arxiv.org/abs/1912.13190v1,2019-12-31
Driver fatigue EEG signals detection by using robust univariate analysis,"Driver fatigue is a major cause of traffic accidents and the
electroencephalogram (EEG) is considered one of the most reliable predictors of
fatigue. This paper proposes a novel, simple and fast method for driver fatigue
detection that can be implemented in real-time systems by using a
single-channel on the scalp. The method based on the robust univariate analysis
of EEG signals is composed of two stages. First, the most significant channel
from EEG raw is selected according to the maximum variance. In the second
stage, this single channel will be used to detect the fatigue EEG signal by
extracting four feature parameters. Two parameters estimated from the robust
univariate analysis, namely mean and covariance, and two classical statistics
parameters such as variance and covariance that help to tune the robust
analysis. Next, an ensemble bagged decision trees classifier is used in order
to discriminate fatigue signals from alert signals. The proposed algorithm is
demonstrated on 24 EEG signals from the Jiangxi University of Technology
database using only the most significant channel found, which is located in the
left tempo-parietal region where spatial awareness and visual-spatial
navigation are shared, in terms of 92.7% accuracy with 1.8 seconds of time
delay.",stat.AP,"stat.ME, stat.AP, eess.SP",3,Applications,"Methodology, Applications, Signal Processing",Carlos D'Giano,"Antonio Quintero-Rincon, Maria Eugenia Fontecha, Carlos D'Giano",3,http://arxiv.org/pdf/1912.13351v1,http://arxiv.org/abs/1912.13351v1,2019-12-31
Numerical Linear Algebra in Data Assimilation,"Data assimilation is a method that combines observations (e.g. real world
data) of a state of a system with model output for that system in order to
improve the estimate of the state of the system and thereby the model output.
The model is usually represented by a discretised partial differential
equation. The data assimilation problem can be formulated as a large scale
Bayesian inverse problem. Based on this interpretation we will derive the most
important variational and sequential data assimilation approaches, in
particular three-dimensional and four-dimensional variational data assimilation
(3D-Var and 4D-Var) and the Kalman filter. We will then consider more advanced
methods which are extensions of the Kalman filter and variational data
assimilation and will pay particular attention to their advantages and
disadvantages. The data assimilation problem usually results in a very large
optimisation problem and/or a very large linear system to solve (due to
inclusion of time and space dimensions). Therefore, the second part of this
article aims to review advances and challenges, in particular from the
numerical linear algebra perspective, within the various data assimilation
approaches.",math.NA,"cs.NA, math.NA, stat.AP, 62F15, 49N05, 49J21, 15A29, 65F08, 65F10, 65F20, stat.CO",5,Numerical Analysis,"Numerical Analysis, Numerical Analysis, Applications, Computation",Melina A. Freitag,Melina A. Freitag,1,http://arxiv.org/pdf/1912.13336v1,http://arxiv.org/abs/1912.13336v1,2019-12-31
